,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,CF10299itkt,2862105,BTH_Orgeval_2011_TECH,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
1,EM10126itkt,2862090,BTH_Orgeval_2011_TECH,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
2,DI08019-2itkt,2862077,BTH_Orgeval_2011_TECH,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
3,CF10185itkt,2862119,BTH_Orgeval_2011_TECH,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
4,CF10140itkt,2862079,BTH_Orgeval_2011_TECH,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
5,CF10042itkt,2862086,BTH_Orgeval_2011_TECH,61896,https://doi.org/10.15454/RC9XEF,CF10042,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
6,CF10064itkt,2862113,BTH_Orgeval_2011_TECH,61942,https://doi.org/10.15454/W1DFLD,CF10064,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
7,CF09117itkt,2862115,BTH_Orgeval_2011_TECH,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
8,CF09227itkt,2862121,BTH_Orgeval_2011_TECH,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
9,EM08231itkt,2862108,BTH_Orgeval_2011_TECH,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
10,Folkloritkt,2862075,BTH_Orgeval_2011_TECH,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
11,RE09013itkt,2862101,BTH_Orgeval_2011_TECH,49189,https://doi.org/10.15454/FINGUM,RE09013,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
12,RE10040itkt,2862102,BTH_Orgeval_2011_TECH,49526,https://doi.org/10.15454/U0AWKP,RE10040,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
13,RE10072itkt,2862078,BTH_Orgeval_2011_TECH,49343,https://doi.org/10.15454/4TBCLY,RE10072,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
14,RE10095itkt,2862084,BTH_Orgeval_2011_TECH,49072,https://doi.org/10.15454/OZM4O0,RE10095,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
15,RE09063itkt,2862098,BTH_Orgeval_2011_TECH,48542,https://doi.org/10.15454/XWSV3O,RE09063,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
16,RE10039itkt,2862080,BTH_Orgeval_2011_TECH,49138,https://doi.org/10.15454/NSZ09C,RE10039,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
17,RE09079itkt,2862068,BTH_Orgeval_2011_TECH,49050,https://doi.org/10.15454/6F6EN3,RE09079,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
18,Premioitkt,2862083,BTH_Orgeval_2011_TECH,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
19,EM09003itkt,2862074,BTH_Orgeval_2011_TECH,49087,https://doi.org/10.15454/53EBXZ,EM09003,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
20,Apacheitkt,2862089,BTH_Orgeval_2011_TECH,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
21,EM10317itkt,2862076,BTH_Orgeval_2011_TECH,61542,https://doi.org/10.15454/GSBZL4,EM10317,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
22,Lyrikitkt,2862120,BTH_Orgeval_2011_TECH,27737,https://doi.org/10.15454/7VD1UN,LYRIK,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
23,Ghaytaitkt,2862111,BTH_Orgeval_2011_TECH,27784,https://doi.org/10.15454/BYBWWN,GHAYTA,BTH_Orgeval_2011_TECH,VIRTUAL_TRIAL,,,,,,,,[]
