,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,AO11009,2859319,BTH_Chaux_des_Prés_2011_SetB2,61334,https://doi.org/10.15454/FHFPK2,AO11009,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
1,AO11010,2859317,BTH_Chaux_des_Prés_2011_SetB2,61350,https://doi.org/10.15454/U7J4EQ,AO11010,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
2,RE10080,2859334,BTH_Chaux_des_Prés_2011_SetB2,61959,https://doi.org/10.15454/9SDYX3,RE10080,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
3,EM10306,2859323,BTH_Chaux_des_Prés_2011_SetB2,61526,https://doi.org/10.15454/MRWRT2,EM10306,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
4,EM10304,2859324,BTH_Chaux_des_Prés_2011_SetB2,61512,https://doi.org/10.15454/4AWA2B,EM10304,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
5,EM10322,2859322,BTH_Chaux_des_Prés_2011_SetB2,61572,https://doi.org/10.15454/DD34MP,EM10322,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
6,CF10108,2859301,BTH_Chaux_des_Prés_2011_SetB2,61973,https://doi.org/10.15454/I6GJS6,CF10108,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
7,CF10185,2859337,BTH_Chaux_des_Prés_2011_SetB2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
8,CF10140,2859310,BTH_Chaux_des_Prés_2011_SetB2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
9,CF10180,2859335,BTH_Chaux_des_Prés_2011_SetB2,62021,https://doi.org/10.15454/OKKASS,CF10180,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
10,CF10186,2859336,BTH_Chaux_des_Prés_2011_SetB2,62066,https://doi.org/10.15454/DDMJZQ,CF10186,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
11,RE10050,2859305,BTH_Chaux_des_Prés_2011_SetB2,61869,https://doi.org/10.15454/ZWYREX,RE10050,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
12,RE10063,2859326,BTH_Chaux_des_Prés_2011_SetB2,61927,https://doi.org/10.15454/SHFTXF,RE10063,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
13,RE10081,2859333,BTH_Chaux_des_Prés_2011_SetB2,61975,https://doi.org/10.15454/WIBYI7,RE10081,BTH_Chaux_des_Prés_2011_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
