,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,AO14011,2886468,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61971,https://doi.org/10.15454/O3PVS1,AO14011,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,CF13042,2886480,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61005,https://doi.org/10.15454/ONQVGT,CF13042,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,CF13057,2886462,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61065,https://doi.org/10.15454/IEJHD9,CF13057,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,DI14003,2886459,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61289,https://doi.org/10.15454/SINHNW,DI14003,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,EM13073,2886487,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61398,https://doi.org/10.15454/HEUAIP,EM13073,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,EM12595,2886457,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61370,https://doi.org/10.15454/IO8K98,EM12595,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,RE13093,2886464,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61664,https://doi.org/10.15454/OYADUC,RE13093,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,RE13094,2886466,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61678,https://doi.org/10.15454/GQP9HA,RE13094,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,RE13095,2886465,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61691,https://doi.org/10.15454/MEO27U,RE13095,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,AO14010,2886469,BTH_Rennes_2014_SetB2_PIETIN-VERSE,61955,https://doi.org/10.15454/FQDNVS,AO14010,BTH_Rennes_2014_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
