,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,RE01004,2773473,BTH_Rennes_2001_SetB2_PIETIN-VERSE,26094,https://doi.org/10.15454/KQXNER,RE01004,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,EM00258,2773460,BTH_Rennes_2001_SetB2_PIETIN-VERSE,49338,gnpis_pui:holding-921_taxon-4898_accession-49338,EM00258,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,RE01007,2773487,BTH_Rennes_2001_SetB2_PIETIN-VERSE,49340,gnpis_pui:holding-921_taxon-4898_accession-49340,RE01007,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,RE00161,2773469,BTH_Rennes_2001_SetB2_PIETIN-VERSE,48948,gnpis_pui:holding-921_taxon-4898_accession-48948,RE00161,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,LM01002,2773489,BTH_Rennes_2001_SetB2_PIETIN-VERSE,48949,gnpis_pui:holding-921_taxon-4898_accession-48949,LM01002,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,RE00142,2773476,BTH_Rennes_2001_SetB2_PIETIN-VERSE,48945,gnpis_pui:holding-921_taxon-4898_accession-48945,RE00142,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,EM00191,2773474,BTH_Rennes_2001_SetB2_PIETIN-VERSE,48953,gnpis_pui:holding-921_taxon-4898_accession-48953,EM00191,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,RE01001,2773461,BTH_Rennes_2001_SetB2_PIETIN-VERSE,49179,gnpis_pui:holding-921_taxon-4898_accession-49179,RE01001,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,RE00149,2773472,BTH_Rennes_2001_SetB2_PIETIN-VERSE,48470,gnpis_pui:holding-921_taxon-4898_accession-48470,RE00149,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,EM00101,2773462,BTH_Rennes_2001_SetB2_PIETIN-VERSE,48394,gnpis_pui:holding-921_taxon-4898_accession-48394,EM00101,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,RE00144,2773478,BTH_Rennes_2001_SetB2_PIETIN-VERSE,48402,gnpis_pui:holding-921_taxon-4898_accession-48402,RE00144,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,RE00143,2773475,BTH_Rennes_2001_SetB2_PIETIN-VERSE,49057,gnpis_pui:holding-921_taxon-4898_accession-49057,RE00143,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,LM01001,2773490,BTH_Rennes_2001_SetB2_PIETIN-VERSE,48669,gnpis_pui:holding-921_taxon-4898_accession-48669,LM01001,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,RE00201,2773458,BTH_Rennes_2001_SetB2_PIETIN-VERSE,49260,gnpis_pui:holding-921_taxon-4898_accession-49260,RE00201,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,RE00165,2773467,BTH_Rennes_2001_SetB2_PIETIN-VERSE,49290,gnpis_pui:holding-921_taxon-4898_accession-49290,RE00165,BTH_Rennes_2001_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
