,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,DI08011itkt,2832814,BTH_Clermont-Ferrand_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Clermont-Ferrand_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
1,2,2832743,BTH_Clermont-Ferrand_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Clermont-Ferrand_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
2,1,2832742,BTH_Clermont-Ferrand_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Clermont-Ferrand_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
3,2,2832763,BTH_Clermont-Ferrand_2008_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Clermont-Ferrand_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
4,Koreliitkt,2832824,BTH_Clermont-Ferrand_2008_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Clermont-Ferrand_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
5,1,2832762,BTH_Clermont-Ferrand_2008_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Clermont-Ferrand_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
6,2,2832803,BTH_Clermont-Ferrand_2008_SetB2,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Clermont-Ferrand_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
7,RE07083itkt,2832844,BTH_Clermont-Ferrand_2008_SetB2,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Clermont-Ferrand_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
8,1,2832802,BTH_Clermont-Ferrand_2008_SetB2,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Clermont-Ferrand_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
9,CF07097itkt,2832823,BTH_Clermont-Ferrand_2008_SetB2,27791,https://doi.org/10.15454/VCEDFU,CF07097,BTH_Clermont-Ferrand_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
10,2,2832761,BTH_Clermont-Ferrand_2008_SetB2,27791,https://doi.org/10.15454/VCEDFU,CF07097,BTH_Clermont-Ferrand_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
11,1,2832760,BTH_Clermont-Ferrand_2008_SetB2,27791,https://doi.org/10.15454/VCEDFU,CF07097,BTH_Clermont-Ferrand_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
12,2,2832751,BTH_Clermont-Ferrand_2008_SetB2,27306,https://doi.org/10.15454/LF7SKR,RE07040,BTH_Clermont-Ferrand_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
