,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,CF03252,2799919,BTH_Rennes_200_SetB2_PIETIN-VERSE,49339,gnpis_pui:holding-921_taxon-4898_accession-49339,CF03252,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,LM03010,2799912,BTH_Rennes_200_SetB2_PIETIN-VERSE,48581,gnpis_pui:holding-921_taxon-4898_accession-48581,LM03010,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,DI04010,2799891,BTH_Rennes_200_SetB2_PIETIN-VERSE,48983,gnpis_pui:holding-921_taxon-4898_accession-48983,DI04010,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,EM03047,2799878,BTH_Rennes_200_SetB2_PIETIN-VERSE,49041,gnpis_pui:holding-921_taxon-4898_accession-49041,EM03047,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,RE03098,2799920,BTH_Rennes_200_SetB2_PIETIN-VERSE,48665,gnpis_pui:holding-921_taxon-4898_accession-48665,RE03098,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,EM03051,2799899,BTH_Rennes_200_SetB2_PIETIN-VERSE,49248,gnpis_pui:holding-921_taxon-4898_accession-49248,EM03051,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,DI04014,2799887,BTH_Rennes_200_SetB2_PIETIN-VERSE,49289,gnpis_pui:holding-921_taxon-4898_accession-49289,DI04014,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,CF03269,2799897,BTH_Rennes_200_SetB2_PIETIN-VERSE,48526,gnpis_pui:holding-921_taxon-4898_accession-48526,CF03269,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF03050,2799884,BTH_Rennes_200_SetB2_PIETIN-VERSE,48545,gnpis_pui:holding-921_taxon-4898_accession-48545,CF03050,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,EM03085,2799886,BTH_Rennes_200_SetB2_PIETIN-VERSE,48696,gnpis_pui:holding-921_taxon-4898_accession-48696,EM03085,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,EM03061,2799879,BTH_Rennes_200_SetB2_PIETIN-VERSE,49443,gnpis_pui:holding-921_taxon-4898_accession-49443,EM03061,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,DI04012,2799889,BTH_Rennes_200_SetB2_PIETIN-VERSE,49639,gnpis_pui:holding-921_taxon-4898_accession-49639,DI04012,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,RE03174,2799876,BTH_Rennes_200_SetB2_PIETIN-VERSE,49640,gnpis_pui:holding-921_taxon-4898_accession-49640,RE03174,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,DI04009,2799917,BTH_Rennes_200_SetB2_PIETIN-VERSE,48478,gnpis_pui:holding-921_taxon-4898_accession-48478,DI04009,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,CF03388,2799904,BTH_Rennes_200_SetB2_PIETIN-VERSE,48582,gnpis_pui:holding-921_taxon-4898_accession-48582,CF03388,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,EM03059,2799903,BTH_Rennes_200_SetB2_PIETIN-VERSE,48624,gnpis_pui:holding-921_taxon-4898_accession-48624,EM03059,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,Apache,2799896,BTH_Rennes_200_SetB2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,DI04013,2799888,BTH_Rennes_200_SetB2_PIETIN-VERSE,49312,gnpis_pui:holding-921_taxon-4898_accession-49312,DI04013,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,LM03013,2799893,BTH_Rennes_200_SetB2_PIETIN-VERSE,49649,gnpis_pui:holding-921_taxon-4898_accession-49649,LM03013,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,CF03260,2799894,BTH_Rennes_200_SetB2_PIETIN-VERSE,48947,gnpis_pui:holding-921_taxon-4898_accession-48947,CF03260,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,EM03067,2799880,BTH_Rennes_200_SetB2_PIETIN-VERSE,48874,gnpis_pui:holding-921_taxon-4898_accession-48874,EM03067,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,LM03012,2799892,BTH_Rennes_200_SetB2_PIETIN-VERSE,49456,gnpis_pui:holding-921_taxon-4898_accession-49456,LM03012,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,Charger,2799902,BTH_Rennes_200_SetB2_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,Caphorn,2799900,BTH_Rennes_200_SetB2_PIETIN-VERSE,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,CF03125,2799911,BTH_Rennes_200_SetB2_PIETIN-VERSE,48636,gnpis_pui:holding-921_taxon-4898_accession-48636,CF03125,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,RE02072,2799906,BTH_Rennes_200_SetB2_PIETIN-VERSE,49136,https://doi.org/10.15454/GVNGUK,RE02072,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,EM03030,2799907,BTH_Rennes_200_SetB2_PIETIN-VERSE,49101,gnpis_pui:holding-921_taxon-4898_accession-49101,EM03030,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,CF03167,2799905,BTH_Rennes_200_SetB2_PIETIN-VERSE,26797,https://doi.org/10.15454/VTWXME,CF03167,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,CF03102,2799898,BTH_Rennes_200_SetB2_PIETIN-VERSE,26794,https://doi.org/10.15454/NWP5WQ,CF03102,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,CF03226,2799895,BTH_Rennes_200_SetB2_PIETIN-VERSE,26798,https://doi.org/10.15454/YF5PYW,CF03226,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,RE03111,2799914,BTH_Rennes_200_SetB2_PIETIN-VERSE,26399,https://doi.org/10.15454/XCMLGZ,RE03111,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
31,RE03094,2799918,BTH_Rennes_200_SetB2_PIETIN-VERSE,26397,https://doi.org/10.15454/A8ZRSZ,RE03094,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
32,Isengrain,2799913,BTH_Rennes_200_SetB2_PIETIN-VERSE,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
33,EM03028,2799881,BTH_Rennes_200_SetB2_PIETIN-VERSE,26807,https://doi.org/10.15454/LDY7MN,EM03028,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
34,EM03041,2799875,BTH_Rennes_200_SetB2_PIETIN-VERSE,26808,https://doi.org/10.15454/28ZHWX,EM03041,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
35,LM03015,2799885,BTH_Rennes_200_SetB2_PIETIN-VERSE,49288,https://doi.org/10.15454/BU8ZPF,LM03015,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
36,LM03014,2799908,BTH_Rennes_200_SetB2_PIETIN-VERSE,49463,https://doi.org/10.15454/8NQXWN,LM03014,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
37,CF03139,2799882,BTH_Rennes_200_SetB2_PIETIN-VERSE,48502,gnpis_pui:holding-921_taxon-4898_accession-48502,CF03139,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
38,DI04011,2799890,BTH_Rennes_200_SetB2_PIETIN-VERSE,48536,gnpis_pui:holding-921_taxon-4898_accession-48536,DI04011,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
39,EM03025,2799877,BTH_Rennes_200_SetB2_PIETIN-VERSE,49110,gnpis_pui:holding-921_taxon-4898_accession-49110,EM03025,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
40,CF03124,2799910,BTH_Rennes_200_SetB2_PIETIN-VERSE,49408,gnpis_pui:holding-921_taxon-4898_accession-49408,CF03124,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
41,DI04008,2799916,BTH_Rennes_200_SetB2_PIETIN-VERSE,49427,gnpis_pui:holding-921_taxon-4898_accession-49427,DI04008,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
42,EM03069,2799883,BTH_Rennes_200_SetB2_PIETIN-VERSE,49555,gnpis_pui:holding-921_taxon-4898_accession-49555,EM03069,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
43,Oratorio,2799909,BTH_Rennes_200_SetB2_PIETIN-VERSE,25545,https://doi.org/10.15454/J5APM1,ORATORIO,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
44,Farandole,2799901,BTH_Rennes_200_SetB2_PIETIN-VERSE,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
45,RE03136,2799915,BTH_Rennes_200_SetB2_PIETIN-VERSE,49407,gnpis_pui:holding-921_taxon-4898_accession-49407,RE03136,BTH_Rennes_2004_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
