,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,CF11228,2869620,BTH_Chaux_des_Prés_2012_SetB3,61645,https://doi.org/10.15454/IO4TVO,CF11228,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
1,CF11227,2869625,BTH_Chaux_des_Prés_2012_SetB3,61631,https://doi.org/10.15454/XHXQYM,CF11227,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
2,CF11224,2869624,BTH_Chaux_des_Prés_2012_SetB3,61615,https://doi.org/10.15454/RSLCQO,CF11224,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
3,CF11279,2869605,BTH_Chaux_des_Prés_2012_SetB3,61660,https://doi.org/10.15454/I4EDVN,CF11279,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
4,CF11289,2869610,BTH_Chaux_des_Prés_2012_SetB3,61675,https://doi.org/10.15454/2RSAHH,CF11289,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
5,DI12014,2869628,BTH_Chaux_des_Prés_2012_SetB3,61954,https://doi.org/10.15454/YP2UOF,DI12014,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
6,DI12018,2869626,BTH_Chaux_des_Prés_2012_SetB3,62018,https://doi.org/10.15454/LSENI4,DI12018,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
7,DI12019,2869627,BTH_Chaux_des_Prés_2012_SetB3,62033,https://doi.org/10.15454/LXXI3T,DI12019,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
8,DI12015,2869629,BTH_Chaux_des_Prés_2012_SetB3,61970,https://doi.org/10.15454/G4JD19,DI12015,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
9,Barok,2869594,BTH_Chaux_des_Prés_2012_SetB3,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
10,RE11091,2869611,BTH_Chaux_des_Prés_2012_SetB3,49027,https://doi.org/10.15454/HZ1HSQ,RE11091,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
11,RE11094,2869604,BTH_Chaux_des_Prés_2012_SetB3,48366,https://doi.org/10.15454/ZSJORF,RE11094,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
12,RE11095,2869603,BTH_Chaux_des_Prés_2012_SetB3,49685,https://doi.org/10.15454/NZBGQD,RE11095,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
13,RE11096,2869599,BTH_Chaux_des_Prés_2012_SetB3,48664,https://doi.org/10.15454/ITWRUM,RE11096,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
14,RE11098,2869600,BTH_Chaux_des_Prés_2012_SetB3,49149,https://doi.org/10.15454/AXKGHH,RE11098,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
15,Premio,2869598,BTH_Chaux_des_Prés_2012_SetB3,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
16,Fr498/10,2869622,BTH_Chaux_des_Prés_2012_SetB3,49729,gnpis_pui:holding-921_taxon-4898_accession-49729,Fr498/10,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
17,CFQUE/013,2869612,BTH_Chaux_des_Prés_2012_SetB3,48552,gnpis_pui:holding-921_taxon-4898_accession-48552,CFQUE/013,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
18,Apache,2869613,BTH_Chaux_des_Prés_2012_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
19,EM11623,2869608,BTH_Chaux_des_Prés_2012_SetB3,49528,gnpis_pui:holding-921_taxon-4898_accession-49528,EM11623,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
20,Flamenko,2869621,BTH_Chaux_des_Prés_2012_SetB3,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
21,CF11215,2869593,BTH_Chaux_des_Prés_2012_SetB3,49188,https://doi.org/10.15454/5IXUYK,CF11215,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
22,CF11291,2869632,BTH_Chaux_des_Prés_2012_SetB3,48959,https://doi.org/10.15454/VMWB4Q,CF11291,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
23,EM11604,2869614,BTH_Chaux_des_Prés_2012_SetB3,49309,https://doi.org/10.15454/RKL8AU,EM11604,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
24,RE11113,2869623,BTH_Chaux_des_Prés_2012_SetB3,48537,https://doi.org/10.15454/OVF7NV,RE11113,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
25,RE11116,2869607,BTH_Chaux_des_Prés_2012_SetB3,48613,https://doi.org/10.15454/12BULQ,RE11116,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
26,CF11216,2869596,BTH_Chaux_des_Prés_2012_SetB3,61600,https://doi.org/10.15454/KE0AWJ,CF11216,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
27,EM11603,2869615,BTH_Chaux_des_Prés_2012_SetB3,60735,https://doi.org/10.15454/RDAN0D,EM11603,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
28,EM11602,2869616,BTH_Chaux_des_Prés_2012_SetB3,60719,https://doi.org/10.15454/13FZZX,EM11602,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
29,EM11622,2869609,BTH_Chaux_des_Prés_2012_SetB3,60769,https://doi.org/10.15454/NH9QD9,EM11622,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
30,EM11678,2869597,BTH_Chaux_des_Prés_2012_SetB3,60805,https://doi.org/10.15454/JZDA89,EM11678,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
31,E42,2869617,BTH_Chaux_des_Prés_2012_SetB3,49733,gnpis_pui:holding-921_taxon-4898_accession-49733,E42,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
32,CF11211,2869602,BTH_Chaux_des_Prés_2012_SetB3,61558,https://doi.org/10.15454/RW7KHN,CF11211,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
33,Altigo,2869619,BTH_Chaux_des_Prés_2012_SetB3,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
34,Bermude,2869601,BTH_Chaux_des_Prés_2012_SetB3,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
35,F43,2869595,BTH_Chaux_des_Prés_2012_SetB3,48503,gnpis_pui:holding-921_taxon-4898_accession-48503,F43,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
36,C32,2869606,BTH_Chaux_des_Prés_2012_SetB3,48728,gnpis_pui:holding-921_taxon-4898_accession-48728,C32,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
37,PER102/181,2869618,BTH_Chaux_des_Prés_2012_SetB3,49536,gnpis_pui:holding-921_taxon-4898_accession-49536,PER102/181,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
38,DI12016,2869630,BTH_Chaux_des_Prés_2012_SetB3,61986,https://doi.org/10.15454/JOTB0W,DI12016,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
39,DI12017,2869631,BTH_Chaux_des_Prés_2012_SetB3,62001,https://doi.org/10.15454/5E5KSG,DI12017,BTH_Chaux_des_Prés_2012_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
