,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI02008,2779708,BTH_Chaux_des_Prés_2002_SetB1,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
1,RE01015,2779679,BTH_Chaux_des_Prés_2002_SetB1,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
2,DI02005,2779705,BTH_Chaux_des_Prés_2002_SetB1,48580,gnpis_pui:holding-921_taxon-4898_accession-48580,DI02005,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
3,DI02009,2779709,BTH_Chaux_des_Prés_2002_SetB1,48570,gnpis_pui:holding-921_taxon-4898_accession-48570,DI02009,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
4,DI02006,2779702,BTH_Chaux_des_Prés_2002_SetB1,49032,gnpis_pui:holding-921_taxon-4898_accession-49032,DI02006,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
5,RE01020,2779718,BTH_Chaux_des_Prés_2002_SetB1,49034,gnpis_pui:holding-921_taxon-4898_accession-49034,RE01020,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
6,DI02002,2779699,BTH_Chaux_des_Prés_2002_SetB1,49036,gnpis_pui:holding-921_taxon-4898_accession-49036,DI02002,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
7,RE01018,2779685,BTH_Chaux_des_Prés_2002_SetB1,49331,gnpis_pui:holding-921_taxon-4898_accession-49331,RE01018,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
8,DI02007,2779703,BTH_Chaux_des_Prés_2002_SetB1,48514,gnpis_pui:holding-921_taxon-4898_accession-48514,DI02007,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
9,DI02004,2779704,BTH_Chaux_des_Prés_2002_SetB1,48439,gnpis_pui:holding-921_taxon-4898_accession-48439,DI02004,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
10,EM01100,2779716,BTH_Chaux_des_Prés_2002_SetB1,48812,gnpis_pui:holding-921_taxon-4898_accession-48812,EM01100,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
11,CF01043,2779719,BTH_Chaux_des_Prés_2002_SetB1,48822,gnpis_pui:holding-921_taxon-4898_accession-48822,CF01043,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
12,RE01023,2779690,BTH_Chaux_des_Prés_2002_SetB1,48939,gnpis_pui:holding-921_taxon-4898_accession-48939,RE01023,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
13,EM01063,2779713,BTH_Chaux_des_Prés_2002_SetB1,49119,gnpis_pui:holding-921_taxon-4898_accession-49119,EM01063,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
14,DI02003,2779700,BTH_Chaux_des_Prés_2002_SetB1,49130,gnpis_pui:holding-921_taxon-4898_accession-49130,DI02003,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
15,EM01005,2779693,BTH_Chaux_des_Prés_2002_SetB1,49442,gnpis_pui:holding-921_taxon-4898_accession-49442,EM01005,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
16,EM01127,2779711,BTH_Chaux_des_Prés_2002_SetB1,49600,gnpis_pui:holding-921_taxon-4898_accession-49600,EM01127,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
17,CF01170,2779684,BTH_Chaux_des_Prés_2002_SetB1,49629,gnpis_pui:holding-921_taxon-4898_accession-49629,CF01170,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
18,RE00148,2779714,BTH_Chaux_des_Prés_2002_SetB1,48556,gnpis_pui:holding-921_taxon-4898_accession-48556,RE00148,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
19,RE00162,2779689,BTH_Chaux_des_Prés_2002_SetB1,48612,gnpis_pui:holding-921_taxon-4898_accession-48612,RE00162,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
20,Apache,2779695,BTH_Chaux_des_Prés_2002_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
21,RE01024,2779721,BTH_Chaux_des_Prés_2002_SetB1,49317,gnpis_pui:holding-921_taxon-4898_accession-49317,RE01024,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
22,DI02011,2779680,BTH_Chaux_des_Prés_2002_SetB1,49496,gnpis_pui:holding-921_taxon-4898_accession-49496,DI02011,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
23,EM01062,2779692,BTH_Chaux_des_Prés_2002_SetB1,48872,gnpis_pui:holding-921_taxon-4898_accession-48872,EM01062,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
24,EM01086,2779715,BTH_Chaux_des_Prés_2002_SetB1,48919,gnpis_pui:holding-921_taxon-4898_accession-48919,EM01086,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
25,EM01002,2779694,BTH_Chaux_des_Prés_2002_SetB1,48925,gnpis_pui:holding-921_taxon-4898_accession-48925,EM01002,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
26,Charger,2779707,BTH_Chaux_des_Prés_2002_SetB1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
27,Caphorn,2779686,BTH_Chaux_des_Prés_2002_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
28,RE01011,2779683,BTH_Chaux_des_Prés_2002_SetB1,49176,gnpis_pui:holding-921_taxon-4898_accession-49176,RE01011,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
29,EM01023,2779712,BTH_Chaux_des_Prés_2002_SetB1,26407,https://doi.org/10.15454/3VKOE9,EM01023,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
30,CF01085,2779706,BTH_Chaux_des_Prés_2002_SetB1,48643,https://doi.org/10.15454/2AB2GR,CF01085,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
31,DI02001,2779701,BTH_Chaux_des_Prés_2002_SetB1,26984,https://doi.org/10.15454/GR0LP3,DI02001,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
32,Soissons,2779722,BTH_Chaux_des_Prés_2002_SetB1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Chaux_des_Prés_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
