,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,CF10185,2882044,BTH_Rennes_2014_SetA1_PIETIN-VERSE,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,CF10064,2882011,BTH_Rennes_2014_SetA1_PIETIN-VERSE,61942,https://doi.org/10.15454/W1DFLD,CF10064,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,EM11537,2882006,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49307,https://doi.org/10.15454/S10U8Z,EM11537,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,AO13013,2882038,BTH_Rennes_2014_SetA1_PIETIN-VERSE,60800,https://doi.org/10.15454/Z0VQYE,AO13013,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,CF09117,2882036,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,Apache,2882022,BTH_Rennes_2014_SetA1_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,Lyrik,2882043,BTH_Rennes_2014_SetA1_PIETIN-VERSE,27737,https://doi.org/10.15454/7VD1UN,LYRIK,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,CF08027,2882042,BTH_Rennes_2014_SetA1_PIETIN-VERSE,27795,https://doi.org/10.15454/8X7KGE,CF08027,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,AO11011,2882007,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48486,https://doi.org/10.15454/PE1NKZ,AO11011,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,Gotik,2882034,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49404,https://doi.org/10.15454/DILEEP,GOTIK,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,CF11029,2882021,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48631,https://doi.org/10.15454/LPOUIM,CF11029,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,CF11051,2882008,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49515,https://doi.org/10.15454/XTUZ9D,CF11051,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,CF11177,2882041,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48786,https://doi.org/10.15454/TMOAXC,CF11177,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,DI11013,2882037,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49232,https://doi.org/10.15454/8YNF2B,DI11013,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,DI12005,2882018,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48497,https://doi.org/10.15454/KIPU5T,DI12005,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,EM11441,2882020,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49367,https://doi.org/10.15454/28ALS0,EM11441,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,EM11604,2882023,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49309,https://doi.org/10.15454/RKL8AU,EM11604,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,RE10042,2882026,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48716,https://doi.org/10.15454/5APOHC,RE10042,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,RE11058,2882027,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48469,https://doi.org/10.15454/ENAZXW,RE11058,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,RE11073,2882012,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49688,https://doi.org/10.15454/F0TXTO,RE11073,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,RE11075,2882009,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49577,https://doi.org/10.15454/DGTMEC,RE11075,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,RE11087,2882031,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49419,https://doi.org/10.15454/IRCHBB,RE11087,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,RE11113,2882029,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48537,https://doi.org/10.15454/OVF7NV,RE11113,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,RE11116,2882032,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48613,https://doi.org/10.15454/12BULQ,RE11116,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,AO13027,2882014,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49214,https://doi.org/10.15454/8SM83Z,AO13027,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,Gallixe,2882035,BTH_Rennes_2014_SetA1_PIETIN-VERSE,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,Crousty,2882028,BTH_Rennes_2014_SetA1_PIETIN-VERSE,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,Galibier,2882016,BTH_Rennes_2014_SetA1_PIETIN-VERSE,59302,https://doi.org/10.15454/Y60IB3,GALIBIER,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,Rubisko,2882040,BTH_Rennes_2014_SetA1_PIETIN-VERSE,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,AO12021,2882010,BTH_Rennes_2014_SetA1_PIETIN-VERSE,60961,https://doi.org/10.15454/0ZFI4A,AO12021,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,EM11366,2882033,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49409,https://doi.org/10.15454/9ZJTGU,EM11366,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
31,EM11400,2882025,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48403,https://doi.org/10.15454/U4Y1OC,EM11400,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
32,DI11014,2882039,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48652,https://doi.org/10.15454/GG9CKW,DI11014,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
33,DI12004,2882019,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49069,https://doi.org/10.15454/EHYGRO,DI12004,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
34,Bermude,2882013,BTH_Rennes_2014_SetA1_PIETIN-VERSE,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
35,Arezzo,2882005,BTH_Rennes_2014_SetA1_PIETIN-VERSE,27030,https://doi.org/10.15454/SFNXCW,AREZZO,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
36,AO12014,2882015,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49318,https://doi.org/10.15454/WXGPLG,AO12014,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
37,AO12021-2,2882024,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48626,https://doi.org/10.15454/QXYFWH,AO12021-2,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
38,AO13030,2882030,BTH_Rennes_2014_SetA1_PIETIN-VERSE,48837,https://doi.org/10.15454/AFDIUY,AO13030,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
39,AO13047,2882017,BTH_Rennes_2014_SetA1_PIETIN-VERSE,49371,https://doi.org/10.15454/QBXBWF,AO13047,BTH_Rennes_2014_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
