,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
12,CF06001,2823687,BTH_Rennes_2007_SetB1_PIETIN-VERSE,49460,gnpis_pui:holding-921_taxon-4898_accession-49460,CF06001,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,DI07002,2823679,BTH_Rennes_2007_SetB1_PIETIN-VERSE,49589,gnpis_pui:holding-921_taxon-4898_accession-49589,DI07002,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,Apache,2823702,BTH_Rennes_2007_SetB1_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,CF06111,2823705,BTH_Rennes_2007_SetB1_PIETIN-VERSE,49647,gnpis_pui:holding-921_taxon-4898_accession-49647,CF06111,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,DI07004,2823681,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48946,gnpis_pui:holding-921_taxon-4898_accession-48946,DI07004,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,EM06021,2823690,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48827,gnpis_pui:holding-921_taxon-4898_accession-48827,EM06021,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,DI07007,2823682,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48889,gnpis_pui:holding-921_taxon-4898_accession-48889,DI07007,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,Sankara,2823697,BTH_Rennes_2007_SetB1_PIETIN-VERSE,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,Toisondor,2823672,BTH_Rennes_2007_SetB1_PIETIN-VERSE,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,Karillon,2823711,BTH_Rennes_2007_SetB1_PIETIN-VERSE,27739,https://doi.org/10.15454/LFFVPX,KARILLON,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,Caphorn,2823699,BTH_Rennes_2007_SetB1_PIETIN-VERSE,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,AO07102,2823691,BTH_Rennes_2007_SetB1_PIETIN-VERSE,27754,https://doi.org/10.15454/7MX1DM,AO07102,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,AO07116,2823712,BTH_Rennes_2007_SetB1_PIETIN-VERSE,27755,https://doi.org/10.15454/IF7X64,AO07116,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,RE06048,2823674,BTH_Rennes_2007_SetB1_PIETIN-VERSE,27264,https://doi.org/10.15454/ILREHV,RE06048,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,CF06107,2823685,BTH_Rennes_2007_SetB1_PIETIN-VERSE,27066,https://doi.org/10.15454/PVLGW3,CF06107,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,Mendel,2823694,BTH_Rennes_2007_SetB1_PIETIN-VERSE,26120,https://doi.org/10.15454/TNI3IW,MENDEL,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,CF06153,2823714,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48401,gnpis_pui:holding-921_taxon-4898_accession-48401,CF06153,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,EM06064,2823700,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48404,gnpis_pui:holding-921_taxon-4898_accession-48404,EM06064,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,RE06057,2823684,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48964,gnpis_pui:holding-921_taxon-4898_accession-48964,RE06057,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
31,RE06008,2823704,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48727,gnpis_pui:holding-921_taxon-4898_accession-48727,RE06008,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
32,AO07127,2823692,BTH_Rennes_2007_SetB1_PIETIN-VERSE,27756,https://doi.org/10.15454/PILE9C,AO07127,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
33,RE06025,2823703,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48830,gnpis_pui:holding-921_taxon-4898_accession-48830,RE06025,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
34,DI07001,2823677,BTH_Rennes_2007_SetB1_PIETIN-VERSE,27802,https://doi.org/10.15454/5XXKDL,DI07001,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
35,EM06017,2823675,BTH_Rennes_2007_SetB1_PIETIN-VERSE,27814,https://doi.org/10.15454/ZBYAJC,EM06017,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
36,EM06035,2823713,BTH_Rennes_2007_SetB1_PIETIN-VERSE,49009,gnpis_pui:holding-921_taxon-4898_accession-49009,EM06035,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
37,RE06058,2823696,BTH_Rennes_2007_SetB1_PIETIN-VERSE,27830,https://doi.org/10.15454/V4CPNJ,RE06058,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
38,EM06029,2823695,BTH_Rennes_2007_SetB1_PIETIN-VERSE,49047,gnpis_pui:holding-921_taxon-4898_accession-49047,EM06029,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
39,DI07003,2823678,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48427,gnpis_pui:holding-921_taxon-4898_accession-48427,DI07003,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
40,CF06013,2823708,BTH_Rennes_2007_SetB1_PIETIN-VERSE,49609,gnpis_pui:holding-921_taxon-4898_accession-49609,CF06013,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
41,CF06123,2823693,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48854,gnpis_pui:holding-921_taxon-4898_accession-48854,CF06123,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
42,DI07006,2823683,BTH_Rennes_2007_SetB1_PIETIN-VERSE,48856,gnpis_pui:holding-921_taxon-4898_accession-48856,DI07006,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
43,EM06062,2823698,BTH_Rennes_2007_SetB1_PIETIN-VERSE,49687,gnpis_pui:holding-921_taxon-4898_accession-49687,EM06062,BTH_Rennes_2007_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
