,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,AO12001itkt,2870775,BTH_Clermont-Ferrand_2012_TECH,61241,https://doi.org/10.15454/TKI8XQ,AO12001,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
1,AO12002itkt,2870776,BTH_Clermont-Ferrand_2012_TECH,61415,https://doi.org/10.15454/J8DODQ,AO12002,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
2,EM10126itkt,2870782,BTH_Clermont-Ferrand_2012_TECH,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
3,CF10185itkt,2870811,BTH_Clermont-Ferrand_2012_TECH,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
4,DI12011itkt,2870761,BTH_Clermont-Ferrand_2012_TECH,61907,https://doi.org/10.15454/M9DOGT,DI12011,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
5,CF10064itkt,2870764,BTH_Clermont-Ferrand_2012_TECH,61942,https://doi.org/10.15454/W1DFLD,CF10064,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
6,AO12006itkt,2870778,BTH_Clermont-Ferrand_2012_TECH,62084,https://doi.org/10.15454/V2OSCE,AO12006,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
7,EM11537itkt,2870757,BTH_Clermont-Ferrand_2012_TECH,49307,https://doi.org/10.15454/S10U8Z,EM11537,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
8,AO12016itkt,2870800,BTH_Clermont-Ferrand_2012_TECH,60865,https://doi.org/10.15454/3HYAKT,AO12016,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
9,CF09117itkt,2870802,BTH_Clermont-Ferrand_2012_TECH,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Clermont-Ferrand_2012_TECH,VIRTUAL_TRIAL,,,,,,,,treated
