,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2840931,BTH_Le_Moulon_2009_SetB1,61180,https://doi.org/10.15454/VI9G7X,CF08046,BTH_Le_Moulon_2009_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
1,2,2840932,BTH_Le_Moulon_2009_SetB1,61180,https://doi.org/10.15454/VI9G7X,CF08046,BTH_Le_Moulon_2009_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
2,2,2840934,BTH_Le_Moulon_2009_SetB1,61180,https://doi.org/10.15454/VI9G7X,CF08046,BTH_Le_Moulon_2009_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
3,1,2840933,BTH_Le_Moulon_2009_SetB1,61180,https://doi.org/10.15454/VI9G7X,CF08046,BTH_Le_Moulon_2009_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
4,CF08046itkfi,2841015,BTH_Le_Moulon_2009_SetB1,61180,https://doi.org/10.15454/VI9G7X,CF08046,BTH_Le_Moulon_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
5,CF08046itkt,2841016,BTH_Le_Moulon_2009_SetB1,61180,https://doi.org/10.15454/VI9G7X,CF08046,BTH_Le_Moulon_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
6,1,2840831,BTH_Le_Moulon_2009_SetB1,61224,https://doi.org/10.15454/DSRGNF,CF08057,BTH_Le_Moulon_2009_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
7,2,2840834,BTH_Le_Moulon_2009_SetB1,61224,https://doi.org/10.15454/DSRGNF,CF08057,BTH_Le_Moulon_2009_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
8,2,2840832,BTH_Le_Moulon_2009_SetB1,61224,https://doi.org/10.15454/DSRGNF,CF08057,BTH_Le_Moulon_2009_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
9,CF08057itkfi,2840965,BTH_Le_Moulon_2009_SetB1,61224,https://doi.org/10.15454/DSRGNF,CF08057,BTH_Le_Moulon_2009_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
