,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI02008,2787973,BTH_Rennes_2003_SetA2_PIETIN-VERSE,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,RE01092,2787958,BTH_Rennes_2003_SetA2_PIETIN-VERSE,26098,https://doi.org/10.15454/AX4FXK,RE01092,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,RE01015,2787951,BTH_Rennes_2003_SetA2_PIETIN-VERSE,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,EM01352,2787966,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49238,gnpis_pui:holding-921_taxon-4898_accession-49238,EM01352,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,EM01216,2787968,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49019,gnpis_pui:holding-921_taxon-4898_accession-49019,EM01216,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,DI02006,2787970,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49032,gnpis_pui:holding-921_taxon-4898_accession-49032,DI02006,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,EM01150,2787982,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49276,gnpis_pui:holding-921_taxon-4898_accession-49276,EM01150,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,EM01288,2787984,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49281,gnpis_pui:holding-921_taxon-4898_accession-49281,EM01288,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF01184,2787978,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49268,gnpis_pui:holding-921_taxon-4898_accession-49268,CF01184,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,RE01086,2787981,BTH_Rennes_2003_SetA2_PIETIN-VERSE,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,CF01043,2787979,BTH_Rennes_2003_SetA2_PIETIN-VERSE,48822,gnpis_pui:holding-921_taxon-4898_accession-48822,CF01043,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,EM01063,2787961,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49119,gnpis_pui:holding-921_taxon-4898_accession-49119,EM01063,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,DI02028,2787975,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49121,gnpis_pui:holding-921_taxon-4898_accession-49121,DI02028,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Apache,2787965,BTH_Rennes_2003_SetA2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,CF01196,2787956,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49532,gnpis_pui:holding-921_taxon-4898_accession-49532,CF01196,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,EM01062,2787960,BTH_Rennes_2003_SetA2_PIETIN-VERSE,48872,gnpis_pui:holding-921_taxon-4898_accession-48872,EM01062,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,EM01214,2787952,BTH_Rennes_2003_SetA2_PIETIN-VERSE,26408,https://doi.org/10.15454/41FB67,EM01214,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,EM01271,2787962,BTH_Rennes_2003_SetA2_PIETIN-VERSE,26409,https://doi.org/10.15454/LLKGUD,EM01271,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,Charger,2787972,BTH_Rennes_2003_SetA2_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,EM01324,2787964,BTH_Rennes_2003_SetA2_PIETIN-VERSE,49472,gnpis_pui:holding-921_taxon-4898_accession-49472,EM01324,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,EM01023,2787974,BTH_Rennes_2003_SetA2_PIETIN-VERSE,26407,https://doi.org/10.15454/3VKOE9,EM01023,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,CF01085,2787971,BTH_Rennes_2003_SetA2_PIETIN-VERSE,48643,https://doi.org/10.15454/2AB2GR,CF01085,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,DI02001,2787969,BTH_Rennes_2003_SetA2_PIETIN-VERSE,26984,https://doi.org/10.15454/GR0LP3,DI02001,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,DI02032,2787953,BTH_Rennes_2003_SetA2_PIETIN-VERSE,48751,gnpis_pui:holding-921_taxon-4898_accession-48751,DI02032,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,Soissons,2787983,BTH_Rennes_2003_SetA2_PIETIN-VERSE,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,Isengrain,2787980,BTH_Rennes_2003_SetA2_PIETIN-VERSE,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,BTH_Rennes_2003_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
