,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
14,DI02003,2780932,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49130,gnpis_pui:holding-921_taxon-4898_accession-49130,DI02003,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,EM01005,2780925,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49442,gnpis_pui:holding-921_taxon-4898_accession-49442,EM01005,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,EM01127,2780943,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49600,gnpis_pui:holding-921_taxon-4898_accession-49600,EM01127,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,CF01170,2780916,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49629,gnpis_pui:holding-921_taxon-4898_accession-49629,CF01170,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,RE00148,2780946,BTH_Rennes_2002_SetB1_PIETIN-VERSE,48556,gnpis_pui:holding-921_taxon-4898_accession-48556,RE00148,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,RE00162,2780921,BTH_Rennes_2002_SetB1_PIETIN-VERSE,48612,gnpis_pui:holding-921_taxon-4898_accession-48612,RE00162,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,Apache,2780927,BTH_Rennes_2002_SetB1_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,RE01024,2780953,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49317,gnpis_pui:holding-921_taxon-4898_accession-49317,RE01024,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,DI02011,2780912,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49496,gnpis_pui:holding-921_taxon-4898_accession-49496,DI02011,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,EM01062,2780924,BTH_Rennes_2002_SetB1_PIETIN-VERSE,48872,gnpis_pui:holding-921_taxon-4898_accession-48872,EM01062,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,EM01086,2780947,BTH_Rennes_2002_SetB1_PIETIN-VERSE,48919,gnpis_pui:holding-921_taxon-4898_accession-48919,EM01086,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,EM01002,2780926,BTH_Rennes_2002_SetB1_PIETIN-VERSE,48925,gnpis_pui:holding-921_taxon-4898_accession-48925,EM01002,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,Charger,2780939,BTH_Rennes_2002_SetB1_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,Caphorn,2780918,BTH_Rennes_2002_SetB1_PIETIN-VERSE,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,RE01011,2780915,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49176,gnpis_pui:holding-921_taxon-4898_accession-49176,RE01011,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,EM01023,2780944,BTH_Rennes_2002_SetB1_PIETIN-VERSE,26407,https://doi.org/10.15454/3VKOE9,EM01023,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,CF01085,2780938,BTH_Rennes_2002_SetB1_PIETIN-VERSE,48643,https://doi.org/10.15454/2AB2GR,CF01085,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
31,DI02001,2780933,BTH_Rennes_2002_SetB1_PIETIN-VERSE,26984,https://doi.org/10.15454/GR0LP3,DI02001,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
32,Soissons,2780954,BTH_Rennes_2002_SetB1_PIETIN-VERSE,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
33,Isengrain,2780952,BTH_Rennes_2002_SetB1_PIETIN-VERSE,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
34,Orvantis,2780942,BTH_Rennes_2002_SetB1_PIETIN-VERSE,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
35,DI02010,2780913,BTH_Rennes_2002_SetB1_PIETIN-VERSE,48395,gnpis_pui:holding-921_taxon-4898_accession-48395,DI02010,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
36,CF01216,2780919,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49614,gnpis_pui:holding-921_taxon-4898_accession-49614,CF01216,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
37,EM01069,2780928,BTH_Rennes_2002_SetB1_PIETIN-VERSE,48781,gnpis_pui:holding-921_taxon-4898_accession-48781,EM01069,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
38,CF01009,2780949,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49538,gnpis_pui:holding-921_taxon-4898_accession-49538,CF01009,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
39,RE00141,2780929,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49545,gnpis_pui:holding-921_taxon-4898_accession-49545,RE00141,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
40,RE99119,2780920,BTH_Rennes_2002_SetB1_PIETIN-VERSE,48452,gnpis_pui:holding-921_taxon-4898_accession-48452,RE99119,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
41,RE01010,2780914,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49161,gnpis_pui:holding-921_taxon-4898_accession-49161,RE01010,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
42,EM01046,2780930,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49707,gnpis_pui:holding-921_taxon-4898_accession-49707,EM01046,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
43,EM01024,2780923,BTH_Rennes_2002_SetB1_PIETIN-VERSE,49713,gnpis_pui:holding-921_taxon-4898_accession-49713,EM01024,BTH_Rennes_2002_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
