,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Ressor,2784576,BTH_Rennes_2002_TECH,49154,https://doi.org/10.15454/X4XFZS,Ressor,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
1,DI02008,2784575,BTH_Rennes_2002_TECH,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
2,CF99005,2784581,BTH_Rennes_2002_TECH,75767,https://doi.org/10.15454/BZFZDO,CF99005,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
3,Koreli,2784557,BTH_Rennes_2002_TECH,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
4,RE01092,2784556,BTH_Rennes_2002_TECH,26098,https://doi.org/10.15454/AX4FXK,RE01092,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
5,CF00193,2784593,BTH_Rennes_2002_TECH,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
6,RE01015,2784580,BTH_Rennes_2002_TECH,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
7,CF99105,2784594,BTH_Rennes_2002_TECH,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
8,EM01352,2784566,BTH_Rennes_2002_TECH,49238,gnpis_pui:holding-921_taxon-4898_accession-49238,EM01352,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
9,EM01216,2784570,BTH_Rennes_2002_TECH,49019,gnpis_pui:holding-921_taxon-4898_accession-49019,EM01216,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
10,DI02006,2784549,BTH_Rennes_2002_TECH,49032,gnpis_pui:holding-921_taxon-4898_accession-49032,DI02006,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
11,EM01150,2784595,BTH_Rennes_2002_TECH,49276,gnpis_pui:holding-921_taxon-4898_accession-49276,EM01150,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
12,EM01288,2784597,BTH_Rennes_2002_TECH,49281,gnpis_pui:holding-921_taxon-4898_accession-49281,EM01288,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
13,DI01022,2784552,BTH_Rennes_2002_TECH,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
14,CF01184,2784588,BTH_Rennes_2002_TECH,49268,gnpis_pui:holding-921_taxon-4898_accession-49268,CF01184,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
15,RE01086,2784579,BTH_Rennes_2002_TECH,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
16,EM00264,2784587,BTH_Rennes_2002_TECH,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
17,CF01043,2784589,BTH_Rennes_2002_TECH,48822,gnpis_pui:holding-921_taxon-4898_accession-48822,CF01043,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
18,EM01063,2784560,BTH_Rennes_2002_TECH,49119,gnpis_pui:holding-921_taxon-4898_accession-49119,EM01063,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
19,DI02028,2784578,BTH_Rennes_2002_TECH,49121,gnpis_pui:holding-921_taxon-4898_accession-49121,DI02028,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
20,Apache,2784565,BTH_Rennes_2002_TECH,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
21,CF01196,2784553,BTH_Rennes_2002_TECH,49532,gnpis_pui:holding-921_taxon-4898_accession-49532,CF01196,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
22,EM01062,2784559,BTH_Rennes_2002_TECH,48872,gnpis_pui:holding-921_taxon-4898_accession-48872,EM01062,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
23,EM01214,2784545,BTH_Rennes_2002_TECH,26408,https://doi.org/10.15454/41FB67,EM01214,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
24,EM01271,2784561,BTH_Rennes_2002_TECH,26409,https://doi.org/10.15454/LLKGUD,EM01271,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
25,Skerzzo,2784592,BTH_Rennes_2002_TECH,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,BTH_Rennes_2002_TECH,VIRTUAL_TRIAL,,,,,,,,[]
