,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2766539,BTH_Le_Moulon_2000_SetB3,59728,https://doi.org/10.15454/AYEEVH,RUMBA,BTH_Le_Moulon_2000_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
1,2,2766540,BTH_Le_Moulon_2000_SetB3,59728,https://doi.org/10.15454/AYEEVH,RUMBA,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
2,Rumbaitkfi,2766649,BTH_Le_Moulon_2000_SetB3,59728,https://doi.org/10.15454/AYEEVH,RUMBA,BTH_Le_Moulon_2000_SetB3,VIRTUAL_TRIAL,,,,,,,,low inputs
3,1,2766541,BTH_Le_Moulon_2000_SetB3,59728,https://doi.org/10.15454/AYEEVH,RUMBA,BTH_Le_Moulon_2000_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
4,2,2766542,BTH_Le_Moulon_2000_SetB3,59728,https://doi.org/10.15454/AYEEVH,RUMBA,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
5,Rumbaitkt,2766650,BTH_Le_Moulon_2000_SetB3,59728,https://doi.org/10.15454/AYEEVH,RUMBA,BTH_Le_Moulon_2000_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
6,CF00193itkt,2766668,BTH_Le_Moulon_2000_SetB3,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Le_Moulon_2000_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
7,CF00193itkfi,2766667,BTH_Le_Moulon_2000_SetB3,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Le_Moulon_2000_SetB3,VIRTUAL_TRIAL,,,,,,,,low inputs
8,2,2766576,BTH_Le_Moulon_2000_SetB3,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
9,1,2766577,BTH_Le_Moulon_2000_SetB3,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Le_Moulon_2000_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
10,2,2766578,BTH_Le_Moulon_2000_SetB3,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
11,1,2766575,BTH_Le_Moulon_2000_SetB3,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Le_Moulon_2000_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
12,RE00015itkt,2766678,BTH_Le_Moulon_2000_SetB3,49501,gnpis_pui:holding-921_taxon-4898_accession-49501,RE00015,BTH_Le_Moulon_2000_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
13,2,2766598,BTH_Le_Moulon_2000_SetB3,49501,gnpis_pui:holding-921_taxon-4898_accession-49501,RE00015,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
14,1,2766597,BTH_Le_Moulon_2000_SetB3,49501,gnpis_pui:holding-921_taxon-4898_accession-49501,RE00015,BTH_Le_Moulon_2000_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
15,2,2766596,BTH_Le_Moulon_2000_SetB3,49501,gnpis_pui:holding-921_taxon-4898_accession-49501,RE00015,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
16,1,2766595,BTH_Le_Moulon_2000_SetB3,49501,gnpis_pui:holding-921_taxon-4898_accession-49501,RE00015,BTH_Le_Moulon_2000_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
17,RE00015itkfi,2766677,BTH_Le_Moulon_2000_SetB3,49501,gnpis_pui:holding-921_taxon-4898_accession-49501,RE00015,BTH_Le_Moulon_2000_SetB3,VIRTUAL_TRIAL,,,,,,,,low inputs
18,2,2766524,BTH_Le_Moulon_2000_SetB3,48432,gnpis_pui:holding-921_taxon-4898_accession-48432,RE99159,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
19,RE99159itkfi,2766641,BTH_Le_Moulon_2000_SetB3,48432,gnpis_pui:holding-921_taxon-4898_accession-48432,RE99159,BTH_Le_Moulon_2000_SetB3,VIRTUAL_TRIAL,,,,,,,,low inputs
20,RE99159itkt,2766642,BTH_Le_Moulon_2000_SetB3,48432,gnpis_pui:holding-921_taxon-4898_accession-48432,RE99159,BTH_Le_Moulon_2000_SetB3,VIRTUAL_TRIAL,,,,,,,,treated
21,1,2766525,BTH_Le_Moulon_2000_SetB3,48432,gnpis_pui:holding-921_taxon-4898_accession-48432,RE99159,BTH_Le_Moulon_2000_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,treated
22,1,2766523,BTH_Le_Moulon_2000_SetB3,48432,gnpis_pui:holding-921_taxon-4898_accession-48432,RE99159,BTH_Le_Moulon_2000_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
23,2,2766526,BTH_Le_Moulon_2000_SetB3,48432,gnpis_pui:holding-921_taxon-4898_accession-48432,RE99159,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
24,DI00026itkfi,2766619,BTH_Le_Moulon_2000_SetB3,49579,gnpis_pui:holding-921_taxon-4898_accession-49579,DI00026,BTH_Le_Moulon_2000_SetB3,VIRTUAL_TRIAL,,,,,,,,low inputs
25,2,2766480,BTH_Le_Moulon_2000_SetB3,49579,gnpis_pui:holding-921_taxon-4898_accession-49579,DI00026,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
26,2,2766482,BTH_Le_Moulon_2000_SetB3,49579,gnpis_pui:holding-921_taxon-4898_accession-49579,DI00026,BTH_Le_Moulon_2000_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,treated
