,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,RE99102,2771910,BTH_Rennes_2001_SetB1_PIETIN-VERSE,26002,https://doi.org/10.15454/4NCDUP,RE99102,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,RE00108,2771943,BTH_Rennes_2001_SetB1_PIETIN-VERSE,26004,https://doi.org/10.15454/6Q72BN,RE00108,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,CF01002,2771931,BTH_Rennes_2001_SetB1_PIETIN-VERSE,49326,gnpis_pui:holding-921_taxon-4898_accession-49326,CF01002,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,EM00040,2771905,BTH_Rennes_2001_SetB1_PIETIN-VERSE,49182,gnpis_pui:holding-921_taxon-4898_accession-49182,EM00040,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,LM00005,2771907,BTH_Rennes_2001_SetB1_PIETIN-VERSE,49304,gnpis_pui:holding-921_taxon-4898_accession-49304,LM00005,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF01003,2771930,BTH_Rennes_2001_SetB1_PIETIN-VERSE,49514,gnpis_pui:holding-921_taxon-4898_accession-49514,CF01003,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,CF00048,2771906,BTH_Rennes_2001_SetB1_PIETIN-VERSE,48524,gnpis_pui:holding-921_taxon-4898_accession-48524,CF00048,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,RE99120,2771936,BTH_Rennes_2001_SetB1_PIETIN-VERSE,48532,gnpis_pui:holding-921_taxon-4898_accession-48532,RE99120,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF00012,2771927,BTH_Rennes_2001_SetB1_PIETIN-VERSE,48689,gnpis_pui:holding-921_taxon-4898_accession-48689,CF00012,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,EM00087,2771929,BTH_Rennes_2001_SetB1_PIETIN-VERSE,49626,gnpis_pui:holding-921_taxon-4898_accession-49626,EM00087,BTH_Rennes_2001_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
