,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Ressor,2786173,BTH_Rennes_2003_SetA1_PIETIN-VERSE,49154,https://doi.org/10.15454/X4XFZS,Ressor,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,CF99005,2786176,BTH_Rennes_2003_SetA1_PIETIN-VERSE,75767,https://doi.org/10.15454/BZFZDO,CF99005,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,Recital,2786174,BTH_Rennes_2003_SetA1_PIETIN-VERSE,24059,https://doi.org/10.15454/WL6NIE,RECITAL,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,Koreli,2786164,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,CF00193,2786185,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF99105,2786186,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,AO03002,2786153,BTH_Rennes_2003_SetA1_PIETIN-VERSE,48579,gnpis_pui:holding-921_taxon-4898_accession-48579,AO03002,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,DI01022,2786160,BTH_Rennes_2003_SetA1_PIETIN-VERSE,49284,gnpis_pui:holding-921_taxon-4898_accession-49284,DI01022,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,EM00264,2786181,BTH_Rennes_2003_SetA1_PIETIN-VERSE,48806,gnpis_pui:holding-921_taxon-4898_accession-48806,EM00264,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,Apache,2786167,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,AO03004,2786156,BTH_Rennes_2003_SetA1_PIETIN-VERSE,48916,gnpis_pui:holding-921_taxon-4898_accession-48916,AO03004,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,Skerzzo,2786184,BTH_Rennes_2003_SetA1_PIETIN-VERSE,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,Charger,2786172,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Crousty,2786175,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,Tamaro,2786188,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25902,https://doi.org/10.15454/KRPWXN,TAMARO,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,CF99351,2786166,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25899,https://doi.org/10.15454/QG5OJU,CF99351,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,Voltige,2786163,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26052,https://doi.org/10.15454/FS69PT,VOLTIGE,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,EM00018,2786177,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26109,https://doi.org/10.15454/S5ERQF,EM00018,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,DI00010,2786162,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26106,https://doi.org/10.15454/MAUZZM,DI00010,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,CF00116,2786171,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26105,https://doi.org/10.15454/XCQCZQ,CF00116,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,EM00072,2786178,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26102,https://doi.org/10.15454/WNKZ9X,EM00072,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,EM00002,2786158,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26108,https://doi.org/10.15454/MTMO4R,EM00002,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,DI00024,2786159,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26107,https://doi.org/10.15454/IJHBYL,DI00024,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,RE01002,2786179,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26110,https://doi.org/10.15454/PY1VVU,RE01002,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,CF00108,2786157,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26103,https://doi.org/10.15454/VUCZZU,CF00108,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,Rytmic,2786165,BTH_Rennes_2003_SetA1_PIETIN-VERSE,26892,https://doi.org/10.15454/AVKVIW,RYTMIC,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,EM99017,2786189,BTH_Rennes_2003_SetA1_PIETIN-VERSE,28764,https://doi.org/10.15454/QT2EUR,EM99017,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,Soissons,2786187,BTH_Rennes_2003_SetA1_PIETIN-VERSE,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,Isengrain,2786183,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,Orvantis,2786182,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,EM99006,2786169,BTH_Rennes_2003_SetA1_PIETIN-VERSE,28759,https://doi.org/10.15454/1BMHCN,EM99006,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
31,EM00074,2786180,BTH_Rennes_2003_SetA1_PIETIN-VERSE,48639,gnpis_pui:holding-921_taxon-4898_accession-48639,EM00074,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
32,AO03001,2786155,BTH_Rennes_2003_SetA1_PIETIN-VERSE,48650,gnpis_pui:holding-921_taxon-4898_accession-48650,AO03001,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
33,EM00107,2786168,BTH_Rennes_2003_SetA1_PIETIN-VERSE,49059,gnpis_pui:holding-921_taxon-4898_accession-49059,EM00107,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
34,Oratorio,2786161,BTH_Rennes_2003_SetA1_PIETIN-VERSE,25545,https://doi.org/10.15454/J5APM1,ORATORIO,BTH_Rennes_2003_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
