,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,2,2816505,BTH_Lusignan_2006_SetB2,49422,https://doi.org/10.15454/9VMAGV,RE05008,BTH_Lusignan_2006_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
1,RE05008itkfi,2816581,BTH_Lusignan_2006_SetB2,49422,https://doi.org/10.15454/9VMAGV,RE05008,BTH_Lusignan_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
2,1,2816504,BTH_Lusignan_2006_SetB2,49422,https://doi.org/10.15454/9VMAGV,RE05008,BTH_Lusignan_2006_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
3,2,2816565,BTH_Lusignan_2006_SetB2,26976,https://doi.org/10.15454/YDUNWW,CF05079,BTH_Lusignan_2006_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
4,CF05079itkfi,2816611,BTH_Lusignan_2006_SetB2,26976,https://doi.org/10.15454/YDUNWW,CF05079,BTH_Lusignan_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
5,1,2816564,BTH_Lusignan_2006_SetB2,26976,https://doi.org/10.15454/YDUNWW,CF05079,BTH_Lusignan_2006_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
6,AO06407itkfi,2816589,BTH_Lusignan_2006_SetB2,26982,https://doi.org/10.15454/FCNCUR,AO06407,BTH_Lusignan_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
7,2,2816521,BTH_Lusignan_2006_SetB2,26982,https://doi.org/10.15454/FCNCUR,AO06407,BTH_Lusignan_2006_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
8,1,2816520,BTH_Lusignan_2006_SetB2,26982,https://doi.org/10.15454/FCNCUR,AO06407,BTH_Lusignan_2006_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
9,CF05084itkfi,2816585,BTH_Lusignan_2006_SetB2,48438,gnpis_pui:holding-921_taxon-4898_accession-48438,CF05084,BTH_Lusignan_2006_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
