,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,AO15002itkfi,2976049,BTH_Lusignan_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
1,1,2975977,BTH_Lusignan_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
2,2,2975978,BTH_Lusignan_2015_SetB3,76166,https://doi.org/10.15454/8JVPYU,AO15002,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
3,AO15005itkfi,2976050,BTH_Lusignan_2015_SetB3,76167,https://doi.org/10.15454/SEIIKI,AO15005,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
4,2,2975980,BTH_Lusignan_2015_SetB3,76167,https://doi.org/10.15454/SEIIKI,AO15005,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
5,1,2975979,BTH_Lusignan_2015_SetB3,76167,https://doi.org/10.15454/SEIIKI,AO15005,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
6,AO15004itkfi,2976051,BTH_Lusignan_2015_SetB3,76168,https://doi.org/10.15454/SROBAE,AO15004,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
7,2,2975982,BTH_Lusignan_2015_SetB3,76168,https://doi.org/10.15454/SROBAE,AO15004,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
8,1,2975981,BTH_Lusignan_2015_SetB3,76168,https://doi.org/10.15454/SROBAE,AO15004,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
9,AO15007itkfi,2976052,BTH_Lusignan_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
10,2,2975984,BTH_Lusignan_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
11,1,2975983,BTH_Lusignan_2015_SetB3,76169,https://doi.org/10.15454/GCQZZJ,AO15007,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
12,AO15006itkfi,2976053,BTH_Lusignan_2015_SetB3,76170,https://doi.org/10.15454/UWN5JA,AO15006,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
13,2,2975986,BTH_Lusignan_2015_SetB3,76170,https://doi.org/10.15454/UWN5JA,AO15006,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
14,1,2975985,BTH_Lusignan_2015_SetB3,76170,https://doi.org/10.15454/UWN5JA,AO15006,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
15,2,2975988,BTH_Lusignan_2015_SetB3,76171,https://doi.org/10.15454/1QQK0E,EM14174,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
16,1,2975987,BTH_Lusignan_2015_SetB3,76171,https://doi.org/10.15454/1QQK0E,EM14174,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
17,EM14174itkfi,2976054,BTH_Lusignan_2015_SetB3,76171,https://doi.org/10.15454/1QQK0E,EM14174,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
18,2,2975992,BTH_Lusignan_2015_SetB3,76172,https://doi.org/10.15454/VNTDAB,AO15011,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
19,AO15011itkfi,2976056,BTH_Lusignan_2015_SetB3,76172,https://doi.org/10.15454/VNTDAB,AO15011,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
20,1,2975991,BTH_Lusignan_2015_SetB3,76172,https://doi.org/10.15454/VNTDAB,AO15011,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
21,AO15023itkfi,2976057,BTH_Lusignan_2015_SetB3,76173,https://doi.org/10.15454/JYG8V0,AO15023,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
22,1,2975993,BTH_Lusignan_2015_SetB3,76173,https://doi.org/10.15454/JYG8V0,AO15023,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
23,2,2975994,BTH_Lusignan_2015_SetB3,76173,https://doi.org/10.15454/JYG8V0,AO15023,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
24,AO15025itkfi,2976058,BTH_Lusignan_2015_SetB3,76174,https://doi.org/10.15454/1BWPRH,AO15025,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
25,2,2975996,BTH_Lusignan_2015_SetB3,76174,https://doi.org/10.15454/1BWPRH,AO15025,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
26,1,2975995,BTH_Lusignan_2015_SetB3,76174,https://doi.org/10.15454/1BWPRH,AO15025,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
27,2,2975998,BTH_Lusignan_2015_SetB3,76175,https://doi.org/10.15454/RHLFBP,EM14270,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
28,EM14270itkfi,2976059,BTH_Lusignan_2015_SetB3,76175,https://doi.org/10.15454/RHLFBP,EM14270,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
29,1,2975997,BTH_Lusignan_2015_SetB3,76175,https://doi.org/10.15454/RHLFBP,EM14270,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
30,AO15022itkfi,2976060,BTH_Lusignan_2015_SetB3,76176,https://doi.org/10.15454/TNMBXK,AO15022,BTH_Lusignan_2015_SetB3,VIRTUAL_TRIAL,,,,,,,,faible intrant
31,2,2976000,BTH_Lusignan_2015_SetB3,76176,https://doi.org/10.15454/TNMBXK,AO15022,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
32,1,2975999,BTH_Lusignan_2015_SetB3,76176,https://doi.org/10.15454/TNMBXK,AO15022,BTH_Lusignan_2015_SetB3,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
33,2,2976002,BTH_Lusignan_2015_SetB3,76177,https://doi.org/10.15454/YFBJZV,AO15021,BTH_Lusignan_2015_SetB3,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
