,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI08011itkt,2835538,BTH_Orgeval_2008_TECH,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
1,HadmF276itkt,2835498,BTH_Orgeval_2008_TECH,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
2,RE07004itkt,2835526,BTH_Orgeval_2008_TECH,27843,https://doi.org/10.15454/KB5WU7,RE07004,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
3,Barokitkt,2835496,BTH_Orgeval_2008_TECH,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
4,RE07083itkt,2835546,BTH_Orgeval_2008_TECH,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
5,RE07025itkt,2835527,BTH_Orgeval_2008_TECH,27835,https://doi.org/10.15454/GZMJBE,RE07025,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
6,CF07097itkt,2835513,BTH_Orgeval_2008_TECH,27791,https://doi.org/10.15454/VCEDFU,CF07097,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
7,CF05173itkt,2835531,BTH_Orgeval_2008_TECH,26980,https://doi.org/10.15454/RUE1SF,CF05173,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
8,CF05079itkt,2835524,BTH_Orgeval_2008_TECH,26976,https://doi.org/10.15454/YDUNWW,CF05079,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
9,CF07008itkt,2835550,BTH_Orgeval_2008_TECH,27787,https://doi.org/10.15454/SLLTW8,CF07008,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
10,AO08112itkt,2835511,BTH_Orgeval_2008_TECH,27769,https://doi.org/10.15454/IR0FDN,AO08112,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
11,CF06136itkt,2835549,BTH_Orgeval_2008_TECH,27783,https://doi.org/10.15454/S3WW0P,CF06136,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
12,CF07002itkt,2835545,BTH_Orgeval_2008_TECH,27786,https://doi.org/10.15454/I30U5V,CF07002,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
13,CF05162itkt,2835514,BTH_Orgeval_2008_TECH,26968,https://doi.org/10.15454/3810GN,CF05162,BTH_Orgeval_2008_TECH,VIRTUAL_TRIAL,,,,,,,,[]
