,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI06007,2822132,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26977,https://doi.org/10.15454/RGT6YF,DI06007,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,Koreli,2822112,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,EM05055,2822123,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26970,https://doi.org/10.15454/ASLJXK,EM05055,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,CF05173,2822128,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26980,https://doi.org/10.15454/RUE1SF,CF05173,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,CF05079,2822127,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26976,https://doi.org/10.15454/YDUNWW,CF05079,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF05091,2822121,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26973,https://doi.org/10.15454/GWNEQR,CF05091,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,RE05007,2822101,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26981,https://doi.org/10.15454/SU2MGF,RE05007,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,CF05162,2822111,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26968,https://doi.org/10.15454/3810GN,CF05162,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,AO06407,2822106,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26982,https://doi.org/10.15454/FCNCUR,AO06407,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,EM05162,2822102,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26971,https://doi.org/10.15454/IAEYHC,EM05162,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,Folklor,2822104,BTH_Rennes_2007_SetA2_PIETIN-VERSE,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,RE05041,2822105,BTH_Rennes_2007_SetA2_PIETIN-VERSE,27042,https://doi.org/10.15454/1NUEUQ,RE05041,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,Apache,2822115,BTH_Rennes_2007_SetA2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Sankara,2822118,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,EM05312,2822103,BTH_Rennes_2007_SetA2_PIETIN-VERSE,48450,https://doi.org/10.15454/XWZ3V6,EM05312,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,CF05140,2822109,BTH_Rennes_2007_SetA2_PIETIN-VERSE,49523,https://doi.org/10.15454/MMQSM6,CF05140,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,CF05161,2822113,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26974,https://doi.org/10.15454/BQTYVO,CF05161,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,EM05230,2822131,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26988,https://doi.org/10.15454/FV0GUM,EM05230,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,EM05178,2822117,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26987,https://doi.org/10.15454/KGPOGY,EM05178,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,Caphorn,2822119,BTH_Rennes_2007_SetA2_PIETIN-VERSE,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,DI06004,2822133,BTH_Rennes_2007_SetA2_PIETIN-VERSE,49291,https://doi.org/10.15454/RCJVYZ,DI06004,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,CF05070,2822129,BTH_Rennes_2007_SetA2_PIETIN-VERSE,49098,https://doi.org/10.15454/YQH6B1,CF05070,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,CF05086,2822108,BTH_Rennes_2007_SetA2_PIETIN-VERSE,49341,https://doi.org/10.15454/RKQK2G,CF05086,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,CF05138,2822126,BTH_Rennes_2007_SetA2_PIETIN-VERSE,49473,https://doi.org/10.15454/MHX4J5,CF05138,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,RE05005,2822100,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26898,https://doi.org/10.15454/JQW74U,RE05005,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,RE05038,2822122,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26902,https://doi.org/10.15454/JZRTIK,RE05038,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,RE05037,2822110,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26901,https://doi.org/10.15454/WC63BJ,RE05037,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,RE05011,2822124,BTH_Rennes_2007_SetA2_PIETIN-VERSE,26899,https://doi.org/10.15454/3NYQAY,RE05011,BTH_Rennes_2007_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
