,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI12011,2875439,BTH_Rennes_2013_SetA2_PIETIN-VERSE,61907,https://doi.org/10.15454/M9DOGT,DI12011,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,EM11537,2875406,BTH_Rennes_2013_SetA2_PIETIN-VERSE,49307,https://doi.org/10.15454/S10U8Z,EM11537,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,Koreli,2875422,BTH_Rennes_2013_SetA2_PIETIN-VERSE,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,Barok,2875427,BTH_Rennes_2013_SetA2_PIETIN-VERSE,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,RE11035,2875418,BTH_Rennes_2013_SetA2_PIETIN-VERSE,49509,https://doi.org/10.15454/GGHC1S,RE11035,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,RE11059,2875416,BTH_Rennes_2013_SetA2_PIETIN-VERSE,48495,https://doi.org/10.15454/TIEAR7,RE11059,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,RE11091,2875415,BTH_Rennes_2013_SetA2_PIETIN-VERSE,49027,https://doi.org/10.15454/HZ1HSQ,RE11091,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,RE11094,2875414,BTH_Rennes_2013_SetA2_PIETIN-VERSE,48366,https://doi.org/10.15454/ZSJORF,RE11094,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,RE11095,2875413,BTH_Rennes_2013_SetA2_PIETIN-VERSE,49685,https://doi.org/10.15454/NZBGQD,RE11095,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,RE11096,2875412,BTH_Rennes_2013_SetA2_PIETIN-VERSE,48664,https://doi.org/10.15454/ITWRUM,RE11096,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,RE11098,2875407,BTH_Rennes_2013_SetA2_PIETIN-VERSE,49149,https://doi.org/10.15454/AXKGHH,RE11098,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,Apache,2875425,BTH_Rennes_2013_SetA2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,Attlass,2875438,BTH_Rennes_2013_SetA2_PIETIN-VERSE,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Grapeli,2875433,BTH_Rennes_2013_SetA2_PIETIN-VERSE,27821,https://doi.org/10.15454/4TFKM0,GRAPELI,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,CF11029,2875424,BTH_Rennes_2013_SetA2_PIETIN-VERSE,48631,https://doi.org/10.15454/LPOUIM,CF11029,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,CF11051,2875408,BTH_Rennes_2013_SetA2_PIETIN-VERSE,49515,https://doi.org/10.15454/XTUZ9D,CF11051,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,CF11177,2875441,BTH_Rennes_2013_SetA2_PIETIN-VERSE,48786,https://doi.org/10.15454/TMOAXC,CF11177,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,CF11215,2875404,BTH_Rennes_2013_SetA2_PIETIN-VERSE,49188,https://doi.org/10.15454/5IXUYK,CF11215,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,CF11291,2875443,BTH_Rennes_2013_SetA2_PIETIN-VERSE,48959,https://doi.org/10.15454/VMWB4Q,CF11291,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,DI12005,2875419,BTH_Rennes_2013_SetA2_PIETIN-VERSE,48497,https://doi.org/10.15454/KIPU5T,DI12005,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,DI12011-2,2875428,BTH_Rennes_2013_SetA2_PIETIN-VERSE,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,EM11389,2875405,BTH_Rennes_2013_SetA2_PIETIN-VERSE,48373,https://doi.org/10.15454/QK5GLN,EM11389,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,EM11441,2875423,BTH_Rennes_2013_SetA2_PIETIN-VERSE,49367,https://doi.org/10.15454/28ALS0,EM11441,BTH_Rennes_2013_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
