,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI06007,2829017,BTH_Rennes_2008_SetA1_PIETIN-VERSE,26977,https://doi.org/10.15454/RGT6YF,DI06007,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,Koreli,2828989,BTH_Rennes_2008_SetA1_PIETIN-VERSE,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,Barok,2828978,BTH_Rennes_2008_SetA1_PIETIN-VERSE,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,AO07803,2828998,BTH_Rennes_2008_SetA1_PIETIN-VERSE,27764,https://doi.org/10.15454/NMXDOZ,AO07803,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,AO07218,2829011,BTH_Rennes_2008_SetA1_PIETIN-VERSE,27758,https://doi.org/10.15454/HQFX9Y,AO07218,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF05173,2829009,BTH_Rennes_2008_SetA1_PIETIN-VERSE,26980,https://doi.org/10.15454/RUE1SF,CF05173,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,AO08001,2829018,BTH_Rennes_2008_SetA1_PIETIN-VERSE,27765,https://doi.org/10.15454/ROTVXP,AO08001,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,CF05079,2829008,BTH_Rennes_2008_SetA1_PIETIN-VERSE,26976,https://doi.org/10.15454/YDUNWW,CF05079,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,AO07438,2829005,BTH_Rennes_2008_SetA1_PIETIN-VERSE,27762,https://doi.org/10.15454/XHRZAO,AO07438,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,DI05014,2828987,BTH_Rennes_2008_SetA1_PIETIN-VERSE,26985,https://doi.org/10.15454/TKJCUM,DI05014,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,RE05007,2828982,BTH_Rennes_2008_SetA1_PIETIN-VERSE,26981,https://doi.org/10.15454/SU2MGF,RE05007,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,CF05162,2828988,BTH_Rennes_2008_SetA1_PIETIN-VERSE,26968,https://doi.org/10.15454/3810GN,CF05162,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,CF03201,2828999,BTH_Rennes_2008_SetA1_PIETIN-VERSE,26975,https://doi.org/10.15454/0TTU1F,CF03201,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,AO07210,2829012,BTH_Rennes_2008_SetA1_PIETIN-VERSE,27757,https://doi.org/10.15454/YPTSA5,AO07210,BTH_Rennes_2008_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
