,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Barok,2847011,BTH_Chaux_des_Prés_2010_SetA2,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
1,CF08127,2847037,BTH_Chaux_des_Prés_2010_SetA2,27800,https://doi.org/10.15454/WQU9II,CF08127,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
2,CF08139,2847012,BTH_Chaux_des_Prés_2010_SetA2,27801,https://doi.org/10.15454/1DEONX,CF08139,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
3,DI09015,2847039,BTH_Chaux_des_Prés_2010_SetA2,27811,https://doi.org/10.15454/N3NIWD,DI09015,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
4,DI09017,2847045,BTH_Chaux_des_Prés_2010_SetA2,27812,https://doi.org/10.15454/BEWTVM,DI09017,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
5,DI09004,2847026,BTH_Chaux_des_Prés_2010_SetA2,27808,https://doi.org/10.15454/GGTVHF,DI09004,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
6,AO09014,2847015,BTH_Chaux_des_Prés_2010_SetA2,27781,https://doi.org/10.15454/NMD5FO,AO09014,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
7,DI09006,2847024,BTH_Chaux_des_Prés_2010_SetA2,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
8,RE08030,2847029,BTH_Chaux_des_Prés_2010_SetA2,27308,https://doi.org/10.15454/4AWT90,RE08030,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
9,Premio,2847013,BTH_Chaux_des_Prés_2010_SetA2,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
10,EM08019,2847035,BTH_Chaux_des_Prés_2010_SetA2,49300,https://doi.org/10.15454/TFJQEJ,EM08019,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
11,Hadm04969-06,2847014,BTH_Chaux_des_Prés_2010_SetA2,49117,gnpis_pui:holding-921_taxon-4898_accession-49117,Hadm04969-06,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
12,Apache,2847023,BTH_Chaux_des_Prés_2010_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
13,Attlass,2847036,BTH_Chaux_des_Prés_2010_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
14,Skerzzo,2847038,BTH_Chaux_des_Prés_2010_SetA2,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
15,CF08027,2847048,BTH_Chaux_des_Prés_2010_SetA2,27795,https://doi.org/10.15454/8X7KGE,CF08027,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
16,Crousty,2847031,BTH_Chaux_des_Prés_2010_SetA2,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
17,Caphorn,2847027,BTH_Chaux_des_Prés_2010_SetA2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
18,AO10007,2847028,BTH_Chaux_des_Prés_2010_SetA2,49608,https://doi.org/10.15454/ZH8TXM,AO10007,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
19,AO10008,2847030,BTH_Chaux_des_Prés_2010_SetA2,49349,https://doi.org/10.15454/7PE32Q,AO10008,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
20,EM08024,2847022,BTH_Chaux_des_Prés_2010_SetA2,27822,https://doi.org/10.15454/KNNDVP,EM08024,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
21,EM08277,2847044,BTH_Chaux_des_Prés_2010_SetA2,27824,https://doi.org/10.15454/OUS6AU,EM08277,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
22,CF08021,2847032,BTH_Chaux_des_Prés_2010_SetA2,49645,https://doi.org/10.15454/GXTRDY,CF08021,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
23,Hadm01601-07,2847021,BTH_Chaux_des_Prés_2010_SetA2,60770,https://doi.org/10.15454/PT31GV,Hadm01601-07,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
24,HadmF11671,2847033,BTH_Chaux_des_Prés_2010_SetA2,60821,https://doi.org/10.15454/WZ4MOV,HadmF11671,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
25,DI09016,2847047,BTH_Chaux_des_Prés_2010_SetA2,27313,https://doi.org/10.15454/SGNING,DI09016,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
26,CF08106,2847046,BTH_Chaux_des_Prés_2010_SetA2,27311,https://doi.org/10.15454/4DNWV7,CF08106,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
27,CF08137,2847019,BTH_Chaux_des_Prés_2010_SetA2,27312,https://doi.org/10.15454/CPWBIX,CF08137,BTH_Chaux_des_Prés_2010_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
