,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,LM03017,2800390,BTH_Chaux_des_Prés_2004_SetB3,48364,gnpis_pui:holding-921_taxon-4898_accession-48364,LM03017,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
1,EM03087,2800397,BTH_Chaux_des_Prés_2004_SetB3,49485,gnpis_pui:holding-921_taxon-4898_accession-49485,EM03087,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
2,EM03104,2800388,BTH_Chaux_des_Prés_2004_SetB3,48957,gnpis_pui:holding-921_taxon-4898_accession-48957,EM03104,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
3,RE03146,2800391,BTH_Chaux_des_Prés_2004_SetB3,49258,gnpis_pui:holding-921_taxon-4898_accession-49258,RE03146,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
4,LM03018,2800381,BTH_Chaux_des_Prés_2004_SetB3,48793,gnpis_pui:holding-921_taxon-4898_accession-48793,LM03018,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
5,CF03100,2800406,BTH_Chaux_des_Prés_2004_SetB3,48929,gnpis_pui:holding-921_taxon-4898_accession-48929,CF03100,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
6,CF03234,2800384,BTH_Chaux_des_Prés_2004_SetB3,49129,gnpis_pui:holding-921_taxon-4898_accession-49129,CF03234,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
7,CF03345,2800403,BTH_Chaux_des_Prés_2004_SetB3,49168,gnpis_pui:holding-921_taxon-4898_accession-49168,CF03345,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
8,DI04020,2800424,BTH_Chaux_des_Prés_2004_SetB3,48564,gnpis_pui:holding-921_taxon-4898_accession-48564,DI04020,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
9,Apache,2800404,BTH_Chaux_des_Prés_2004_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
10,EM03159,2800423,BTH_Chaux_des_Prés_2004_SetB3,49651,gnpis_pui:holding-921_taxon-4898_accession-49651,EM03159,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
11,EM03097,2800419,BTH_Chaux_des_Prés_2004_SetB3,49508,gnpis_pui:holding-921_taxon-4898_accession-49508,EM03097,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
12,EM03144,2800398,BTH_Chaux_des_Prés_2004_SetB3,48927,gnpis_pui:holding-921_taxon-4898_accession-48927,EM03144,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
13,Charger,2800409,BTH_Chaux_des_Prés_2004_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
14,Caphorn,2800407,BTH_Chaux_des_Prés_2004_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
15,DI04018,2800402,BTH_Chaux_des_Prés_2004_SetB3,49604,https://doi.org/10.15454/WZ0QO7,DI04018,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
16,CF03287,2800413,BTH_Chaux_des_Prés_2004_SetB3,49533,https://doi.org/10.15454/QOR8WX,CF03287,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
17,RE03015,2800422,BTH_Chaux_des_Prés_2004_SetB3,48680,https://doi.org/10.15454/OR6SZQ,RE03015,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
18,RE03014,2800421,BTH_Chaux_des_Prés_2004_SetB3,26396,https://doi.org/10.15454/DY3IJJ,RE03014,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
19,RE03070,2800417,BTH_Chaux_des_Prés_2004_SetB3,48710,https://doi.org/10.15454/UW0CIP,RE03070,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
20,CF03163,2800414,BTH_Chaux_des_Prés_2004_SetB3,26796,https://doi.org/10.15454/FR99SD,CF03163,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
21,DI04015,2800410,BTH_Chaux_des_Prés_2004_SetB3,26801,https://doi.org/10.15454/5TSZZX,DI04015,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
22,EM03086,2800396,BTH_Chaux_des_Prés_2004_SetB3,48457,gnpis_pui:holding-921_taxon-4898_accession-48457,EM03086,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
23,LM03019,2800385,BTH_Chaux_des_Prés_2004_SetB3,49506,gnpis_pui:holding-921_taxon-4898_accession-49506,LM03019,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
24,RE03022,2800400,BTH_Chaux_des_Prés_2004_SetB3,48482,gnpis_pui:holding-921_taxon-4898_accession-48482,RE03022,BTH_Chaux_des_Prés_2004_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
