,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
21,CF05070,2818250,BTH_Rennes_2006_SetB3_PIETIN-VERSE,49098,https://doi.org/10.15454/YQH6B1,CF05070,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,CF05138,2818248,BTH_Rennes_2006_SetB3_PIETIN-VERSE,49473,https://doi.org/10.15454/MHX4J5,CF05138,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,RE05108,2818247,BTH_Rennes_2006_SetB3_PIETIN-VERSE,26835,https://doi.org/10.15454/FXNO6G,RE05108,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,DI06019,2818242,BTH_Rennes_2006_SetB3_PIETIN-VERSE,49334,https://doi.org/10.15454/YSUZEH,DI06019,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,RE05006,2818219,BTH_Rennes_2006_SetB3_PIETIN-VERSE,48730,https://doi.org/10.15454/5F0PDE,RE05006,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,CF04046,2818240,BTH_Rennes_2006_SetB3_PIETIN-VERSE,26983,https://doi.org/10.15454/Z7JXFB,CF04046,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,RE05042,2818227,BTH_Rennes_2006_SetB3_PIETIN-VERSE,48619,gnpis_pui:holding-921_taxon-4898_accession-48619,RE05042,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,AO06801,2818231,BTH_Rennes_2006_SetB3_PIETIN-VERSE,49266,gnpis_pui:holding-921_taxon-4898_accession-49266,AO06801,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,Orvantis,2818249,BTH_Rennes_2006_SetB3_PIETIN-VERSE,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,DI06021,2818254,BTH_Rennes_2006_SetB3_PIETIN-VERSE,48840,gnpis_pui:holding-921_taxon-4898_accession-48840,DI06021,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
31,EM05347,2818232,BTH_Rennes_2006_SetB3_PIETIN-VERSE,48655,gnpis_pui:holding-921_taxon-4898_accession-48655,EM05347,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
32,RE05075,2818246,BTH_Rennes_2006_SetB3_PIETIN-VERSE,48989,gnpis_pui:holding-921_taxon-4898_accession-48989,RE05075,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
33,CF05146,2818229,BTH_Rennes_2006_SetB3_PIETIN-VERSE,49001,gnpis_pui:holding-921_taxon-4898_accession-49001,CF05146,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
34,CF05001,2818228,BTH_Rennes_2006_SetB3_PIETIN-VERSE,48455,gnpis_pui:holding-921_taxon-4898_accession-48455,CF05001,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
35,Farandole,2818237,BTH_Rennes_2006_SetB3_PIETIN-VERSE,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
36,CF05083,2818226,BTH_Rennes_2006_SetB3_PIETIN-VERSE,48769,gnpis_pui:holding-921_taxon-4898_accession-48769,CF05083,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
37,DI06018,2818235,BTH_Rennes_2006_SetB3_PIETIN-VERSE,48473,gnpis_pui:holding-921_taxon-4898_accession-48473,DI06018,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
38,RE05036,2818238,BTH_Rennes_2006_SetB3_PIETIN-VERSE,49717,gnpis_pui:holding-921_taxon-4898_accession-49717,RE05036,BTH_Rennes_2006_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
