,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
10,AO08514,2832885,BTH_Chaux_des_Prés_2008_SetB2,49416,gnpis_pui:holding-921_taxon-4898_accession-49416,AO08514,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
11,RE07038,2832879,BTH_Chaux_des_Prés_2008_SetB2,48821,gnpis_pui:holding-921_taxon-4898_accession-48821,RE07038,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
12,EM07219,2832866,BTH_Chaux_des_Prés_2008_SetB2,49294,gnpis_pui:holding-921_taxon-4898_accession-49294,EM07219,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
13,DI08014,2832854,BTH_Chaux_des_Prés_2008_SetB2,49513,gnpis_pui:holding-921_taxon-4898_accession-49513,DI08014,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
14,RE07075,2832881,BTH_Chaux_des_Prés_2008_SetB2,49516,gnpis_pui:holding-921_taxon-4898_accession-49516,RE07075,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
15,DI08009,2832873,BTH_Chaux_des_Prés_2008_SetB2,48494,gnpis_pui:holding-921_taxon-4898_accession-48494,DI08009,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
16,EM07246,2832849,BTH_Chaux_des_Prés_2008_SetB2,48496,gnpis_pui:holding-921_taxon-4898_accession-48496,EM07246,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
17,AO08511,2832870,BTH_Chaux_des_Prés_2008_SetB2,48515,gnpis_pui:holding-921_taxon-4898_accession-48515,AO08511,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
18,EM07213,2832863,BTH_Chaux_des_Prés_2008_SetB2,48541,gnpis_pui:holding-921_taxon-4898_accession-48541,EM07213,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
19,RE07027,2832874,BTH_Chaux_des_Prés_2008_SetB2,49172,gnpis_pui:holding-921_taxon-4898_accession-49172,RE07027,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
20,DI08008,2832872,BTH_Chaux_des_Prés_2008_SetB2,49441,gnpis_pui:holding-921_taxon-4898_accession-49441,DI08008,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
21,CF07098,2832858,BTH_Chaux_des_Prés_2008_SetB2,49624,gnpis_pui:holding-921_taxon-4898_accession-49624,CF07098,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
22,Apache,2832864,BTH_Chaux_des_Prés_2008_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
23,AO08337,2832855,BTH_Chaux_des_Prés_2008_SetB2,49535,gnpis_pui:holding-921_taxon-4898_accession-49535,AO08337,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
24,Sankara,2832868,BTH_Chaux_des_Prés_2008_SetB2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
25,Musik,2832857,BTH_Chaux_des_Prés_2008_SetB2,27738,https://doi.org/10.15454/JP9LCI,MUSIK,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
26,Caphorn,2832869,BTH_Chaux_des_Prés_2008_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
27,CF07143,2832875,BTH_Chaux_des_Prés_2008_SetB2,27792,https://doi.org/10.15454/NZODZY,CF07143,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
28,RE07045,2832878,BTH_Chaux_des_Prés_2008_SetB2,48757,gnpis_pui:holding-921_taxon-4898_accession-48757,RE07045,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
29,Mendel,2832865,BTH_Chaux_des_Prés_2008_SetB2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
30,RE07082,2832883,BTH_Chaux_des_Prés_2008_SetB2,48501,gnpis_pui:holding-921_taxon-4898_accession-48501,RE07082,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
31,CF07080,2832880,BTH_Chaux_des_Prés_2008_SetB2,48671,gnpis_pui:holding-921_taxon-4898_accession-48671,CF07080,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
32,DI08010,2832853,BTH_Chaux_des_Prés_2008_SetB2,48734,gnpis_pui:holding-921_taxon-4898_accession-48734,DI08010,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
33,CF07193,2832860,BTH_Chaux_des_Prés_2008_SetB2,27793,https://doi.org/10.15454/0F480I,CF07193,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
34,RE07047,2832877,BTH_Chaux_des_Prés_2008_SetB2,49013,gnpis_pui:holding-921_taxon-4898_accession-49013,RE07047,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
35,CF07141,2832876,BTH_Chaux_des_Prés_2008_SetB2,27903,https://doi.org/10.15454/EWNN9Q,CF07141,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
36,RE07071,2832850,BTH_Chaux_des_Prés_2008_SetB2,49005,gnpis_pui:holding-921_taxon-4898_accession-49005,RE07071,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
37,DI08012,2832851,BTH_Chaux_des_Prés_2008_SetB2,49381,gnpis_pui:holding-921_taxon-4898_accession-49381,DI08012,BTH_Chaux_des_Prés_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
