,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,2,2841578,BTH_Clermont-Ferrand_2009_SetB2,61122,https://doi.org/10.15454/BSBAJR,CF07261,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
1,CF07261itkt,2841623,BTH_Clermont-Ferrand_2009_SetB2,61122,https://doi.org/10.15454/BSBAJR,CF07261,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
2,1,2841577,BTH_Clermont-Ferrand_2009_SetB2,61122,https://doi.org/10.15454/BSBAJR,CF07261,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
3,RE08029itkt,2841622,BTH_Clermont-Ferrand_2009_SetB2,61199,https://doi.org/10.15454/FKXNNO,RE08029,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
4,1,2841575,BTH_Clermont-Ferrand_2009_SetB2,61199,https://doi.org/10.15454/FKXNNO,RE08029,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
5,2,2841576,BTH_Clermont-Ferrand_2009_SetB2,61199,https://doi.org/10.15454/FKXNNO,RE08029,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
6,CF08066itkt,2841602,BTH_Clermont-Ferrand_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
7,2,2841536,BTH_Clermont-Ferrand_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
8,1,2841535,BTH_Clermont-Ferrand_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
9,2,2841556,BTH_Clermont-Ferrand_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
10,1,2841555,BTH_Clermont-Ferrand_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
11,CF08083itkt,2841612,BTH_Clermont-Ferrand_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
12,RE08040itkt,2841618,BTH_Clermont-Ferrand_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
13,1,2841567,BTH_Clermont-Ferrand_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
14,2,2841568,BTH_Clermont-Ferrand_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
15,1,2841539,BTH_Clermont-Ferrand_2009_SetB2,61585,https://doi.org/10.15454/L2HZDZ,DI09009,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
16,2,2841540,BTH_Clermont-Ferrand_2009_SetB2,61585,https://doi.org/10.15454/L2HZDZ,DI09009,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
17,DI09009itkt,2841604,BTH_Clermont-Ferrand_2009_SetB2,61585,https://doi.org/10.15454/L2HZDZ,DI09009,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
18,1,2841581,BTH_Clermont-Ferrand_2009_SetB2,61617,https://doi.org/10.15454/HODBAP,DI09011,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
19,DI09011itkt,2841625,BTH_Clermont-Ferrand_2009_SetB2,61617,https://doi.org/10.15454/HODBAP,DI09011,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
20,2,2841582,BTH_Clermont-Ferrand_2009_SetB2,61617,https://doi.org/10.15454/HODBAP,DI09011,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
21,1,2841583,BTH_Clermont-Ferrand_2009_SetB2,61632,https://doi.org/10.15454/B2ALXB,DI09012,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
22,DI09012itkt,2841626,BTH_Clermont-Ferrand_2009_SetB2,61632,https://doi.org/10.15454/B2ALXB,DI09012,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
23,2,2841584,BTH_Clermont-Ferrand_2009_SetB2,61632,https://doi.org/10.15454/B2ALXB,DI09012,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
24,DI09010itkt,2841624,BTH_Clermont-Ferrand_2009_SetB2,61602,https://doi.org/10.15454/VNDARA,DI09010,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
25,1,2841579,BTH_Clermont-Ferrand_2009_SetB2,61602,https://doi.org/10.15454/VNDARA,DI09010,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
26,2,2841580,BTH_Clermont-Ferrand_2009_SetB2,61602,https://doi.org/10.15454/VNDARA,DI09010,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
27,1,2841587,BTH_Clermont-Ferrand_2009_SetB2,61663,https://doi.org/10.15454/WSZFOK,DI09014,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
28,2,2841588,BTH_Clermont-Ferrand_2009_SetB2,61663,https://doi.org/10.15454/WSZFOK,DI09014,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
29,DI09014itkt,2841628,BTH_Clermont-Ferrand_2009_SetB2,61663,https://doi.org/10.15454/WSZFOK,DI09014,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
30,1,2841565,BTH_Clermont-Ferrand_2009_SetB2,61805,https://doi.org/10.15454/5B16XD,RE08027,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
31,2,2841566,BTH_Clermont-Ferrand_2009_SetB2,61805,https://doi.org/10.15454/5B16XD,RE08027,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
32,RE08027itkt,2841617,BTH_Clermont-Ferrand_2009_SetB2,61805,https://doi.org/10.15454/5B16XD,RE08027,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
33,2,2841534,BTH_Clermont-Ferrand_2009_SetB2,61958,https://doi.org/10.15454/0CU5YP,EM08229,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
34,1,2841533,BTH_Clermont-Ferrand_2009_SetB2,61958,https://doi.org/10.15454/0CU5YP,EM08229,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
35,EM08229itkt,2841601,BTH_Clermont-Ferrand_2009_SetB2,61958,https://doi.org/10.15454/0CU5YP,EM08229,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
36,1,2841551,BTH_Clermont-Ferrand_2009_SetB2,61288,https://doi.org/10.15454/SGFBVV,CF08088,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
37,CF08088itkt,2841610,BTH_Clermont-Ferrand_2009_SetB2,61288,https://doi.org/10.15454/SGFBVV,CF08088,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
38,2,2841552,BTH_Clermont-Ferrand_2009_SetB2,61288,https://doi.org/10.15454/SGFBVV,CF08088,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
39,RE08038itkt,2841605,BTH_Clermont-Ferrand_2009_SetB2,61373,https://doi.org/10.15454/EQRWYJ,RE08038,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
40,1,2841541,BTH_Clermont-Ferrand_2009_SetB2,61373,https://doi.org/10.15454/EQRWYJ,RE08038,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
41,2,2841542,BTH_Clermont-Ferrand_2009_SetB2,61373,https://doi.org/10.15454/EQRWYJ,RE08038,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
42,2,2841586,BTH_Clermont-Ferrand_2009_SetB2,61647,https://doi.org/10.15454/VYSZ9T,DI09013,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
43,1,2841585,BTH_Clermont-Ferrand_2009_SetB2,61647,https://doi.org/10.15454/VYSZ9T,DI09013,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
44,DI09013itkt,2841627,BTH_Clermont-Ferrand_2009_SetB2,61647,https://doi.org/10.15454/VYSZ9T,DI09013,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
45,2,2841522,BTH_Clermont-Ferrand_2009_SetB2,61911,https://doi.org/10.15454/OAFF6Z,EM08169,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
46,EM08169itkt,2841595,BTH_Clermont-Ferrand_2009_SetB2,61911,https://doi.org/10.15454/OAFF6Z,EM08169,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
47,1,2841521,BTH_Clermont-Ferrand_2009_SetB2,61911,https://doi.org/10.15454/OAFF6Z,EM08169,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
48,2,2841564,BTH_Clermont-Ferrand_2009_SetB2,61706,https://doi.org/10.15454/KJ26GM,RE08048,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
49,RE08048itkt,2841616,BTH_Clermont-Ferrand_2009_SetB2,61706,https://doi.org/10.15454/KJ26GM,RE08048,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
50,1,2841563,BTH_Clermont-Ferrand_2009_SetB2,61706,https://doi.org/10.15454/KJ26GM,RE08048,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
51,2,2841532,BTH_Clermont-Ferrand_2009_SetB2,75856,https://doi.org/10.15454/C6KLT2,EM08146,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
52,1,2841531,BTH_Clermont-Ferrand_2009_SetB2,75856,https://doi.org/10.15454/C6KLT2,EM08146,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
53,EM08146itkt,2841600,BTH_Clermont-Ferrand_2009_SetB2,75856,https://doi.org/10.15454/C6KLT2,EM08146,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
54,Koreliitkt,2841603,BTH_Clermont-Ferrand_2009_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
55,2,2841538,BTH_Clermont-Ferrand_2009_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
56,1,2841537,BTH_Clermont-Ferrand_2009_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
57,DI09015itkt,2841619,BTH_Clermont-Ferrand_2009_SetB2,27811,https://doi.org/10.15454/N3NIWD,DI09015,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
58,2,2841570,BTH_Clermont-Ferrand_2009_SetB2,27811,https://doi.org/10.15454/N3NIWD,DI09015,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
59,1,2841569,BTH_Clermont-Ferrand_2009_SetB2,27811,https://doi.org/10.15454/N3NIWD,DI09015,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
60,RE08030itkt,2841607,BTH_Clermont-Ferrand_2009_SetB2,27308,https://doi.org/10.15454/4AWT90,RE08030,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
61,1,2841545,BTH_Clermont-Ferrand_2009_SetB2,27308,https://doi.org/10.15454/4AWT90,RE08030,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
62,2,2841546,BTH_Clermont-Ferrand_2009_SetB2,27308,https://doi.org/10.15454/4AWT90,RE08030,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
63,2,2841528,BTH_Clermont-Ferrand_2009_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
64,Premioitkt,2841598,BTH_Clermont-Ferrand_2009_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
65,1,2841527,BTH_Clermont-Ferrand_2009_SetB2,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
66,AO09019itkt,2841613,BTH_Clermont-Ferrand_2009_SetB2,27901,https://doi.org/10.15454/S65MX6,AO09019,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
67,1,2841557,BTH_Clermont-Ferrand_2009_SetB2,27901,https://doi.org/10.15454/S65MX6,AO09019,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
68,2,2841558,BTH_Clermont-Ferrand_2009_SetB2,27901,https://doi.org/10.15454/S65MX6,AO09019,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
69,1,2841519,BTH_Clermont-Ferrand_2009_SetB2,48447,gnpis_pui:holding-921_taxon-4898_accession-48447,AO09020,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
70,AO09020itkt,2841594,BTH_Clermont-Ferrand_2009_SetB2,48447,gnpis_pui:holding-921_taxon-4898_accession-48447,AO09020,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
71,2,2841520,BTH_Clermont-Ferrand_2009_SetB2,48447,gnpis_pui:holding-921_taxon-4898_accession-48447,AO09020,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
72,2,2841544,BTH_Clermont-Ferrand_2009_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
73,Apacheitkt,2841606,BTH_Clermont-Ferrand_2009_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
74,1,2841543,BTH_Clermont-Ferrand_2009_SetB2,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
75,Sankaraitkt,2841608,BTH_Clermont-Ferrand_2009_SetB2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
76,2,2841548,BTH_Clermont-Ferrand_2009_SetB2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
77,1,2841547,BTH_Clermont-Ferrand_2009_SetB2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
78,2,2841518,BTH_Clermont-Ferrand_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
79,1,2841517,BTH_Clermont-Ferrand_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
80,Toisondoritkt,2841593,BTH_Clermont-Ferrand_2009_SetB2,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
81,1,2841549,BTH_Clermont-Ferrand_2009_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Clermont-Ferrand_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
82,Caphornitkt,2841609,BTH_Clermont-Ferrand_2009_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Clermont-Ferrand_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
