,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,RE07004itkfi,2832325,BTH_Lusignan_2008_SetB1,27843,https://doi.org/10.15454/KB5WU7,RE07004,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
1,2,2832259,BTH_Lusignan_2008_SetB1,27843,https://doi.org/10.15454/KB5WU7,RE07004,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
2,1,2832258,BTH_Lusignan_2008_SetB1,27843,https://doi.org/10.15454/KB5WU7,RE07004,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
3,2,2832299,BTH_Lusignan_2008_SetB1,27835,https://doi.org/10.15454/GZMJBE,RE07025,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
4,1,2832298,BTH_Lusignan_2008_SetB1,27835,https://doi.org/10.15454/GZMJBE,RE07025,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
5,RE07025itkfi,2832345,BTH_Lusignan_2008_SetB1,27835,https://doi.org/10.15454/GZMJBE,RE07025,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
6,2,2832315,BTH_Lusignan_2008_SetB1,27787,https://doi.org/10.15454/SLLTW8,CF07008,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
7,1,2832314,BTH_Lusignan_2008_SetB1,27787,https://doi.org/10.15454/SLLTW8,CF07008,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
8,CF07008itkfi,2832353,BTH_Lusignan_2008_SetB1,27787,https://doi.org/10.15454/SLLTW8,CF07008,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
9,1,2832268,BTH_Lusignan_2008_SetB1,27769,https://doi.org/10.15454/IR0FDN,AO08112,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
10,AO08112itkfi,2832330,BTH_Lusignan_2008_SetB1,27769,https://doi.org/10.15454/IR0FDN,AO08112,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
11,2,2832269,BTH_Lusignan_2008_SetB1,27769,https://doi.org/10.15454/IR0FDN,AO08112,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
12,CF07002itkfi,2832352,BTH_Lusignan_2008_SetB1,27786,https://doi.org/10.15454/I30U5V,CF07002,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
13,2,2832313,BTH_Lusignan_2008_SetB1,27786,https://doi.org/10.15454/I30U5V,CF07002,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
14,1,2832312,BTH_Lusignan_2008_SetB1,27786,https://doi.org/10.15454/I30U5V,CF07002,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
15,2,2832309,BTH_Lusignan_2008_SetB1,27789,https://doi.org/10.15454/BTYEVM,CF07021,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
16,1,2832308,BTH_Lusignan_2008_SetB1,27789,https://doi.org/10.15454/BTYEVM,CF07021,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
17,CF07021itkfi,2832350,BTH_Lusignan_2008_SetB1,27789,https://doi.org/10.15454/BTYEVM,CF07021,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
18,AO08107itkfi,2832347,BTH_Lusignan_2008_SetB1,27768,https://doi.org/10.15454/BQBT4V,AO08107,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
19,2,2832303,BTH_Lusignan_2008_SetB1,27768,https://doi.org/10.15454/BQBT4V,AO08107,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
20,1,2832302,BTH_Lusignan_2008_SetB1,27768,https://doi.org/10.15454/BQBT4V,AO08107,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
21,1,2832276,BTH_Lusignan_2008_SetB1,27788,https://doi.org/10.15454/72PHHY,CF07018,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
22,CF07018itkfi,2832334,BTH_Lusignan_2008_SetB1,27788,https://doi.org/10.15454/72PHHY,CF07018,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
23,2,2832277,BTH_Lusignan_2008_SetB1,27788,https://doi.org/10.15454/72PHHY,CF07018,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
24,RE07019itkfi,2832327,BTH_Lusignan_2008_SetB1,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
25,1,2832262,BTH_Lusignan_2008_SetB1,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
26,2,2832263,BTH_Lusignan_2008_SetB1,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
27,2,2832253,BTH_Lusignan_2008_SetB1,27269,https://doi.org/10.15454/N0JGJL,RE07012,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
28,RE07012itkfi,2832322,BTH_Lusignan_2008_SetB1,27269,https://doi.org/10.15454/N0JGJL,RE07012,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
29,1,2832252,BTH_Lusignan_2008_SetB1,27269,https://doi.org/10.15454/N0JGJL,RE07012,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
30,Premioitkfi,2832317,BTH_Lusignan_2008_SetB1,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
31,2,2832243,BTH_Lusignan_2008_SetB1,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
32,1,2832242,BTH_Lusignan_2008_SetB1,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
33,RE07013itkfi,2832323,BTH_Lusignan_2008_SetB1,48745,gnpis_pui:holding-921_taxon-4898_accession-48745,RE07013,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
34,1,2832254,BTH_Lusignan_2008_SetB1,48745,gnpis_pui:holding-921_taxon-4898_accession-48745,RE07013,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
35,2,2832255,BTH_Lusignan_2008_SetB1,48745,gnpis_pui:holding-921_taxon-4898_accession-48745,RE07013,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
36,EM07118itkfi,2832331,BTH_Lusignan_2008_SetB1,49448,gnpis_pui:holding-921_taxon-4898_accession-49448,EM07118,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
37,2,2832271,BTH_Lusignan_2008_SetB1,49448,gnpis_pui:holding-921_taxon-4898_accession-49448,EM07118,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
38,1,2832270,BTH_Lusignan_2008_SetB1,49448,gnpis_pui:holding-921_taxon-4898_accession-49448,EM07118,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
39,1,2832294,BTH_Lusignan_2008_SetB1,49329,gnpis_pui:holding-921_taxon-4898_accession-49329,DI08006,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
40,DI08006itkfi,2832343,BTH_Lusignan_2008_SetB1,49329,gnpis_pui:holding-921_taxon-4898_accession-49329,DI08006,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
41,2,2832295,BTH_Lusignan_2008_SetB1,49329,gnpis_pui:holding-921_taxon-4898_accession-49329,DI08006,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
42,2,2832307,BTH_Lusignan_2008_SetB1,49578,gnpis_pui:holding-921_taxon-4898_accession-49578,AO08202,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
43,1,2832306,BTH_Lusignan_2008_SetB1,49578,gnpis_pui:holding-921_taxon-4898_accession-49578,AO08202,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
44,AO08202itkfi,2832349,BTH_Lusignan_2008_SetB1,49578,gnpis_pui:holding-921_taxon-4898_accession-49578,AO08202,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
45,2,2832245,BTH_Lusignan_2008_SetB1,48691,gnpis_pui:holding-921_taxon-4898_accession-48691,EM07186,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
46,EM07186itkfi,2832318,BTH_Lusignan_2008_SetB1,48691,gnpis_pui:holding-921_taxon-4898_accession-48691,EM07186,BTH_Lusignan_2008_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
47,1,2832244,BTH_Lusignan_2008_SetB1,48691,gnpis_pui:holding-921_taxon-4898_accession-48691,EM07186,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
48,1,2832240,BTH_Lusignan_2008_SetB1,48692,gnpis_pui:holding-921_taxon-4898_accession-48692,RE07005,BTH_Lusignan_2008_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
49,2,2832241,BTH_Lusignan_2008_SetB1,48692,gnpis_pui:holding-921_taxon-4898_accession-48692,RE07005,BTH_Lusignan_2008_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
