,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI05022,2809042,BTH_Chaux_des_Prés_2005_SetB3,26979,https://doi.org/10.15454/BHQTEW,DI05022,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
1,DI05021,2809040,BTH_Chaux_des_Prés_2005_SetB3,26919,https://doi.org/10.15454/6JPD2I,DI05021,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
2,EM03332,2809043,BTH_Chaux_des_Prés_2005_SetB3,26986,https://doi.org/10.15454/VOIUNY,EM03332,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
3,CF04043,2809021,BTH_Chaux_des_Prés_2005_SetB3,26972,https://doi.org/10.15454/VFM1EQ,CF04043,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
4,CF04022,2809019,BTH_Chaux_des_Prés_2005_SetB3,26895,https://doi.org/10.15454/CQ8LNQ,CF04022,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
5,CF04052,2809014,BTH_Chaux_des_Prés_2005_SetB3,26897,https://doi.org/10.15454/Q627QP,CF04052,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
6,RE04097,2809028,BTH_Chaux_des_Prés_2005_SetB3,48464,gnpis_pui:holding-921_taxon-4898_accession-48464,RE04097,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
7,CF04101,2809035,BTH_Chaux_des_Prés_2005_SetB3,49054,gnpis_pui:holding-921_taxon-4898_accession-49054,CF04101,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
8,RE04124,2809012,BTH_Chaux_des_Prés_2005_SetB3,49453,gnpis_pui:holding-921_taxon-4898_accession-49453,RE04124,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
9,DI05026,2809046,BTH_Chaux_des_Prés_2005_SetB3,48489,gnpis_pui:holding-921_taxon-4898_accession-48489,DI05026,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
10,DI05027,2809045,BTH_Chaux_des_Prés_2005_SetB3,48705,gnpis_pui:holding-921_taxon-4898_accession-48705,DI05027,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
11,CF04159,2809030,BTH_Chaux_des_Prés_2005_SetB3,48809,gnpis_pui:holding-921_taxon-4898_accession-48809,CF04159,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
12,EM03271,2809041,BTH_Chaux_des_Prés_2005_SetB3,48565,gnpis_pui:holding-921_taxon-4898_accession-48565,EM03271,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
13,EM03204,2809020,BTH_Chaux_des_Prés_2005_SetB3,48628,gnpis_pui:holding-921_taxon-4898_accession-48628,EM03204,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
14,Apache,2809026,BTH_Chaux_des_Prés_2005_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
15,RE04100,2809018,BTH_Chaux_des_Prés_2005_SetB3,49735,gnpis_pui:holding-921_taxon-4898_accession-49735,RE04100,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
16,RE04098,2809024,BTH_Chaux_des_Prés_2005_SetB3,48437,gnpis_pui:holding-921_taxon-4898_accession-48437,RE04098,BTH_Chaux_des_Prés_2005_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
