,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,LM03017,2801540,BTH_Rennes_200_SetB3_PIETIN-VERSE,48364,gnpis_pui:holding-921_taxon-4898_accession-48364,LM03017,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,EM03087,2801547,BTH_Rennes_200_SetB3_PIETIN-VERSE,49485,gnpis_pui:holding-921_taxon-4898_accession-49485,EM03087,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,EM03104,2801538,BTH_Rennes_200_SetB3_PIETIN-VERSE,48957,gnpis_pui:holding-921_taxon-4898_accession-48957,EM03104,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,RE03146,2801541,BTH_Rennes_200_SetB3_PIETIN-VERSE,49258,gnpis_pui:holding-921_taxon-4898_accession-49258,RE03146,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,LM03018,2801531,BTH_Rennes_200_SetB3_PIETIN-VERSE,48793,gnpis_pui:holding-921_taxon-4898_accession-48793,LM03018,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF03100,2801556,BTH_Rennes_200_SetB3_PIETIN-VERSE,48929,gnpis_pui:holding-921_taxon-4898_accession-48929,CF03100,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,CF03234,2801534,BTH_Rennes_200_SetB3_PIETIN-VERSE,49129,gnpis_pui:holding-921_taxon-4898_accession-49129,CF03234,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,CF03345,2801553,BTH_Rennes_200_SetB3_PIETIN-VERSE,49168,gnpis_pui:holding-921_taxon-4898_accession-49168,CF03345,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,DI04020,2801574,BTH_Rennes_200_SetB3_PIETIN-VERSE,48564,gnpis_pui:holding-921_taxon-4898_accession-48564,DI04020,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,Apache,2801554,BTH_Rennes_200_SetB3_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,EM03159,2801573,BTH_Rennes_200_SetB3_PIETIN-VERSE,49651,gnpis_pui:holding-921_taxon-4898_accession-49651,EM03159,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,EM03097,2801569,BTH_Rennes_200_SetB3_PIETIN-VERSE,49508,gnpis_pui:holding-921_taxon-4898_accession-49508,EM03097,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,EM03144,2801548,BTH_Rennes_200_SetB3_PIETIN-VERSE,48927,gnpis_pui:holding-921_taxon-4898_accession-48927,EM03144,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Charger,2801559,BTH_Rennes_200_SetB3_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,Caphorn,2801557,BTH_Rennes_200_SetB3_PIETIN-VERSE,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,DI04018,2801552,BTH_Rennes_200_SetB3_PIETIN-VERSE,49604,https://doi.org/10.15454/WZ0QO7,DI04018,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,CF03287,2801563,BTH_Rennes_200_SetB3_PIETIN-VERSE,49533,https://doi.org/10.15454/QOR8WX,CF03287,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,RE03015,2801572,BTH_Rennes_200_SetB3_PIETIN-VERSE,48680,https://doi.org/10.15454/OR6SZQ,RE03015,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,RE03014,2801571,BTH_Rennes_200_SetB3_PIETIN-VERSE,26396,https://doi.org/10.15454/DY3IJJ,RE03014,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,RE03070,2801567,BTH_Rennes_200_SetB3_PIETIN-VERSE,48710,https://doi.org/10.15454/UW0CIP,RE03070,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,CF03163,2801564,BTH_Rennes_200_SetB3_PIETIN-VERSE,26796,https://doi.org/10.15454/FR99SD,CF03163,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,DI04015,2801560,BTH_Rennes_200_SetB3_PIETIN-VERSE,26801,https://doi.org/10.15454/5TSZZX,DI04015,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,EM03086,2801546,BTH_Rennes_200_SetB3_PIETIN-VERSE,48457,gnpis_pui:holding-921_taxon-4898_accession-48457,EM03086,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,LM03019,2801535,BTH_Rennes_200_SetB3_PIETIN-VERSE,49506,gnpis_pui:holding-921_taxon-4898_accession-49506,LM03019,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,RE03022,2801550,BTH_Rennes_200_SetB3_PIETIN-VERSE,48482,gnpis_pui:holding-921_taxon-4898_accession-48482,RE03022,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,Isengrain,2801570,BTH_Rennes_200_SetB3_PIETIN-VERSE,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,RE01076,2801532,BTH_Rennes_200_SetB3_PIETIN-VERSE,48992,https://doi.org/10.15454/113VGV,RE01076,BTH_Rennes_2004_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
