,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI08019-2,2836066,BTH_Chaux_des_Prés_2009_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
1,HadmF276,2836077,BTH_Chaux_des_Prés_2009_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
2,Koreli,2836074,BTH_Chaux_des_Prés_2009_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
3,CF05173,2836086,BTH_Chaux_des_Prés_2009_SetA1,26980,https://doi.org/10.15454/RUE1SF,CF05173,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
4,CF05079,2836085,BTH_Chaux_des_Prés_2009_SetA1,26976,https://doi.org/10.15454/YDUNWW,CF05079,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
5,AO08112,2836069,BTH_Chaux_des_Prés_2009_SetA1,27769,https://doi.org/10.15454/IR0FDN,AO08112,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
6,CF06136,2836099,BTH_Chaux_des_Prés_2009_SetA1,27783,https://doi.org/10.15454/S3WW0P,CF06136,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
7,CF05162,2836073,BTH_Chaux_des_Prés_2009_SetA1,26968,https://doi.org/10.15454/3810GN,CF05162,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
8,CF03201,2836082,BTH_Chaux_des_Prés_2009_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
9,AO07210,2836094,BTH_Chaux_des_Prés_2009_SetA1,27757,https://doi.org/10.15454/YPTSA5,AO07210,BTH_Chaux_des_Prés_2009_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
