,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Barok,2848417,BTH_Rennes_2010_SetA2_PIETIN-VERSE,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,CF08127,2848443,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27800,https://doi.org/10.15454/WQU9II,CF08127,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,CF08139,2848418,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27801,https://doi.org/10.15454/1DEONX,CF08139,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,DI09015,2848445,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27811,https://doi.org/10.15454/N3NIWD,DI09015,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,DI09017,2848451,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27812,https://doi.org/10.15454/BEWTVM,DI09017,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,DI09004,2848432,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27808,https://doi.org/10.15454/GGTVHF,DI09004,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,AO09014,2848421,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27781,https://doi.org/10.15454/NMD5FO,AO09014,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,DI09006,2848430,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,RE08030,2848435,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27308,https://doi.org/10.15454/4AWT90,RE08030,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,Premio,2848419,BTH_Rennes_2010_SetA2_PIETIN-VERSE,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,EM08019,2848441,BTH_Rennes_2010_SetA2_PIETIN-VERSE,49300,https://doi.org/10.15454/TFJQEJ,EM08019,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,Hadm04969-06,2848420,BTH_Rennes_2010_SetA2_PIETIN-VERSE,49117,gnpis_pui:holding-921_taxon-4898_accession-49117,Hadm04969-06,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,Apache,2848429,BTH_Rennes_2010_SetA2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Attlass,2848442,BTH_Rennes_2010_SetA2_PIETIN-VERSE,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,Skerzzo,2848444,BTH_Rennes_2010_SetA2_PIETIN-VERSE,59735,https://doi.org/10.15454/SGAN4B,SKERZZO,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,CF08027,2848454,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27795,https://doi.org/10.15454/8X7KGE,CF08027,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,Crousty,2848437,BTH_Rennes_2010_SetA2_PIETIN-VERSE,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,Caphorn,2848433,BTH_Rennes_2010_SetA2_PIETIN-VERSE,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,AO10007,2848434,BTH_Rennes_2010_SetA2_PIETIN-VERSE,49608,https://doi.org/10.15454/ZH8TXM,AO10007,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,AO10008,2848436,BTH_Rennes_2010_SetA2_PIETIN-VERSE,49349,https://doi.org/10.15454/7PE32Q,AO10008,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,EM08024,2848428,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27822,https://doi.org/10.15454/KNNDVP,EM08024,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,EM08277,2848450,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27824,https://doi.org/10.15454/OUS6AU,EM08277,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,CF08021,2848438,BTH_Rennes_2010_SetA2_PIETIN-VERSE,49645,https://doi.org/10.15454/GXTRDY,CF08021,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,Hadm01601-07,2848427,BTH_Rennes_2010_SetA2_PIETIN-VERSE,60770,https://doi.org/10.15454/PT31GV,Hadm01601-07,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,HadmF11671,2848439,BTH_Rennes_2010_SetA2_PIETIN-VERSE,60821,https://doi.org/10.15454/WZ4MOV,HadmF11671,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,DI09016,2848453,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27313,https://doi.org/10.15454/SGNING,DI09016,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,CF08106,2848452,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27311,https://doi.org/10.15454/4DNWV7,CF08106,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,CF08137,2848425,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27312,https://doi.org/10.15454/CPWBIX,CF08137,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,EM08223,2848426,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27314,https://doi.org/10.15454/NY4WWG,EM08223,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,CF08049,2848449,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27797,https://doi.org/10.15454/II6X3N,CF08049,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,CF08084,2848440,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27798,https://doi.org/10.15454/XZ94CU,CF08084,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
31,AO10006,2848423,BTH_Rennes_2010_SetA2_PIETIN-VERSE,49352,https://doi.org/10.15454/NHNCAM,AO10006,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
32,Bermude,2848422,BTH_Rennes_2010_SetA2_PIETIN-VERSE,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
33,CF08029,2848447,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27796,https://doi.org/10.15454/9MSP5Q,CF08029,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
34,DI09005,2848431,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27809,https://doi.org/10.15454/VX6AQV,DI09005,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
35,DI09018,2848446,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27813,https://doi.org/10.15454/G5QB1J,DI09018,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
36,CF08109,2848448,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27799,https://doi.org/10.15454/G9QV0Y,CF08109,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
37,EM08221,2848424,BTH_Rennes_2010_SetA2_PIETIN-VERSE,27823,https://doi.org/10.15454/PMYYDQ,EM08221,BTH_Rennes_2010_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
