,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,RE01092,2783036,BTH_Chaux_des_Prés_2002_SetB3,26098,https://doi.org/10.15454/AX4FXK,RE01092,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
1,EM01343,2783047,BTH_Chaux_des_Prés_2002_SetB3,26804,https://doi.org/10.15454/OU9OPJ,EM01343,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
2,DI02029,2783051,BTH_Chaux_des_Prés_2002_SetB3,49029,gnpis_pui:holding-921_taxon-4898_accession-49029,DI02029,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
3,RE02105,2783053,BTH_Chaux_des_Prés_2002_SetB3,49635,gnpis_pui:holding-921_taxon-4898_accession-49635,RE02105,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
4,RE01091,2783037,BTH_Chaux_des_Prés_2002_SetB3,48577,gnpis_pui:holding-921_taxon-4898_accession-48577,RE01091,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
5,EM01352,2783065,BTH_Chaux_des_Prés_2002_SetB3,49238,gnpis_pui:holding-921_taxon-4898_accession-49238,EM01352,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
6,RE01095,2783035,BTH_Chaux_des_Prés_2002_SetB3,49084,gnpis_pui:holding-921_taxon-4898_accession-49084,RE01095,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
7,DI02024,2783055,BTH_Chaux_des_Prés_2002_SetB3,49660,gnpis_pui:holding-921_taxon-4898_accession-49660,DI02024,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
8,RE02132,2783025,BTH_Chaux_des_Prés_2002_SetB3,49262,gnpis_pui:holding-921_taxon-4898_accession-49262,RE02132,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
9,DI02030,2783030,BTH_Chaux_des_Prés_2002_SetB3,48372,gnpis_pui:holding-921_taxon-4898_accession-48372,DI02030,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
10,RE01086,2783052,BTH_Chaux_des_Prés_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
11,EM01346,2783049,BTH_Chaux_des_Prés_2002_SetB3,48932,gnpis_pui:holding-921_taxon-4898_accession-48932,EM01346,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
12,DI02028,2783050,BTH_Chaux_des_Prés_2002_SetB3,49121,gnpis_pui:holding-921_taxon-4898_accession-49121,DI02028,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
13,RE01089,2783061,BTH_Chaux_des_Prés_2002_SetB3,49165,gnpis_pui:holding-921_taxon-4898_accession-49165,RE01089,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
14,EM01338,2783066,BTH_Chaux_des_Prés_2002_SetB3,49457,gnpis_pui:holding-921_taxon-4898_accession-49457,EM01338,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
15,EM01363,2783048,BTH_Chaux_des_Prés_2002_SetB3,49464,gnpis_pui:holding-921_taxon-4898_accession-49464,EM01363,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
16,Apache,2783042,BTH_Chaux_des_Prés_2002_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
17,RE01097,2783034,BTH_Chaux_des_Prés_2002_SetB3,48572,gnpis_pui:holding-921_taxon-4898_accession-48572,RE01097,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
18,RE02087,2783032,BTH_Chaux_des_Prés_2002_SetB3,48974,gnpis_pui:holding-921_taxon-4898_accession-48974,RE02087,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
19,DI02025,2783056,BTH_Chaux_des_Prés_2002_SetB3,48848,gnpis_pui:holding-921_taxon-4898_accession-48848,DI02025,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
20,Charger,2783046,BTH_Chaux_des_Prés_2002_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
21,CF01183,2783062,BTH_Chaux_des_Prés_2002_SetB3,48732,https://doi.org/10.15454/LGORJG,CF01183,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
22,RE01101,2783044,BTH_Chaux_des_Prés_2002_SetB3,48790,gnpis_pui:holding-921_taxon-4898_accession-48790,RE01101,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
23,EM01324,2783041,BTH_Chaux_des_Prés_2002_SetB3,49472,gnpis_pui:holding-921_taxon-4898_accession-49472,EM01324,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
24,RE02088,2783027,BTH_Chaux_des_Prés_2002_SetB3,49709,gnpis_pui:holding-921_taxon-4898_accession-49709,RE02088,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
25,CF01092,2783023,BTH_Chaux_des_Prés_2002_SetB3,26051,https://doi.org/10.15454/PBOUMT,CF01092,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
26,DI02031,2783029,BTH_Chaux_des_Prés_2002_SetB3,49327,gnpis_pui:holding-921_taxon-4898_accession-49327,DI02031,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
27,DI02032,2783028,BTH_Chaux_des_Prés_2002_SetB3,48751,gnpis_pui:holding-921_taxon-4898_accession-48751,DI02032,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
28,Soissons,2783064,BTH_Chaux_des_Prés_2002_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
29,Isengrain,2783060,BTH_Chaux_des_Prés_2002_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
30,Autan,2783045,BTH_Chaux_des_Prés_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
31,RE02101,2783059,BTH_Chaux_des_Prés_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
32,RE02103,2783024,BTH_Chaux_des_Prés_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
33,CF00060,2783031,BTH_Chaux_des_Prés_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
34,EM01308,2783039,BTH_Chaux_des_Prés_2002_SetB3,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
35,EM01325,2783040,BTH_Chaux_des_Prés_2002_SetB3,49045,gnpis_pui:holding-921_taxon-4898_accession-49045,EM01325,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
36,DI02023,2783054,BTH_Chaux_des_Prés_2002_SetB3,49051,gnpis_pui:holding-921_taxon-4898_accession-49051,DI02023,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
37,EM01328,2783043,BTH_Chaux_des_Prés_2002_SetB3,49205,gnpis_pui:holding-921_taxon-4898_accession-49205,EM01328,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
38,CF01188,2783063,BTH_Chaux_des_Prés_2002_SetB3,48355,gnpis_pui:holding-921_taxon-4898_accession-48355,CF01188,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
39,RE01096,2783033,BTH_Chaux_des_Prés_2002_SetB3,48865,gnpis_pui:holding-921_taxon-4898_accession-48865,RE01096,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
40,EM01322,2783038,BTH_Chaux_des_Prés_2002_SetB3,49004,gnpis_pui:holding-921_taxon-4898_accession-49004,EM01322,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
41,DI02027,2783058,BTH_Chaux_des_Prés_2002_SetB3,49062,gnpis_pui:holding-921_taxon-4898_accession-49062,DI02027,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
42,RE02133,2783026,BTH_Chaux_des_Prés_2002_SetB3,49384,gnpis_pui:holding-921_taxon-4898_accession-49384,RE02133,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
43,DI02026,2783057,BTH_Chaux_des_Prés_2002_SetB3,49711,gnpis_pui:holding-921_taxon-4898_accession-49711,DI02026,BTH_Chaux_des_Prés_2002_SetB3,VIRTUAL_TRIAL,,,,,,,,[]
