,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,AO13025,2878090,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61004,https://doi.org/10.15454/0TKQE8,AO13025,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,AO13026,2878092,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61020,https://doi.org/10.15454/NT4S5Q,AO13026,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,RE12053,2878107,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61448,https://doi.org/10.15454/BEMSDR,RE12053,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,RE12057,2878111,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61483,https://doi.org/10.15454/9QIAHU,RE12057,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,RE12062,2878084,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61498,https://doi.org/10.15454/PGNWR0,RE12062,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,RE12056,2878110,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61466,https://doi.org/10.15454/BR3V9R,RE12056,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,RE12064,2878085,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61513,https://doi.org/10.15454/PJQ3Q5,RE12064,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,CF12176,2878105,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61510,https://doi.org/10.15454/KWBER9,CF12176,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF12265,2878088,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61601,https://doi.org/10.15454/RDBYFX,CF12265,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,CF12271,2878113,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61616,https://doi.org/10.15454/L4H0GP,CF12271,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,EM12147,2878106,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61939,https://doi.org/10.15454/UMYYUP,EM12147,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,CF12232,2878120,BTH_Rennes_2013_SetB2_PIETIN-VERSE,61583,https://doi.org/10.15454/Y57CZL,CF12232,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,AO13018,2878116,BTH_Rennes_2013_SetB2_PIETIN-VERSE,60885,https://doi.org/10.15454/CK80DP,AO13018,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,RE12042,2878087,BTH_Rennes_2013_SetB2_PIETIN-VERSE,49556,https://doi.org/10.15454/GYCEHY,RE12042,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,RE12050,2878104,BTH_Rennes_2013_SetB2_PIETIN-VERSE,49040,https://doi.org/10.15454/B2JKAS,RE12050,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,RE12051,2878109,BTH_Rennes_2013_SetB2_PIETIN-VERSE,48435,https://doi.org/10.15454/0FR6IX,RE12051,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,Apache,2878103,BTH_Rennes_2013_SetB2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,Lyrik,2878121,BTH_Rennes_2013_SetB2_PIETIN-VERSE,27737,https://doi.org/10.15454/7VD1UN,LYRIK,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,Pakito,2878100,BTH_Rennes_2013_SetB2_PIETIN-VERSE,27745,https://doi.org/10.15454/YJMDM5,PAKITO,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,EM12205,2878086,BTH_Rennes_2013_SetB2_PIETIN-VERSE,49562,https://doi.org/10.15454/EJSRJK,EM12205,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,EM12231,2878102,BTH_Rennes_2013_SetB2_PIETIN-VERSE,48934,https://doi.org/10.15454/YCKTDL,EM12231,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,EM12234,2878101,BTH_Rennes_2013_SetB2_PIETIN-VERSE,49090,https://doi.org/10.15454/1VGYYS,EM12234,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,AO13017,2878115,BTH_Rennes_2013_SetB2_PIETIN-VERSE,60866,https://doi.org/10.15454/85C3HD,AO13017,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,AO13016,2878114,BTH_Rennes_2013_SetB2_PIETIN-VERSE,60850,https://doi.org/10.15454/R4ROYJ,AO13016,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,AO13020,2878094,BTH_Rennes_2013_SetB2_PIETIN-VERSE,60930,https://doi.org/10.15454/3Q1S0Q,AO13020,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,AO13019,2878117,BTH_Rennes_2013_SetB2_PIETIN-VERSE,60913,https://doi.org/10.15454/GQZLI1,AO13019,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,AO13024,2878091,BTH_Rennes_2013_SetB2_PIETIN-VERSE,60990,https://doi.org/10.15454/SCWN6J,AO13024,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,AO13022,2878096,BTH_Rennes_2013_SetB2_PIETIN-VERSE,60962,https://doi.org/10.15454/57FECX,AO13022,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,AO13023,2878095,BTH_Rennes_2013_SetB2_PIETIN-VERSE,60976,https://doi.org/10.15454/MDP0B7,AO13023,BTH_Rennes_2013_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
