,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2853952,BTH_Epi-centre_2011_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
1,2,2853953,BTH_Epi-centre_2011_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
2,2,2853951,BTH_Epi-centre_2011_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
3,1,2853950,BTH_Epi-centre_2011_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
4,DI08019-2itknt,2854104,BTH_Epi-centre_2011_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
5,DI08019-2itkt,2854105,BTH_Epi-centre_2011_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
6,1,2853968,BTH_Epi-centre_2011_SetA1,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
7,2,2853967,BTH_Epi-centre_2011_SetA1,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
8,HadmF11383itknt,2854112,BTH_Epi-centre_2011_SetA1,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
9,2,2853969,BTH_Epi-centre_2011_SetA1,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
10,HadmF11383itkt,2854113,BTH_Epi-centre_2011_SetA1,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
11,1,2853966,BTH_Epi-centre_2011_SetA1,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
12,2,2854075,BTH_Epi-centre_2011_SetA1,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
13,1,2854076,BTH_Epi-centre_2011_SetA1,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
14,Hadm01221-04itknt,2854166,BTH_Epi-centre_2011_SetA1,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
15,Hadm01221-04itkt,2854167,BTH_Epi-centre_2011_SetA1,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
16,2,2854077,BTH_Epi-centre_2011_SetA1,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
17,1,2854074,BTH_Epi-centre_2011_SetA1,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
18,HadmF276itkt,2854161,BTH_Epi-centre_2011_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
19,2,2854063,BTH_Epi-centre_2011_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
20,2,2854065,BTH_Epi-centre_2011_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
21,HadmF276itknt,2854160,BTH_Epi-centre_2011_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
22,1,2854062,BTH_Epi-centre_2011_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
23,1,2854064,BTH_Epi-centre_2011_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
24,Koreliitkt,2854129,BTH_Epi-centre_2011_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
25,2,2854001,BTH_Epi-centre_2011_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
26,1,2854000,BTH_Epi-centre_2011_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
27,2,2853999,BTH_Epi-centre_2011_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
28,1,2853998,BTH_Epi-centre_2011_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
29,Koreliitknt,2854128,BTH_Epi-centre_2011_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
30,DI09006itkt,2854137,BTH_Epi-centre_2011_SetA1,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
31,2,2854015,BTH_Epi-centre_2011_SetA1,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
32,1,2854016,BTH_Epi-centre_2011_SetA1,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
33,DI09006itknt,2854136,BTH_Epi-centre_2011_SetA1,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
34,1,2854014,BTH_Epi-centre_2011_SetA1,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
35,2,2854017,BTH_Epi-centre_2011_SetA1,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
36,RE07019itkt,2854109,BTH_Epi-centre_2011_SetA1,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
37,2,2853961,BTH_Epi-centre_2011_SetA1,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
38,RE07019itknt,2854108,BTH_Epi-centre_2011_SetA1,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Epi-centre_2011_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
39,1,2853960,BTH_Epi-centre_2011_SetA1,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
40,2,2853959,BTH_Epi-centre_2011_SetA1,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Epi-centre_2011_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
41,1,2853958,BTH_Epi-centre_2011_SetA1,27305,https://doi.org/10.15454/OPZZGX,RE07019,BTH_Epi-centre_2011_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
