,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI15007itk15,2975164,BTH_Rennes_2015_SetB2,76126,https://doi.org/10.15454/MP2YBX,DI15007,BTH_Rennes_2015_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
1,2,2975084,BTH_Rennes_2015_SetB2,76126,https://doi.org/10.15454/MP2YBX,DI15007,BTH_Rennes_2015_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
2,DI15007itkfi,2975163,BTH_Rennes_2015_SetB2,76126,https://doi.org/10.15454/MP2YBX,DI15007,BTH_Rennes_2015_SetB2,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
3,1,2975083,BTH_Rennes_2015_SetB2,76126,https://doi.org/10.15454/MP2YBX,DI15007,BTH_Rennes_2015_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
4,RE14108itk15,2975166,BTH_Rennes_2015_SetB2,76127,https://doi.org/10.15454/AD8RLH,RE14108,BTH_Rennes_2015_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
5,RE14108itkfi,2975165,BTH_Rennes_2015_SetB2,76127,https://doi.org/10.15454/AD8RLH,RE14108,BTH_Rennes_2015_SetB2,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
6,2,2975086,BTH_Rennes_2015_SetB2,76127,https://doi.org/10.15454/AD8RLH,RE14108,BTH_Rennes_2015_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
7,1,2975085,BTH_Rennes_2015_SetB2,76127,https://doi.org/10.15454/AD8RLH,RE14108,BTH_Rennes_2015_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
8,DI15008itk15,2975168,BTH_Rennes_2015_SetB2,76128,https://doi.org/10.15454/2GXQKU,DI15008,BTH_Rennes_2015_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
9,2,2975088,BTH_Rennes_2015_SetB2,76128,https://doi.org/10.15454/2GXQKU,DI15008,BTH_Rennes_2015_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
10,1,2975087,BTH_Rennes_2015_SetB2,76128,https://doi.org/10.15454/2GXQKU,DI15008,BTH_Rennes_2015_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
11,DI15008itkfi,2975167,BTH_Rennes_2015_SetB2,76128,https://doi.org/10.15454/2GXQKU,DI15008,BTH_Rennes_2015_SetB2,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
12,EM14076itk15,2975170,BTH_Rennes_2015_SetB2,76129,https://doi.org/10.15454/SEPVQZ,EM14076,BTH_Rennes_2015_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
13,1,2975089,BTH_Rennes_2015_SetB2,76129,https://doi.org/10.15454/SEPVQZ,EM14076,BTH_Rennes_2015_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
14,EM14076itkfi,2975169,BTH_Rennes_2015_SetB2,76129,https://doi.org/10.15454/SEPVQZ,EM14076,BTH_Rennes_2015_SetB2,VIRTUAL_TRIAL,,,,,,,,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
15,2,2975090,BTH_Rennes_2015_SetB2,76129,https://doi.org/10.15454/SEPVQZ,EM14076,BTH_Rennes_2015_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
16,EM14073itk15,2975172,BTH_Rennes_2015_SetB2,76130,https://doi.org/10.15454/HCRZO8,EM14073,BTH_Rennes_2015_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
17,2,2975092,BTH_Rennes_2015_SetB2,76130,https://doi.org/10.15454/HCRZO8,EM14073,BTH_Rennes_2015_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,"[{'factor': 'itk', 'modality': 'faible intrant'}]"
