,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,CF10299,2864942,BTH_Chaux_des_Prés_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
1,EM10126,2864933,BTH_Chaux_des_Prés_2012_SetA2,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
2,AO12004,2864927,BTH_Chaux_des_Prés_2012_SetA2,61747,https://doi.org/10.15454/0HGHAW,AO12004,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
3,CF10185,2864952,BTH_Chaux_des_Prés_2012_SetA2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
4,CF10140,2864925,BTH_Chaux_des_Prés_2012_SetA2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
5,AO12005,2864928,BTH_Chaux_des_Prés_2012_SetA2,61912,https://doi.org/10.15454/HZ6TJM,AO12005,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
6,CF10042,2864921,BTH_Chaux_des_Prés_2012_SetA2,61896,https://doi.org/10.15454/RC9XEF,CF10042,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
7,CF10064,2864938,BTH_Chaux_des_Prés_2012_SetA2,61942,https://doi.org/10.15454/W1DFLD,CF10064,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
8,AO12006,2864929,BTH_Chaux_des_Prés_2012_SetA2,62084,https://doi.org/10.15454/V2OSCE,AO12006,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
9,AO12010,2864946,BTH_Chaux_des_Prés_2012_SetA2,60765,https://doi.org/10.15454/FM5TGM,AO12010,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
10,AO12022,2864917,BTH_Chaux_des_Prés_2012_SetA2,60975,https://doi.org/10.15454/IP96RA,AO12022,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
11,AO12023,2864918,BTH_Chaux_des_Prés_2012_SetA2,60989,https://doi.org/10.15454/PXKPXU,AO12023,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
12,Barok,2864913,BTH_Chaux_des_Prés_2012_SetA2,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
13,RE09013,2864915,BTH_Chaux_des_Prés_2012_SetA2,49189,https://doi.org/10.15454/FINGUM,RE09013,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
14,RE10040,2864940,BTH_Chaux_des_Prés_2012_SetA2,49526,https://doi.org/10.15454/U0AWKP,RE10040,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
15,RE10072,2864924,BTH_Chaux_des_Prés_2012_SetA2,49343,https://doi.org/10.15454/4TBCLY,RE10072,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
16,RE10095,2864931,BTH_Chaux_des_Prés_2012_SetA2,49072,https://doi.org/10.15454/OZM4O0,RE10095,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
17,RE10039,2864926,BTH_Chaux_des_Prés_2012_SetA2,49138,https://doi.org/10.15454/NSZ09C,RE10039,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
18,Premio,2864914,BTH_Chaux_des_Prés_2012_SetA2,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
19,Apache,2864932,BTH_Chaux_des_Prés_2012_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
20,EM10317,2864916,BTH_Chaux_des_Prés_2012_SetA2,61542,https://doi.org/10.15454/GSBZL4,EM10317,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
21,AO12017,2864947,BTH_Chaux_des_Prés_2012_SetA2,60884,https://doi.org/10.15454/MGB2SJ,AO12017,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
22,Attlass,2864943,BTH_Chaux_des_Prés_2012_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
23,AO12011,2864945,BTH_Chaux_des_Prés_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
24,AO12013,2864944,BTH_Chaux_des_Prés_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
25,DI11012,2864950,BTH_Chaux_des_Prés_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
26,DI11013,2864949,BTH_Chaux_des_Prés_2012_SetA2,49232,https://doi.org/10.15454/8YNF2B,DI11013,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
27,RE10042,2864939,BTH_Chaux_des_Prés_2012_SetA2,48716,https://doi.org/10.15454/5APOHC,RE10042,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
28,AO12007,2864930,BTH_Chaux_des_Prés_2012_SetA2,49256,https://doi.org/10.15454/W3CJOS,AO12007,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
29,Crousty,2864941,BTH_Chaux_des_Prés_2012_SetA2,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
30,EM09227,2864936,BTH_Chaux_des_Prés_2012_SetA2,48498,https://doi.org/10.15454/GGN6HS,EM09227,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
31,DI11002,2864934,BTH_Chaux_des_Prés_2012_SetA2,60786,https://doi.org/10.15454/XUWXYL,DI11002,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
32,AO12015,2864948,BTH_Chaux_des_Prés_2012_SetA2,60849,https://doi.org/10.15454/OXSRSV,AO12015,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
33,AO12021,2864919,BTH_Chaux_des_Prés_2012_SetA2,60961,https://doi.org/10.15454/0ZFI4A,AO12021,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
34,AO12026,2864920,BTH_Chaux_des_Prés_2012_SetA2,61035,https://doi.org/10.15454/GVC2CV,AO12026,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
35,RE10099,2864935,BTH_Chaux_des_Prés_2012_SetA2,49222,https://doi.org/10.15454/YP9ZYW,RE10099,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
36,DI11014,2864951,BTH_Chaux_des_Prés_2012_SetA2,48652,https://doi.org/10.15454/GG9CKW,DI11014,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
37,Altigo,2864937,BTH_Chaux_des_Prés_2012_SetA2,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
38,Bermude,2864923,BTH_Chaux_des_Prés_2012_SetA2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
39,AO12024,2864922,BTH_Chaux_des_Prés_2012_SetA2,49471,https://doi.org/10.15454/DTWPJI,AO12024,BTH_Chaux_des_Prés_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,[]
