,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,CF10299itknt,2864881,BTH_Clermont-Ferrand_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
1,CF10299itkt,2864882,BTH_Clermont-Ferrand_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
2,1,2864751,BTH_Clermont-Ferrand_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
3,2,2864752,BTH_Clermont-Ferrand_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
4,CF10299itkfi,2864880,BTH_Clermont-Ferrand_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
5,1,2864749,BTH_Clermont-Ferrand_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
6,2,2864750,BTH_Clermont-Ferrand_2012_SetA2,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
7,EM10126itknt,2864854,BTH_Clermont-Ferrand_2012_SetA2,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
8,2,2864714,BTH_Clermont-Ferrand_2012_SetA2,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
9,1,2864715,BTH_Clermont-Ferrand_2012_SetA2,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
10,EM10126itkfi,2864853,BTH_Clermont-Ferrand_2012_SetA2,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
11,EM10126itkt,2864855,BTH_Clermont-Ferrand_2012_SetA2,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
12,1,2864713,BTH_Clermont-Ferrand_2012_SetA2,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
13,2,2864716,BTH_Clermont-Ferrand_2012_SetA2,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
14,AO12004itkt,2864837,BTH_Clermont-Ferrand_2012_SetA2,61747,https://doi.org/10.15454/0HGHAW,AO12004,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
15,1,2864691,BTH_Clermont-Ferrand_2012_SetA2,61747,https://doi.org/10.15454/0HGHAW,AO12004,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
16,2,2864692,BTH_Clermont-Ferrand_2012_SetA2,61747,https://doi.org/10.15454/0HGHAW,AO12004,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
17,AO12004itkfi,2864835,BTH_Clermont-Ferrand_2012_SetA2,61747,https://doi.org/10.15454/0HGHAW,AO12004,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
18,1,2864689,BTH_Clermont-Ferrand_2012_SetA2,61747,https://doi.org/10.15454/0HGHAW,AO12004,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
19,2,2864690,BTH_Clermont-Ferrand_2012_SetA2,61747,https://doi.org/10.15454/0HGHAW,AO12004,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
20,AO12004itknt,2864836,BTH_Clermont-Ferrand_2012_SetA2,61747,https://doi.org/10.15454/0HGHAW,AO12004,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
21,CF10185itkt,2864912,BTH_Clermont-Ferrand_2012_SetA2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
22,2,2864792,BTH_Clermont-Ferrand_2012_SetA2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
23,1,2864789,BTH_Clermont-Ferrand_2012_SetA2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
24,CF10185itkfi,2864910,BTH_Clermont-Ferrand_2012_SetA2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
25,2,2864790,BTH_Clermont-Ferrand_2012_SetA2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
26,1,2864791,BTH_Clermont-Ferrand_2012_SetA2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
27,CF10185itknt,2864911,BTH_Clermont-Ferrand_2012_SetA2,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
28,1,2864683,BTH_Clermont-Ferrand_2012_SetA2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
29,CF10140itkfi,2864829,BTH_Clermont-Ferrand_2012_SetA2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
30,CF10140itknt,2864830,BTH_Clermont-Ferrand_2012_SetA2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
31,CF10140itkt,2864831,BTH_Clermont-Ferrand_2012_SetA2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
32,1,2864681,BTH_Clermont-Ferrand_2012_SetA2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
33,2,2864682,BTH_Clermont-Ferrand_2012_SetA2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
34,2,2864684,BTH_Clermont-Ferrand_2012_SetA2,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
35,1,2864695,BTH_Clermont-Ferrand_2012_SetA2,61912,https://doi.org/10.15454/HZ6TJM,AO12005,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
36,2,2864696,BTH_Clermont-Ferrand_2012_SetA2,61912,https://doi.org/10.15454/HZ6TJM,AO12005,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
37,AO12005itkfi,2864838,BTH_Clermont-Ferrand_2012_SetA2,61912,https://doi.org/10.15454/HZ6TJM,AO12005,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
38,AO12005itkt,2864840,BTH_Clermont-Ferrand_2012_SetA2,61912,https://doi.org/10.15454/HZ6TJM,AO12005,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
39,1,2864693,BTH_Clermont-Ferrand_2012_SetA2,61912,https://doi.org/10.15454/HZ6TJM,AO12005,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
40,2,2864694,BTH_Clermont-Ferrand_2012_SetA2,61912,https://doi.org/10.15454/HZ6TJM,AO12005,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
41,AO12005itknt,2864839,BTH_Clermont-Ferrand_2012_SetA2,61912,https://doi.org/10.15454/HZ6TJM,AO12005,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
42,1,2864665,BTH_Clermont-Ferrand_2012_SetA2,61896,https://doi.org/10.15454/RC9XEF,CF10042,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
43,1,2864667,BTH_Clermont-Ferrand_2012_SetA2,61896,https://doi.org/10.15454/RC9XEF,CF10042,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
44,2,2864668,BTH_Clermont-Ferrand_2012_SetA2,61896,https://doi.org/10.15454/RC9XEF,CF10042,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
45,CF10042itkfi,2864817,BTH_Clermont-Ferrand_2012_SetA2,61896,https://doi.org/10.15454/RC9XEF,CF10042,BTH_Clermont-Ferrand_2012_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
46,2,2864666,BTH_Clermont-Ferrand_2012_SetA2,61896,https://doi.org/10.15454/RC9XEF,CF10042,BTH_Clermont-Ferrand_2012_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
