,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
10,Premio,2864234,BTH_Rennes_2012_SetA1_PIETIN-VERSE,26914,https://doi.org/10.15454/5YB44K,PREMIO,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,EM09003,2864240,BTH_Rennes_2012_SetA1_PIETIN-VERSE,49087,https://doi.org/10.15454/53EBXZ,EM09003,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,DI10001,2864259,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48633,gnpis_pui:holding-921_taxon-4898_accession-48633,DI10001,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Apache,2864250,BTH_Rennes_2012_SetA1_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,Lyrik,2864270,BTH_Rennes_2012_SetA1_PIETIN-VERSE,27737,https://doi.org/10.15454/7VD1UN,LYRIK,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,Ghayta,2864264,BTH_Rennes_2012_SetA1_PIETIN-VERSE,27784,https://doi.org/10.15454/BYBWWN,GHAYTA,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,Grapeli,2864245,BTH_Rennes_2012_SetA1_PIETIN-VERSE,27821,https://doi.org/10.15454/4TFKM0,GRAPELI,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,CF08027,2864272,BTH_Rennes_2012_SetA1_PIETIN-VERSE,27795,https://doi.org/10.15454/8X7KGE,CF08027,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,Granamax,2864252,BTH_Rennes_2012_SetA1_PIETIN-VERSE,59657,https://doi.org/10.15454/R2A6FC,GRANAMAX,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,AO11011,2864253,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48486,https://doi.org/10.15454/PE1NKZ,AO11011,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,Gotik,2864260,BTH_Rennes_2012_SetA1_PIETIN-VERSE,49404,https://doi.org/10.15454/DILEEP,GOTIK,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,Gallixe,2864266,BTH_Rennes_2012_SetA1_PIETIN-VERSE,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,AO10013,2864246,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48839,https://doi.org/10.15454/PBJK68,AO10013,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,AO11012,2864236,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48904,https://doi.org/10.15454/QDMSRL,AO11012,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,AO11013,2864237,BTH_Rennes_2012_SetA1_PIETIN-VERSE,49347,https://doi.org/10.15454/K3JAUB,AO11013,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,AO11014,2864258,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48888,https://doi.org/10.15454/2YKLGU,AO11014,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,DI10001-2,2864265,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48666,https://doi.org/10.15454/MBT1YT,DI10001-2,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,EM09320,2864238,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48354,https://doi.org/10.15454/V82MUD,EM09320,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,EM07117,2864244,BTH_Rennes_2012_SetA1_PIETIN-VERSE,27820,https://doi.org/10.15454/3AQJN1,EM07117,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,CF09169,2864247,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48637,https://doi.org/10.15454/PVGZIK,CF09169,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,DI10011,2864235,BTH_Rennes_2012_SetA1_PIETIN-VERSE,49216,https://doi.org/10.15454/HTBFFE,DI10011,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
31,EM09318,2864251,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48847,https://doi.org/10.15454/BPR93C,EM09318,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
32,Soissons,2864268,BTH_Rennes_2012_SetA1_PIETIN-VERSE,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
33,Altigo,2864255,BTH_Rennes_2012_SetA1_PIETIN-VERSE,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
34,Bermude,2864243,BTH_Rennes_2012_SetA1_PIETIN-VERSE,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
35,AO11001,2864256,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48474,https://doi.org/10.15454/72RLFQ,AO11001,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
36,AO11002,2864257,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48844,https://doi.org/10.15454/IYISPL,AO11002,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
37,AO11005,2864249,BTH_Rennes_2012_SetA1_PIETIN-VERSE,49011,https://doi.org/10.15454/08Z5FH,AO11005,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
38,EM09221,2864263,BTH_Rennes_2012_SetA1_PIETIN-VERSE,49495,https://doi.org/10.15454/CZHVWO,EM09221,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
39,EM09222,2864262,BTH_Rennes_2012_SetA1_PIETIN-VERSE,48955,https://doi.org/10.15454/A78B2Q,EM09222,BTH_Rennes_2012_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
