,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2829492,BTH_Clermont-Ferrand_2008_SetA2,61759,https://doi.org/10.15454/SFPRAV,DI07019,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
1,2,2829491,BTH_Clermont-Ferrand_2008_SetA2,61759,https://doi.org/10.15454/SFPRAV,DI07019,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
2,2,2829493,BTH_Clermont-Ferrand_2008_SetA2,61759,https://doi.org/10.15454/SFPRAV,DI07019,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
3,1,2829490,BTH_Clermont-Ferrand_2008_SetA2,61759,https://doi.org/10.15454/SFPRAV,DI07019,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
4,DI07019itkfi,2829604,BTH_Clermont-Ferrand_2008_SetA2,61759,https://doi.org/10.15454/SFPRAV,DI07019,BTH_Clermont-Ferrand_2008_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
5,DI07019itkt,2829605,BTH_Clermont-Ferrand_2008_SetA2,61759,https://doi.org/10.15454/SFPRAV,DI07019,BTH_Clermont-Ferrand_2008_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
6,HadmF276itkt,2829591,BTH_Clermont-Ferrand_2008_SetA2,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Clermont-Ferrand_2008_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
7,1,2829462,BTH_Clermont-Ferrand_2008_SetA2,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
8,1,2829464,BTH_Clermont-Ferrand_2008_SetA2,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
9,2,2829465,BTH_Clermont-Ferrand_2008_SetA2,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
10,HadmF276itkfi,2829590,BTH_Clermont-Ferrand_2008_SetA2,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Clermont-Ferrand_2008_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
11,2,2829463,BTH_Clermont-Ferrand_2008_SetA2,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
12,1,2829534,BTH_Clermont-Ferrand_2008_SetA2,27831,https://doi.org/10.15454/BPSJCE,RE06061,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
13,RE06061itkfi,2829626,BTH_Clermont-Ferrand_2008_SetA2,27831,https://doi.org/10.15454/BPSJCE,RE06061,BTH_Clermont-Ferrand_2008_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
14,1,2829536,BTH_Clermont-Ferrand_2008_SetA2,27831,https://doi.org/10.15454/BPSJCE,RE06061,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
15,2,2829535,BTH_Clermont-Ferrand_2008_SetA2,27831,https://doi.org/10.15454/BPSJCE,RE06061,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
16,2,2829537,BTH_Clermont-Ferrand_2008_SetA2,27831,https://doi.org/10.15454/BPSJCE,RE06061,BTH_Clermont-Ferrand_2008_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
17,RE06061itkt,2829627,BTH_Clermont-Ferrand_2008_SetA2,27831,https://doi.org/10.15454/BPSJCE,RE06061,BTH_Clermont-Ferrand_2008_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
18,RE06055itkt,2829603,BTH_Clermont-Ferrand_2008_SetA2,27829,https://doi.org/10.15454/NLT35T,RE06055,BTH_Clermont-Ferrand_2008_SetA2,VIRTUAL_TRIAL,,,,,,,,treated
19,RE06055itkfi,2829602,BTH_Clermont-Ferrand_2008_SetA2,27829,https://doi.org/10.15454/NLT35T,RE06055,BTH_Clermont-Ferrand_2008_SetA2,VIRTUAL_TRIAL,,,,,,,,low inputs
