,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2780367,BTH_Le_Moulon_2002_SetB1,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Le_Moulon_2002_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
1,2,2780370,BTH_Le_Moulon_2002_SetB1,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Le_Moulon_2002_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
2,1,2780369,BTH_Le_Moulon_2002_SetB1,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Le_Moulon_2002_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
3,2,2780368,BTH_Le_Moulon_2002_SetB1,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Le_Moulon_2002_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
4,DI02008itkt,2780486,BTH_Le_Moulon_2002_SetB1,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Le_Moulon_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
5,DI02008itkfi,2780485,BTH_Le_Moulon_2002_SetB1,26800,https://doi.org/10.15454/VY4RPB,DI02008,BTH_Le_Moulon_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
6,RE01015itkt,2780428,BTH_Le_Moulon_2002_SetB1,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Le_Moulon_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
7,2,2780254,BTH_Le_Moulon_2002_SetB1,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Le_Moulon_2002_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
8,1,2780253,BTH_Le_Moulon_2002_SetB1,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Le_Moulon_2002_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
9,2,2780252,BTH_Le_Moulon_2002_SetB1,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Le_Moulon_2002_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
10,1,2780251,BTH_Le_Moulon_2002_SetB1,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Le_Moulon_2002_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
11,RE01015itkfi,2780427,BTH_Le_Moulon_2002_SetB1,26095,https://doi.org/10.15454/RSFKAG,RE01015,BTH_Le_Moulon_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
12,DI02005itkt,2780480,BTH_Le_Moulon_2002_SetB1,48580,gnpis_pui:holding-921_taxon-4898_accession-48580,DI02005,BTH_Le_Moulon_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
13,2,2780358,BTH_Le_Moulon_2002_SetB1,48580,gnpis_pui:holding-921_taxon-4898_accession-48580,DI02005,BTH_Le_Moulon_2002_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
14,1,2780355,BTH_Le_Moulon_2002_SetB1,48580,gnpis_pui:holding-921_taxon-4898_accession-48580,DI02005,BTH_Le_Moulon_2002_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
15,DI02005itkfi,2780479,BTH_Le_Moulon_2002_SetB1,48580,gnpis_pui:holding-921_taxon-4898_accession-48580,DI02005,BTH_Le_Moulon_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
16,1,2780357,BTH_Le_Moulon_2002_SetB1,48580,gnpis_pui:holding-921_taxon-4898_accession-48580,DI02005,BTH_Le_Moulon_2002_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
17,2,2780356,BTH_Le_Moulon_2002_SetB1,48580,gnpis_pui:holding-921_taxon-4898_accession-48580,DI02005,BTH_Le_Moulon_2002_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
18,2,2780374,BTH_Le_Moulon_2002_SetB1,48570,gnpis_pui:holding-921_taxon-4898_accession-48570,DI02009,BTH_Le_Moulon_2002_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
19,DI02009itkfi,2780487,BTH_Le_Moulon_2002_SetB1,48570,gnpis_pui:holding-921_taxon-4898_accession-48570,DI02009,BTH_Le_Moulon_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
20,1,2780373,BTH_Le_Moulon_2002_SetB1,48570,gnpis_pui:holding-921_taxon-4898_accession-48570,DI02009,BTH_Le_Moulon_2002_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
21,2,2780372,BTH_Le_Moulon_2002_SetB1,48570,gnpis_pui:holding-921_taxon-4898_accession-48570,DI02009,BTH_Le_Moulon_2002_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
22,1,2780371,BTH_Le_Moulon_2002_SetB1,48570,gnpis_pui:holding-921_taxon-4898_accession-48570,DI02009,BTH_Le_Moulon_2002_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
23,DI02009itkt,2780488,BTH_Le_Moulon_2002_SetB1,48570,gnpis_pui:holding-921_taxon-4898_accession-48570,DI02009,BTH_Le_Moulon_2002_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
24,2,2780346,BTH_Le_Moulon_2002_SetB1,49032,gnpis_pui:holding-921_taxon-4898_accession-49032,DI02006,BTH_Le_Moulon_2002_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
