,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2765225,BTH_Dijon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Dijon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
1,2,2765226,BTH_Dijon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Dijon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
2,DI00016itkt,2765270,BTH_Dijon_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Dijon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
3,CF99105itkt,2765269,BTH_Dijon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Dijon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
4,2,2765224,BTH_Dijon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Dijon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
5,1,2765223,BTH_Dijon_2000_SetB2,25897,https://doi.org/10.15454/J6YB10,CF99105,BTH_Dijon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
6,1,2765233,BTH_Dijon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Dijon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
7,CF00191itkt,2765274,BTH_Dijon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Dijon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
8,2,2765234,BTH_Dijon_2000_SetB2,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Dijon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
9,1,2765199,BTH_Dijon_2000_SetB2,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Dijon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
10,EM00014itkt,2765257,BTH_Dijon_2000_SetB2,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Dijon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
11,2,2765200,BTH_Dijon_2000_SetB2,49530,gnpis_pui:holding-921_taxon-4898_accession-49530,EM00014,BTH_Dijon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
12,2,2765164,BTH_Dijon_2000_SetB2,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Dijon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
13,1,2765163,BTH_Dijon_2000_SetB2,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Dijon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
14,DI00017itkt,2765239,BTH_Dijon_2000_SetB2,48960,gnpis_pui:holding-921_taxon-4898_accession-48960,DI00017,BTH_Dijon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
15,1,2765175,BTH_Dijon_2000_SetB2,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Dijon_2000_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
16,CF00190itkt,2765245,BTH_Dijon_2000_SetB2,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Dijon_2000_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
17,2,2765176,BTH_Dijon_2000_SetB2,49106,gnpis_pui:holding-921_taxon-4898_accession-49106,CF00190,BTH_Dijon_2000_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
