,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
28,DI10010,2850207,BTH_Chaux_des_Prés_2010_SetB2,49025,gnpis_pui:holding-921_taxon-4898_accession-49025,DI10010,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
29,EM09221,2850232,BTH_Chaux_des_Prés_2010_SetB2,49495,https://doi.org/10.15454/CZHVWO,EM09221,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
30,EM09222,2850231,BTH_Chaux_des_Prés_2010_SetB2,48955,https://doi.org/10.15454/A78B2Q,EM09222,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
31,AO10019,2850217,BTH_Chaux_des_Prés_2010_SetB2,49053,gnpis_pui:holding-921_taxon-4898_accession-49053,AO10019,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
32,EM09225,2850230,BTH_Chaux_des_Prés_2010_SetB2,49109,gnpis_pui:holding-921_taxon-4898_accession-49109,EM09225,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
33,AO10017,2850204,BTH_Chaux_des_Prés_2010_SetB2,49185,gnpis_pui:holding-921_taxon-4898_accession-49185,AO10017,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
34,RE09061,2850218,BTH_Chaux_des_Prés_2010_SetB2,49193,gnpis_pui:holding-921_taxon-4898_accession-49193,RE09061,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
35,AO10018,2850219,BTH_Chaux_des_Prés_2010_SetB2,49584,gnpis_pui:holding-921_taxon-4898_accession-49584,AO10018,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
36,DI10008,2850221,BTH_Chaux_des_Prés_2010_SetB2,49226,gnpis_pui:holding-921_taxon-4898_accession-49226,DI10008,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
37,DI10009,2850220,BTH_Chaux_des_Prés_2010_SetB2,48858,gnpis_pui:holding-921_taxon-4898_accession-48858,DI10009,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
38,AO10022,2850225,BTH_Chaux_des_Prés_2010_SetB2,48862,gnpis_pui:holding-921_taxon-4898_accession-48862,AO10022,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
39,EM09307,2850234,BTH_Chaux_des_Prés_2010_SetB2,48864,gnpis_pui:holding-921_taxon-4898_accession-48864,EM09307,BTH_Chaux_des_Prés_2010_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
