,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,2,2833247,BTH_Le_Moulon_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Le_Moulon_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
1,2,2833245,BTH_Le_Moulon_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Le_Moulon_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
2,1,2833244,BTH_Le_Moulon_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Le_Moulon_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
3,DI08011itkt,2833389,BTH_Le_Moulon_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Le_Moulon_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
4,1,2833246,BTH_Le_Moulon_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Le_Moulon_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
5,DI08011itkfi,2833388,BTH_Le_Moulon_2008_SetB2,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Le_Moulon_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
6,Koreliitkfi,2833408,BTH_Le_Moulon_2008_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Le_Moulon_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
7,2,2833287,BTH_Le_Moulon_2008_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Le_Moulon_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
8,1,2833286,BTH_Le_Moulon_2008_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Le_Moulon_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
9,1,2833284,BTH_Le_Moulon_2008_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Le_Moulon_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
10,2,2833285,BTH_Le_Moulon_2008_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Le_Moulon_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
11,Koreliitkt,2833409,BTH_Le_Moulon_2008_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Le_Moulon_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
12,2,2833365,BTH_Le_Moulon_2008_SetB2,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Le_Moulon_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
13,RE07083itkt,2833449,BTH_Le_Moulon_2008_SetB2,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Le_Moulon_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,treated
14,2,2833367,BTH_Le_Moulon_2008_SetB2,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Le_Moulon_2008_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,treated
15,1,2833364,BTH_Le_Moulon_2008_SetB2,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Le_Moulon_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
16,1,2833366,BTH_Le_Moulon_2008_SetB2,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Le_Moulon_2008_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,treated
17,RE07083itkfi,2833448,BTH_Le_Moulon_2008_SetB2,27836,https://doi.org/10.15454/RTDUJV,RE07083,BTH_Le_Moulon_2008_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
