,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,2,2764338,BTH_Le_Moulon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Le_Moulon_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
1,DI00005itkt,2764484,BTH_Le_Moulon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Le_Moulon_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
2,DI00005itkfi,2764483,BTH_Le_Moulon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Le_Moulon_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
3,1,2764337,BTH_Le_Moulon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Le_Moulon_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
4,1,2764335,BTH_Le_Moulon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Le_Moulon_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
5,2,2764336,BTH_Le_Moulon_2000_SetB1,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Le_Moulon_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
6,CF00189itkfi,2764505,BTH_Le_Moulon_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Le_Moulon_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
7,2,2764382,BTH_Le_Moulon_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Le_Moulon_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
8,2,2764380,BTH_Le_Moulon_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Le_Moulon_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
9,CF00189itkt,2764506,BTH_Le_Moulon_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Le_Moulon_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
10,1,2764381,BTH_Le_Moulon_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Le_Moulon_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
11,1,2764379,BTH_Le_Moulon_2000_SetB1,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Le_Moulon_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
12,1,2764475,BTH_Le_Moulon_2000_SetB1,48578,gnpis_pui:holding-921_taxon-4898_accession-48578,CF99056,BTH_Le_Moulon_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
13,CF99056itkt,2764554,BTH_Le_Moulon_2000_SetB1,48578,gnpis_pui:holding-921_taxon-4898_accession-48578,CF99056,BTH_Le_Moulon_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
14,CF99056itkfi,2764553,BTH_Le_Moulon_2000_SetB1,48578,gnpis_pui:holding-921_taxon-4898_accession-48578,CF99056,BTH_Le_Moulon_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
15,2,2764478,BTH_Le_Moulon_2000_SetB1,48578,gnpis_pui:holding-921_taxon-4898_accession-48578,CF99056,BTH_Le_Moulon_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
16,1,2764477,BTH_Le_Moulon_2000_SetB1,48578,gnpis_pui:holding-921_taxon-4898_accession-48578,CF99056,BTH_Le_Moulon_2000_SetB1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
17,2,2764476,BTH_Le_Moulon_2000_SetB1,48578,gnpis_pui:holding-921_taxon-4898_accession-48578,CF99056,BTH_Le_Moulon_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
18,CF00188itkfi,2764507,BTH_Le_Moulon_2000_SetB1,48390,gnpis_pui:holding-921_taxon-4898_accession-48390,CF00188,BTH_Le_Moulon_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,low inputs
19,2,2764386,BTH_Le_Moulon_2000_SetB1,48390,gnpis_pui:holding-921_taxon-4898_accession-48390,CF00188,BTH_Le_Moulon_2000_SetB1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
20,CF00188itkt,2764508,BTH_Le_Moulon_2000_SetB1,48390,gnpis_pui:holding-921_taxon-4898_accession-48390,CF00188,BTH_Le_Moulon_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,treated
