,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,RE01047,2792172,BTH_Rennes_2003_SetB3_PIETIN-VERSE,26097,https://doi.org/10.15454/3W80FR,RE01047,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,RE02080,2792152,BTH_Rennes_2003_SetB3_PIETIN-VERSE,26100,https://doi.org/10.15454/AM3GAN,RE02080,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,EM02224,2792185,BTH_Rennes_2003_SetB3_PIETIN-VERSE,26806,https://doi.org/10.15454/MJW2ZX,EM02224,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,EM02203,2792177,BTH_Rennes_2003_SetB3_PIETIN-VERSE,49337,gnpis_pui:holding-921_taxon-4898_accession-49337,EM02203,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,DI03019,2792145,BTH_Rennes_2003_SetB3_PIETIN-VERSE,48738,gnpis_pui:holding-921_taxon-4898_accession-48738,DI03019,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,EM02158,2792153,BTH_Rennes_2003_SetB3_PIETIN-VERSE,48764,gnpis_pui:holding-921_taxon-4898_accession-48764,EM02158,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,RE02084,2792149,BTH_Rennes_2003_SetB3_PIETIN-VERSE,49576,gnpis_pui:holding-921_taxon-4898_accession-49576,RE02084,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,DI03024,2792159,BTH_Rennes_2003_SetB3_PIETIN-VERSE,48936,gnpis_pui:holding-921_taxon-4898_accession-48936,DI03024,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,EM02147,2792176,BTH_Rennes_2003_SetB3_PIETIN-VERSE,48940,gnpis_pui:holding-921_taxon-4898_accession-48940,EM02147,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,EM02164,2792183,BTH_Rennes_2003_SetB3_PIETIN-VERSE,49123,gnpis_pui:holding-921_taxon-4898_accession-49123,EM02164,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,RE02113,2792150,BTH_Rennes_2003_SetB3_PIETIN-VERSE,49466,gnpis_pui:holding-921_taxon-4898_accession-49466,RE02113,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,CF01108,2792175,BTH_Rennes_2003_SetB3_PIETIN-VERSE,48583,gnpis_pui:holding-921_taxon-4898_accession-48583,CF01108,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,RE02116,2792156,BTH_Rennes_2003_SetB3_PIETIN-VERSE,48389,gnpis_pui:holding-921_taxon-4898_accession-48389,RE02116,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Apache,2792163,BTH_Rennes_2003_SetB3_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,EM02201,2792186,BTH_Rennes_2003_SetB3_PIETIN-VERSE,49650,gnpis_pui:holding-921_taxon-4898_accession-49650,EM02201,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,CF00057,2792179,BTH_Rennes_2003_SetB3_PIETIN-VERSE,48910,gnpis_pui:holding-921_taxon-4898_accession-48910,CF00057,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,DI03020,2792167,BTH_Rennes_2003_SetB3_PIETIN-VERSE,49580,gnpis_pui:holding-921_taxon-4898_accession-49580,DI03020,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,EM02157,2792184,BTH_Rennes_2003_SetB3_PIETIN-VERSE,48826,gnpis_pui:holding-921_taxon-4898_accession-48826,EM02157,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,CF01185,2792180,BTH_Rennes_2003_SetB3_PIETIN-VERSE,26425,https://doi.org/10.15454/LCAXP3,CF01185,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,Charger,2792171,BTH_Rennes_2003_SetB3_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,CF02170,2792161,BTH_Rennes_2003_SetB3_PIETIN-VERSE,26421,https://doi.org/10.15454/LV5TNC,CF02170,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,CF02252,2792174,BTH_Rennes_2003_SetB3_PIETIN-VERSE,26422,https://doi.org/10.15454/9B1QCJ,CF02252,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,CF02266,2792148,BTH_Rennes_2003_SetB3_PIETIN-VERSE,26423,https://doi.org/10.15454/ETPIWK,CF02266,BTH_Rennes_2003_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
