,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,AO12002,2873296,BTH_Rennes_2013_SetA1_PIETIN-VERSE,61415,https://doi.org/10.15454/J8DODQ,AO12002,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,EM10126,2873301,BTH_Rennes_2013_SetA1_PIETIN-VERSE,61446,https://doi.org/10.15454/MPTXJP,EM10126,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,CF10185,2873323,BTH_Rennes_2013_SetA1_PIETIN-VERSE,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,AO13007,2873289,BTH_Rennes_2013_SetA1_PIETIN-VERSE,62117,https://doi.org/10.15454/BNPE3B,AO13007,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,AO13001,2873287,BTH_Rennes_2013_SetA1_PIETIN-VERSE,61109,https://doi.org/10.15454/UKVZTI,AO13001,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF10064,2873290,BTH_Rennes_2013_SetA1_PIETIN-VERSE,61942,https://doi.org/10.15454/W1DFLD,CF10064,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,AO12006,2873299,BTH_Rennes_2013_SetA1_PIETIN-VERSE,62084,https://doi.org/10.15454/V2OSCE,AO12006,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,AO12016,2873315,BTH_Rennes_2013_SetA1_PIETIN-VERSE,60865,https://doi.org/10.15454/3HYAKT,AO12016,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF09117,2873317,BTH_Rennes_2013_SetA1_PIETIN-VERSE,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,EM08231,2873311,BTH_Rennes_2013_SetA1_PIETIN-VERSE,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,Folklor,2873286,BTH_Rennes_2013_SetA1_PIETIN-VERSE,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,RE10039,2873294,BTH_Rennes_2013_SetA1_PIETIN-VERSE,49138,https://doi.org/10.15454/NSZ09C,RE10039,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,Apache,2873300,BTH_Rennes_2013_SetA1_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Lyrik,2873322,BTH_Rennes_2013_SetA1_PIETIN-VERSE,27737,https://doi.org/10.15454/7VD1UN,LYRIK,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,CF08027,2873321,BTH_Rennes_2013_SetA1_PIETIN-VERSE,27795,https://doi.org/10.15454/8X7KGE,CF08027,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,Granamax,2873302,BTH_Rennes_2013_SetA1_PIETIN-VERSE,59657,https://doi.org/10.15454/R2A6FC,GRANAMAX,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,AO11011,2873304,BTH_Rennes_2013_SetA1_PIETIN-VERSE,48486,https://doi.org/10.15454/PE1NKZ,AO11011,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,Gotik,2873310,BTH_Rennes_2013_SetA1_PIETIN-VERSE,49404,https://doi.org/10.15454/DILEEP,GOTIK,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,AO12011,2873314,BTH_Rennes_2013_SetA1_PIETIN-VERSE,48909,https://doi.org/10.15454/JCAVKU,AO12011,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,AO12013,2873313,BTH_Rennes_2013_SetA1_PIETIN-VERSE,48425,https://doi.org/10.15454/9SFFFA,AO12013,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,DI11012,2873319,BTH_Rennes_2013_SetA1_PIETIN-VERSE,48928,https://doi.org/10.15454/G34RHP,DI11012,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,DI11013,2873318,BTH_Rennes_2013_SetA1_PIETIN-VERSE,49232,https://doi.org/10.15454/8YNF2B,DI11013,BTH_Rennes_2013_SetA1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
