,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Koreli,2825097,BTH_Rennes_2007_SetB2_PIETIN-VERSE,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,RE06061,2825121,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27831,https://doi.org/10.15454/BPSJCE,RE06061,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,AO07218,2825117,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27758,https://doi.org/10.15454/HQFX9Y,AO07218,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,AO07302,2825092,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27759,https://doi.org/10.15454/VOAXIV,AO07302,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,AO07311,2825114,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27760,https://doi.org/10.15454/RMDMGI,AO07311,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,RE06083,2825105,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49633,gnpis_pui:holding-921_taxon-4898_accession-49633,RE06083,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,CF06166,2825099,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49254,gnpis_pui:holding-921_taxon-4898_accession-49254,CF06166,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,EM06072,2825083,BTH_Rennes_2007_SetB2_PIETIN-VERSE,48553,gnpis_pui:holding-921_taxon-4898_accession-48553,EM06072,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF06183,2825088,BTH_Rennes_2007_SetB2_PIETIN-VERSE,48740,gnpis_pui:holding-921_taxon-4898_accession-48740,CF06183,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,DI07011,2825109,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49661,gnpis_pui:holding-921_taxon-4898_accession-49661,DI07011,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,DI07008,2825086,BTH_Rennes_2007_SetB2_PIETIN-VERSE,48548,gnpis_pui:holding-921_taxon-4898_accession-48548,DI07008,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,RE06085,2825089,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49128,gnpis_pui:holding-921_taxon-4898_accession-49128,RE06085,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,CF06154,2825123,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49465,gnpis_pui:holding-921_taxon-4898_accession-49465,CF06154,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,RE06094,2825096,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49599,gnpis_pui:holding-921_taxon-4898_accession-49599,RE06094,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,CF06204,2825102,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49620,gnpis_pui:holding-921_taxon-4898_accession-49620,CF06204,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,RE06068,2825116,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49628,gnpis_pui:holding-921_taxon-4898_accession-49628,RE06068,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,RE06065,2825080,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49641,gnpis_pui:holding-921_taxon-4898_accession-49641,RE06065,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,Apache,2825100,BTH_Rennes_2007_SetB2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,CF06167,2825098,BTH_Rennes_2007_SetB2_PIETIN-VERSE,48968,gnpis_pui:holding-921_taxon-4898_accession-48968,CF06167,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,AO07319,2825119,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49264,gnpis_pui:holding-921_taxon-4898_accession-49264,AO07319,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,Sankara,2825104,BTH_Rennes_2007_SetB2_PIETIN-VERSE,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,Toisondor,2825081,BTH_Rennes_2007_SetB2_PIETIN-VERSE,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,Ghayta,2825118,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27784,https://doi.org/10.15454/BYBWWN,GHAYTA,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,Caphorn,2825106,BTH_Rennes_2007_SetB2_PIETIN-VERSE,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,RE06079,2825093,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49477,gnpis_pui:holding-921_taxon-4898_accession-49477,RE06079,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,CF06193,2825110,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27067,https://doi.org/10.15454/739FBM,CF06193,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,RE06062,2825120,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49221,https://doi.org/10.15454/ORAOPN,RE06062,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,RE06073,2825090,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49748,https://doi.org/10.15454/UUJTP5,RE06073,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,Mendel,2825101,BTH_Rennes_2007_SetB2_PIETIN-VERSE,26120,https://doi.org/10.15454/TNI3IW,MENDEL,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,DI07009,2825085,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49392,gnpis_pui:holding-921_taxon-4898_accession-49392,DI07009,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,DI07013,2825107,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27803,https://doi.org/10.15454/GVABT5,DI07013,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
31,EM06089,2825095,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27815,https://doi.org/10.15454/UZYTX5,EM06089,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
32,EM06110,2825122,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27817,https://doi.org/10.15454/KG1VPB,EM06110,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
33,EM06094,2825115,BTH_Rennes_2007_SetB2_PIETIN-VERSE,27816,https://doi.org/10.15454/ZMYTIN,EM06094,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
34,EM06091,2825113,BTH_Rennes_2007_SetB2_PIETIN-VERSE,49611,gnpis_pui:holding-921_taxon-4898_accession-49611,EM06091,BTH_Rennes_2007_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
