,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI08019-2itkt,2853064,BTH_Orgeval_2010_TECH,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
1,EM09015itkt,2853093,BTH_Orgeval_2010_TECH,49594,https://doi.org/10.15454/UY7D21,EM09015,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
2,HadmF11383itkt,2853069,BTH_Orgeval_2010_TECH,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
3,DI10006itkt,2853084,BTH_Orgeval_2010_TECH,48901,https://doi.org/10.15454/QECZYG,DI10006,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
4,DI10007itkt,2853117,BTH_Orgeval_2010_TECH,48917,https://doi.org/10.15454/SFOD7H,DI10007,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
5,DI10015itkt,2853063,BTH_Orgeval_2010_TECH,48814,https://doi.org/10.15454/QM62JM,DI10015,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
6,RE09055itkt,2853090,BTH_Orgeval_2010_TECH,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
7,Hadm01221-04itkt,2853081,BTH_Orgeval_2010_TECH,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
8,HadmF276itkt,2853055,BTH_Orgeval_2010_TECH,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
9,Barokitkt,2853051,BTH_Orgeval_2010_TECH,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
10,CF09182itkt,2853076,BTH_Orgeval_2010_TECH,48586,https://doi.org/10.15454/TEBGJY,CF09182,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
11,CF09117itkt,2853112,BTH_Orgeval_2010_TECH,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
12,CF09225itkt,2853106,BTH_Orgeval_2010_TECH,48451,https://doi.org/10.15454/L5GF1L,CF09225,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
13,CF09227itkt,2853118,BTH_Orgeval_2010_TECH,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
14,CF09176itkt,2853096,BTH_Orgeval_2010_TECH,49359,https://doi.org/10.15454/HRZCLT,CF09176,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
15,CF09276itkt,2853075,BTH_Orgeval_2010_TECH,48805,https://doi.org/10.15454/XQX8MF,CF09276,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
16,EM08231itkt,2853062,BTH_Orgeval_2010_TECH,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
17,DI09006itkt,2853082,BTH_Orgeval_2010_TECH,27810,https://doi.org/10.15454/ADDONA,DI09006,BTH_Orgeval_2010_TECH,VIRTUAL_TRIAL,,,,,,,,[]
