,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI00005,2770249,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26857,https://doi.org/10.15454/HTU2TO,DI00005,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,DI00016,2770262,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26859,https://doi.org/10.15454/KODDU6,DI00016,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,CF00193,2770237,BTH_Rennes_2001_SetA2_PIETIN-VERSE,25895,https://doi.org/10.15454/WTZMDS,CF00193,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,CF00189,2770245,BTH_Rennes_2001_SetA2_PIETIN-VERSE,25896,https://doi.org/10.15454/RWJVRH,CF00189,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,CF00191,2770260,BTH_Rennes_2001_SetA2_PIETIN-VERSE,25999,https://doi.org/10.15454/VRBLKL,CF00191,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,Charger,2770253,BTH_Rennes_2001_SetA2_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,Tremie,2770257,BTH_Rennes_2001_SetA2_PIETIN-VERSE,24505,https://doi.org/10.15454/9YBOHR,TREMIE,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,DI00008,2770244,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26858,https://doi.org/10.15454/PRC5QN,DI00008,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,EM00018,2770255,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26109,https://doi.org/10.15454/S5ERQF,EM00018,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,EM00020,2770242,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26863,https://doi.org/10.15454/CM80JS,EM00020,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,Ornicar,2770243,BTH_Rennes_2001_SetA2_PIETIN-VERSE,25609,https://doi.org/10.15454/ZUZBM9,ORNICAR,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,DI00010,2770261,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26106,https://doi.org/10.15454/MAUZZM,DI00010,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,EM00002,2770239,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26108,https://doi.org/10.15454/MTMO4R,EM00002,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,DI00024,2770241,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26107,https://doi.org/10.15454/IJHBYL,DI00024,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,Soissons,2770263,BTH_Rennes_2001_SetA2_PIETIN-VERSE,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,Isengrain,2770259,BTH_Rennes_2001_SetA2_PIETIN-VERSE,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,DI00004,2770248,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26856,https://doi.org/10.15454/N04VLE,DI00004,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,EM00302,2770252,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26864,https://doi.org/10.15454/XVZVZD,EM00302,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,EM00006,2770238,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26861,https://doi.org/10.15454/UEZ7EW,EM00006,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,EM00019,2770256,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26862,https://doi.org/10.15454/SKKWNL,EM00019,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,EM00004,2770240,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26860,https://doi.org/10.15454/4WHHJZ,EM00004,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,RE00010,2770247,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26869,https://doi.org/10.15454/46HA0A,RE00010,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,RE00009,2770251,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26868,https://doi.org/10.15454/NP8MBD,RE00009,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,RE00014,2770264,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26870,https://doi.org/10.15454/SUO7RH,RE00014,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,RE00008,2770250,BTH_Rennes_2001_SetA2_PIETIN-VERSE,26867,https://doi.org/10.15454/PZEUL6,RE00008,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,EM00015,2770258,BTH_Rennes_2001_SetA2_PIETIN-VERSE,48653,gnpis_pui:holding-921_taxon-4898_accession-48653,EM00015,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,EM00301,2770254,BTH_Rennes_2001_SetA2_PIETIN-VERSE,48481,gnpis_pui:holding-921_taxon-4898_accession-48481,EM00301,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,Oratorio,2770246,BTH_Rennes_2001_SetA2_PIETIN-VERSE,25545,https://doi.org/10.15454/J5APM1,ORATORIO,BTH_Rennes_2001_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
