,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,1,2842299,BTH_Lusignan_2009_SetB2,61122,https://doi.org/10.15454/BSBAJR,CF07261,BTH_Lusignan_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
1,2,2842300,BTH_Lusignan_2009_SetB2,61122,https://doi.org/10.15454/BSBAJR,CF07261,BTH_Lusignan_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
2,CF07261itkfi,2842345,BTH_Lusignan_2009_SetB2,61122,https://doi.org/10.15454/BSBAJR,CF07261,BTH_Lusignan_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
3,RE08029itkfi,2842344,BTH_Lusignan_2009_SetB2,61199,https://doi.org/10.15454/FKXNNO,RE08029,BTH_Lusignan_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
4,1,2842297,BTH_Lusignan_2009_SetB2,61199,https://doi.org/10.15454/FKXNNO,RE08029,BTH_Lusignan_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
5,2,2842298,BTH_Lusignan_2009_SetB2,61199,https://doi.org/10.15454/FKXNNO,RE08029,BTH_Lusignan_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
6,2,2842258,BTH_Lusignan_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,BTH_Lusignan_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
7,1,2842257,BTH_Lusignan_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,BTH_Lusignan_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
8,CF08066itkfi,2842324,BTH_Lusignan_2009_SetB2,61240,https://doi.org/10.15454/I7RHV6,CF08066,BTH_Lusignan_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
9,2,2842278,BTH_Lusignan_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,BTH_Lusignan_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
10,1,2842277,BTH_Lusignan_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,BTH_Lusignan_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
11,CF08083itkfi,2842334,BTH_Lusignan_2009_SetB2,61256,https://doi.org/10.15454/STVND6,CF08083,BTH_Lusignan_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
12,RE08040itkfi,2842340,BTH_Lusignan_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,BTH_Lusignan_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
13,1,2842289,BTH_Lusignan_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,BTH_Lusignan_2009_SetB2,REPLICATION,1.0,,,,,,REPLICATION:1,low inputs
14,2,2842290,BTH_Lusignan_2009_SetB2,61548,https://doi.org/10.15454/KUNSYC,RE08040,BTH_Lusignan_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
15,DI09009itkfi,2842326,BTH_Lusignan_2009_SetB2,61585,https://doi.org/10.15454/L2HZDZ,DI09009,BTH_Lusignan_2009_SetB2,VIRTUAL_TRIAL,,,,,,,,low inputs
16,2,2842262,BTH_Lusignan_2009_SetB2,61585,https://doi.org/10.15454/L2HZDZ,DI09009,BTH_Lusignan_2009_SetB2,REPLICATION,2.0,,,,,,REPLICATION:2,low inputs
