,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,EM09015,2857516,BTH_Rennes_2011_SetA2_PIETIN-VERSE,49594,https://doi.org/10.15454/UY7D21,EM09015,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,DI10006,2857525,BTH_Rennes_2011_SetA2_PIETIN-VERSE,48901,https://doi.org/10.15454/QECZYG,DI10006,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,DI10007,2857524,BTH_Rennes_2011_SetA2_PIETIN-VERSE,48917,https://doi.org/10.15454/SFOD7H,DI10007,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,DI10015,2857500,BTH_Rennes_2011_SetA2_PIETIN-VERSE,48814,https://doi.org/10.15454/QM62JM,DI10015,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,RE09055,2857535,BTH_Rennes_2011_SetA2_PIETIN-VERSE,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,Barok,2857498,BTH_Rennes_2011_SetA2_PIETIN-VERSE,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,CF09182,2857510,BTH_Rennes_2011_SetA2_PIETIN-VERSE,48586,https://doi.org/10.15454/TEBGJY,CF09182,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,CF09117,2857533,BTH_Rennes_2011_SetA2_PIETIN-VERSE,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF09225,2857536,BTH_Rennes_2011_SetA2_PIETIN-VERSE,48451,https://doi.org/10.15454/L5GF1L,CF09225,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,CF09227,2857537,BTH_Rennes_2011_SetA2_PIETIN-VERSE,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,CF09176,2857523,BTH_Rennes_2011_SetA2_PIETIN-VERSE,49359,https://doi.org/10.15454/HRZCLT,CF09176,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,CF09276,2857509,BTH_Rennes_2011_SetA2_PIETIN-VERSE,48805,https://doi.org/10.15454/XQX8MF,CF09276,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,EM08231,2857519,BTH_Rennes_2011_SetA2_PIETIN-VERSE,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,RE09063,2857511,BTH_Rennes_2011_SetA2_PIETIN-VERSE,48542,https://doi.org/10.15454/XWSV3O,RE09063,BTH_Rennes_2011_SetA2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
