,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI06007,2815521,BTH_Rennes_2006_SetB1_PIETIN-VERSE,26977,https://doi.org/10.15454/RGT6YF,DI06007,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,RE05009,2815488,BTH_Rennes_2006_SetB1_PIETIN-VERSE,48566,https://doi.org/10.15454/PNQ6BX,RE05009,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,EM05055,2815508,BTH_Rennes_2006_SetB1_PIETIN-VERSE,26970,https://doi.org/10.15454/ASLJXK,EM05055,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,CF05091,2815506,BTH_Rennes_2006_SetB1_PIETIN-VERSE,26973,https://doi.org/10.15454/GWNEQR,CF05091,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,RE05007,2815489,BTH_Rennes_2006_SetB1_PIETIN-VERSE,26981,https://doi.org/10.15454/SU2MGF,RE05007,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF05162,2815498,BTH_Rennes_2006_SetB1_PIETIN-VERSE,26968,https://doi.org/10.15454/3810GN,CF05162,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,EM05162,2815490,BTH_Rennes_2006_SetB1_PIETIN-VERSE,26971,https://doi.org/10.15454/IAEYHC,EM05162,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,RE05091,2815518,BTH_Rennes_2006_SetB1_PIETIN-VERSE,27043,https://doi.org/10.15454/QCLAYU,RE05091,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF05081,2815493,BTH_Rennes_2006_SetB1_PIETIN-VERSE,49178,gnpis_pui:holding-921_taxon-4898_accession-49178,CF05081,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,CF05088,2815492,BTH_Rennes_2006_SetB1_PIETIN-VERSE,49279,gnpis_pui:holding-921_taxon-4898_accession-49279,CF05088,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,EM05003,2815510,BTH_Rennes_2006_SetB1_PIETIN-VERSE,49330,gnpis_pui:holding-921_taxon-4898_accession-49330,EM05003,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,EM05007,2815517,BTH_Rennes_2006_SetB1_PIETIN-VERSE,49434,gnpis_pui:holding-921_taxon-4898_accession-49434,EM05007,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,DI06001,2815526,BTH_Rennes_2006_SetB1_PIETIN-VERSE,49467,gnpis_pui:holding-921_taxon-4898_accession-49467,DI06001,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,EM05029,2815515,BTH_Rennes_2006_SetB1_PIETIN-VERSE,48605,gnpis_pui:holding-921_taxon-4898_accession-48605,EM05029,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,RE05073,2815513,BTH_Rennes_2006_SetB1_PIETIN-VERSE,48629,gnpis_pui:holding-921_taxon-4898_accession-48629,RE05073,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,Apache,2815501,BTH_Rennes_2006_SetB1_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,AO05009,2815499,BTH_Rennes_2006_SetB1_PIETIN-VERSE,48731,https://doi.org/10.15454/UU4VCF,AO05009,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,AO06803,2815500,BTH_Rennes_2006_SetB1_PIETIN-VERSE,48775,https://doi.org/10.15454/SUCAXZ,AO06803,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,Flamenko,2815509,BTH_Rennes_2006_SetB1_PIETIN-VERSE,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,CF05140,2815496,BTH_Rennes_2006_SetB1_PIETIN-VERSE,49523,https://doi.org/10.15454/MMQSM6,CF05140,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
20,EM05230,2815519,BTH_Rennes_2006_SetB1_PIETIN-VERSE,26988,https://doi.org/10.15454/FV0GUM,EM05230,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
21,EM05178,2815503,BTH_Rennes_2006_SetB1_PIETIN-VERSE,26987,https://doi.org/10.15454/KGPOGY,EM05178,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
22,Charger,2815507,BTH_Rennes_2006_SetB1_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
23,Caphorn,2815504,BTH_Rennes_2006_SetB1_PIETIN-VERSE,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
24,DI06004,2815522,BTH_Rennes_2006_SetB1_PIETIN-VERSE,49291,https://doi.org/10.15454/RCJVYZ,DI06004,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
25,CF05086,2815495,BTH_Rennes_2006_SetB1_PIETIN-VERSE,49341,https://doi.org/10.15454/RKQK2G,CF05086,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
26,RE05076,2815512,BTH_Rennes_2006_SetB1_PIETIN-VERSE,49734,gnpis_pui:holding-921_taxon-4898_accession-49734,RE05076,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
27,Orvantis,2815514,BTH_Rennes_2006_SetB1_PIETIN-VERSE,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
28,DI06003,2815525,BTH_Rennes_2006_SetB1_PIETIN-VERSE,48595,gnpis_pui:holding-921_taxon-4898_accession-48595,DI06003,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
29,CF05007,2815497,BTH_Rennes_2006_SetB1_PIETIN-VERSE,48785,gnpis_pui:holding-921_taxon-4898_accession-48785,CF05007,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
30,DI06006,2815520,BTH_Rennes_2006_SetB1_PIETIN-VERSE,48412,gnpis_pui:holding-921_taxon-4898_accession-48412,DI06006,BTH_Rennes_2006_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
