,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,RE05008,2816854,BTH_Rennes_2006_SetB2_PIETIN-VERSE,49422,https://doi.org/10.15454/9VMAGV,RE05008,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,CF05079,2816884,BTH_Rennes_2006_SetB2_PIETIN-VERSE,26976,https://doi.org/10.15454/YDUNWW,CF05079,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,AO06407,2816862,BTH_Rennes_2006_SetB2_PIETIN-VERSE,26982,https://doi.org/10.15454/FCNCUR,AO06407,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,CF05084,2816858,BTH_Rennes_2006_SetB2_PIETIN-VERSE,48438,gnpis_pui:holding-921_taxon-4898_accession-48438,CF05084,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,DI06013,2816866,BTH_Rennes_2006_SetB2_PIETIN-VERSE,49342,gnpis_pui:holding-921_taxon-4898_accession-49342,DI06013,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,CF04060,2816872,BTH_Rennes_2006_SetB2_PIETIN-VERSE,49634,gnpis_pui:holding-921_taxon-4898_accession-49634,CF04060,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,DI06010,2816865,BTH_Rennes_2006_SetB2_PIETIN-VERSE,48551,gnpis_pui:holding-921_taxon-4898_accession-48551,DI06010,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,DI06012,2816867,BTH_Rennes_2006_SetB2_PIETIN-VERSE,49037,gnpis_pui:holding-921_taxon-4898_accession-49037,DI06012,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,DI06015,2816868,BTH_Rennes_2006_SetB2_PIETIN-VERSE,49503,gnpis_pui:holding-921_taxon-4898_accession-49503,DI06015,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,AO05003,2816887,BTH_Rennes_2006_SetB2_PIETIN-VERSE,49730,gnpis_pui:holding-921_taxon-4898_accession-49730,AO05003,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,CF05031,2816886,BTH_Rennes_2006_SetB2_PIETIN-VERSE,49286,gnpis_pui:holding-921_taxon-4898_accession-49286,CF05031,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,DI06016,2816891,BTH_Rennes_2006_SetB2_PIETIN-VERSE,49166,gnpis_pui:holding-921_taxon-4898_accession-49166,DI06016,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,RE05065,2816857,BTH_Rennes_2006_SetB2_PIETIN-VERSE,49606,gnpis_pui:holding-921_taxon-4898_accession-49606,RE05065,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,EM05256,2816853,BTH_Rennes_2006_SetB2_PIETIN-VERSE,48632,gnpis_pui:holding-921_taxon-4898_accession-48632,EM05256,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,Apache,2816871,BTH_Rennes_2006_SetB2_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,DI06009,2816890,BTH_Rennes_2006_SetB2_PIETIN-VERSE,48923,gnpis_pui:holding-921_taxon-4898_accession-48923,DI06009,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,CF05169,2816861,BTH_Rennes_2006_SetB2_PIETIN-VERSE,48736,https://doi.org/10.15454/X75WAV,CF05169,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,CF05235,2816860,BTH_Rennes_2006_SetB2_PIETIN-VERSE,48770,https://doi.org/10.15454/EKVXQT,CF05235,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,CF05161,2816863,BTH_Rennes_2006_SetB2_PIETIN-VERSE,26974,https://doi.org/10.15454/BQTYVO,CF05161,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
19,Charger,2816879,BTH_Rennes_2006_SetB2_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2006_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
