,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,2,2862832,BTH_Epi-centre_2012_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
1,1,2862829,BTH_Epi-centre_2012_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
2,2,2862830,BTH_Epi-centre_2012_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
3,DI08019-2itkt,2862972,BTH_Epi-centre_2012_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
4,1,2862831,BTH_Epi-centre_2012_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
5,DI08019-2itknt,2862971,BTH_Epi-centre_2012_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
6,1,2862937,BTH_Epi-centre_2012_SetA1,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
7,1,2862939,BTH_Epi-centre_2012_SetA1,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
8,2,2862940,BTH_Epi-centre_2012_SetA1,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
9,RE09055itknt,2863025,BTH_Epi-centre_2012_SetA1,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
10,RE09055itkt,2863026,BTH_Epi-centre_2012_SetA1,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
11,2,2862938,BTH_Epi-centre_2012_SetA1,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
12,Koreliitknt,2862983,BTH_Epi-centre_2012_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
13,1,2862853,BTH_Epi-centre_2012_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
14,1,2862855,BTH_Epi-centre_2012_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
15,2,2862854,BTH_Epi-centre_2012_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
16,2,2862856,BTH_Epi-centre_2012_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
17,Koreliitkt,2862984,BTH_Epi-centre_2012_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
18,2,2862932,BTH_Epi-centre_2012_SetA1,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
19,2,2862930,BTH_Epi-centre_2012_SetA1,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
20,1,2862929,BTH_Epi-centre_2012_SetA1,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
21,CF09117itkt,2863022,BTH_Epi-centre_2012_SetA1,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
22,CF09117itknt,2863021,BTH_Epi-centre_2012_SetA1,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
23,1,2862931,BTH_Epi-centre_2012_SetA1,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
24,CF09227itknt,2863029,BTH_Epi-centre_2012_SetA1,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
25,1,2862947,BTH_Epi-centre_2012_SetA1,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
26,2,2862946,BTH_Epi-centre_2012_SetA1,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
27,2,2862948,BTH_Epi-centre_2012_SetA1,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
28,CF09227itkt,2863030,BTH_Epi-centre_2012_SetA1,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
29,1,2862945,BTH_Epi-centre_2012_SetA1,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
30,EM08231itknt,2863009,BTH_Epi-centre_2012_SetA1,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
31,2,2862908,BTH_Epi-centre_2012_SetA1,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
32,EM08231itkt,2863010,BTH_Epi-centre_2012_SetA1,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
33,1,2862907,BTH_Epi-centre_2012_SetA1,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
34,2,2862906,BTH_Epi-centre_2012_SetA1,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
35,1,2862905,BTH_Epi-centre_2012_SetA1,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
36,Folkloritknt,2862969,BTH_Epi-centre_2012_SetA1,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide"
37,2,2862828,BTH_Epi-centre_2012_SetA1,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
38,2,2862826,BTH_Epi-centre_2012_SetA1,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,"untreated, no fungicide"
39,Folkloritkt,2862970,BTH_Epi-centre_2012_SetA1,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Epi-centre_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,treated
40,1,2862825,BTH_Epi-centre_2012_SetA1,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,"untreated, no fungicide"
41,1,2862827,BTH_Epi-centre_2012_SetA1,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
42,2,2862820,BTH_Epi-centre_2012_SetA1,49670,https://doi.org/10.15454/FDCSIL,RE09055-2,BTH_Epi-centre_2012_SetA1,REPLICATION,2.0,,,,,,REPLICATION:2,treated
43,1,2862819,BTH_Epi-centre_2012_SetA1,49670,https://doi.org/10.15454/FDCSIL,RE09055-2,BTH_Epi-centre_2012_SetA1,REPLICATION,1.0,,,,,,REPLICATION:1,treated
