,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI08019-2,2844775,BTH_Chaux_des_Prés_2010_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
1,HadmF11383,2844780,BTH_Chaux_des_Prés_2010_SetA1,60806,https://doi.org/10.15454/MBOJSS,HadmF11383,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
2,DI08011,2844774,BTH_Chaux_des_Prés_2010_SetA1,27807,https://doi.org/10.15454/E8FP9Y,DI08011,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
3,Hadm01221-04,2844769,BTH_Chaux_des_Prés_2010_SetA1,60753,https://doi.org/10.15454/SQDBPR,Hadm01221-04,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
4,HadmF276,2844798,BTH_Chaux_des_Prés_2010_SetA1,60837,https://doi.org/10.15454/9DIH2Q,HadmF276,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
5,Koreli,2844785,BTH_Chaux_des_Prés_2010_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
6,CF07097,2844783,BTH_Chaux_des_Prés_2010_SetA1,27791,https://doi.org/10.15454/VCEDFU,CF07097,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
7,CF07002,2844805,BTH_Chaux_des_Prés_2010_SetA1,27786,https://doi.org/10.15454/I30U5V,CF07002,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
8,CF05162,2844784,BTH_Chaux_des_Prés_2010_SetA1,26968,https://doi.org/10.15454/3810GN,CF05162,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
9,CF07018,2844788,BTH_Chaux_des_Prés_2010_SetA1,27788,https://doi.org/10.15454/72PHHY,CF07018,BTH_Chaux_des_Prés_2010_SetA1,VIRTUAL_TRIAL,,,,,,,,[]
