,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,Koreli,2823997,BTH_Chaux_des_Prés_2007_SetB2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
1,RE06061,2824021,BTH_Chaux_des_Prés_2007_SetB2,27831,https://doi.org/10.15454/BPSJCE,RE06061,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
2,AO07218,2824017,BTH_Chaux_des_Prés_2007_SetB2,27758,https://doi.org/10.15454/HQFX9Y,AO07218,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
3,AO07302,2823992,BTH_Chaux_des_Prés_2007_SetB2,27759,https://doi.org/10.15454/VOAXIV,AO07302,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
4,AO07311,2824014,BTH_Chaux_des_Prés_2007_SetB2,27760,https://doi.org/10.15454/RMDMGI,AO07311,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
5,RE06083,2824005,BTH_Chaux_des_Prés_2007_SetB2,49633,gnpis_pui:holding-921_taxon-4898_accession-49633,RE06083,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
6,CF06166,2823999,BTH_Chaux_des_Prés_2007_SetB2,49254,gnpis_pui:holding-921_taxon-4898_accession-49254,CF06166,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
7,EM06072,2823983,BTH_Chaux_des_Prés_2007_SetB2,48553,gnpis_pui:holding-921_taxon-4898_accession-48553,EM06072,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
8,CF06183,2823988,BTH_Chaux_des_Prés_2007_SetB2,48740,gnpis_pui:holding-921_taxon-4898_accession-48740,CF06183,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
9,DI07011,2824009,BTH_Chaux_des_Prés_2007_SetB2,49661,gnpis_pui:holding-921_taxon-4898_accession-49661,DI07011,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
10,DI07008,2823986,BTH_Chaux_des_Prés_2007_SetB2,48548,gnpis_pui:holding-921_taxon-4898_accession-48548,DI07008,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
11,RE06085,2823989,BTH_Chaux_des_Prés_2007_SetB2,49128,gnpis_pui:holding-921_taxon-4898_accession-49128,RE06085,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
12,CF06154,2824023,BTH_Chaux_des_Prés_2007_SetB2,49465,gnpis_pui:holding-921_taxon-4898_accession-49465,CF06154,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
13,RE06094,2823996,BTH_Chaux_des_Prés_2007_SetB2,49599,gnpis_pui:holding-921_taxon-4898_accession-49599,RE06094,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
14,CF06204,2824002,BTH_Chaux_des_Prés_2007_SetB2,49620,gnpis_pui:holding-921_taxon-4898_accession-49620,CF06204,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
15,RE06068,2824016,BTH_Chaux_des_Prés_2007_SetB2,49628,gnpis_pui:holding-921_taxon-4898_accession-49628,RE06068,BTH_Chaux_des_Prés_2007_SetB2,VIRTUAL_TRIAL,,,,,,,,[]
