,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,itk
0,CF13057itkfi,2971096,BTH_Dijon_2015_SetA2,61065,https://doi.org/10.15454/IEJHD9,CF13057,BTH_Dijon_2015_SetA2,VIRTUAL_TRIAL,,,,,,,,faible intrant
1,2,2970951,BTH_Dijon_2015_SetA2,61065,https://doi.org/10.15454/IEJHD9,CF13057,BTH_Dijon_2015_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
2,1,2970950,BTH_Dijon_2015_SetA2,61065,https://doi.org/10.15454/IEJHD9,CF13057,BTH_Dijon_2015_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
3,CF13057itkt,2971097,BTH_Dijon_2015_SetA2,61065,https://doi.org/10.15454/IEJHD9,CF13057,BTH_Dijon_2015_SetA2,VIRTUAL_TRIAL,,,,,,,,traite
4,2,2970953,BTH_Dijon_2015_SetA2,61065,https://doi.org/10.15454/IEJHD9,CF13057,BTH_Dijon_2015_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,traite
5,1,2970952,BTH_Dijon_2015_SetA2,61065,https://doi.org/10.15454/IEJHD9,CF13057,BTH_Dijon_2015_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,traite
6,CF13131itkt,2971085,BTH_Dijon_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,BTH_Dijon_2015_SetA2,VIRTUAL_TRIAL,,,,,,,,traite
7,CF13131itkfi,2971084,BTH_Dijon_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,BTH_Dijon_2015_SetA2,VIRTUAL_TRIAL,,,,,,,,faible intrant
8,2,2970929,BTH_Dijon_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,BTH_Dijon_2015_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,traite
9,1,2970928,BTH_Dijon_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,BTH_Dijon_2015_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,traite
10,2,2970927,BTH_Dijon_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,BTH_Dijon_2015_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
11,1,2970926,BTH_Dijon_2015_SetA2,61136,https://doi.org/10.15454/JQLJOT,CF13131,BTH_Dijon_2015_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
12,CF13085itkfi,2971086,BTH_Dijon_2015_SetA2,61107,https://doi.org/10.15454/18C6AU,CF13085,BTH_Dijon_2015_SetA2,VIRTUAL_TRIAL,,,,,,,,faible intrant
13,2,2970933,BTH_Dijon_2015_SetA2,61107,https://doi.org/10.15454/18C6AU,CF13085,BTH_Dijon_2015_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,traite
14,1,2970932,BTH_Dijon_2015_SetA2,61107,https://doi.org/10.15454/18C6AU,CF13085,BTH_Dijon_2015_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,traite
15,CF13085itkt,2971087,BTH_Dijon_2015_SetA2,61107,https://doi.org/10.15454/18C6AU,CF13085,BTH_Dijon_2015_SetA2,VIRTUAL_TRIAL,,,,,,,,traite
16,2,2970931,BTH_Dijon_2015_SetA2,61107,https://doi.org/10.15454/18C6AU,CF13085,BTH_Dijon_2015_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
17,1,2970930,BTH_Dijon_2015_SetA2,61107,https://doi.org/10.15454/18C6AU,CF13085,BTH_Dijon_2015_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,faible intrant
18,1,2971028,BTH_Dijon_2015_SetA2,61181,https://doi.org/10.15454/RVUPRG,CF13187,BTH_Dijon_2015_SetA2,REPLICATION,1.0,,,,,,REPLICATION:1,traite
19,CF13187itkt,2971135,BTH_Dijon_2015_SetA2,61181,https://doi.org/10.15454/RVUPRG,CF13187,BTH_Dijon_2015_SetA2,VIRTUAL_TRIAL,,,,,,,,traite
20,CF13187itkfi,2971134,BTH_Dijon_2015_SetA2,61181,https://doi.org/10.15454/RVUPRG,CF13187,BTH_Dijon_2015_SetA2,VIRTUAL_TRIAL,,,,,,,,faible intrant
21,2,2971029,BTH_Dijon_2015_SetA2,61181,https://doi.org/10.15454/RVUPRG,CF13187,BTH_Dijon_2015_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,traite
22,2,2971027,BTH_Dijon_2015_SetA2,61181,https://doi.org/10.15454/RVUPRG,CF13187,BTH_Dijon_2015_SetA2,REPLICATION,2.0,,,,,,REPLICATION:2,faible intrant
