,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,CF10286,2861587,BTH_Rennes_2011_SetB3_PIETIN-VERSE,61040,https://doi.org/10.15454/ZPOAFD,CF10286,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,DI11018,2861616,BTH_Rennes_2011_SetB3_PIETIN-VERSE,61066,https://doi.org/10.15454/Y3MMR4,DI11018,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,DI11021,2861593,BTH_Rennes_2011_SetB3_PIETIN-VERSE,61108,https://doi.org/10.15454/2G0RQP,DI11021,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,CF10299,2861605,BTH_Rennes_2011_SetB3_PIETIN-VERSE,61198,https://doi.org/10.15454/BXUMII,CF10299,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,EM09232,2861608,BTH_Rennes_2011_SetB3_PIETIN-VERSE,61369,https://doi.org/10.15454/KFBZGP,EM09232,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,AO11016,2861604,BTH_Rennes_2011_SetB3_PIETIN-VERSE,61463,https://doi.org/10.15454/K63AY1,AO11016,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,AO11020,2861599,BTH_Rennes_2011_SetB3_PIETIN-VERSE,61525,https://doi.org/10.15454/ZEJBVE,AO11020,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,AO11019,2861579,BTH_Rennes_2011_SetB3_PIETIN-VERSE,61511,https://doi.org/10.15454/AMZBK5,AO11019,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,EM10358,2861602,BTH_Rennes_2011_SetB3_PIETIN-VERSE,61586,https://doi.org/10.15454/N3NOLQ,EM10358,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,RE10086,2861611,BTH_Rennes_2011_SetB3_PIETIN-VERSE,62007,https://doi.org/10.15454/HLXQ85,RE10086,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,CF10205,2861583,BTH_Rennes_2011_SetB3_PIETIN-VERSE,62082,https://doi.org/10.15454/BFPKUV,CF10205,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,CF10227,2861581,BTH_Rennes_2011_SetB3_PIETIN-VERSE,62098,https://doi.org/10.15454/3BD6BA,CF10227,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,RE10117,2861588,BTH_Rennes_2011_SetB3_PIETIN-VERSE,62100,https://doi.org/10.15454/KA7SVE,RE10117,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,CF10249,2861612,BTH_Rennes_2011_SetB3_PIETIN-VERSE,62114,https://doi.org/10.15454/ZIJCMQ,CF10249,BTH_Rennes_2011_SetB3_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
