,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
28,Alberic,2764061,BTH_Chaux_des_Prés_2000_SetB1,59586,https://doi.org/10.15454/HZTT8F,ALBERIC,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
29,DI00004,2764062,BTH_Chaux_des_Prés_2000_SetB1,26856,https://doi.org/10.15454/N04VLE,DI00004,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
30,EM00006,2764070,BTH_Chaux_des_Prés_2000_SetB1,26861,https://doi.org/10.15454/UEZ7EW,EM00006,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
31,EM00004,2764068,BTH_Chaux_des_Prés_2000_SetB1,26860,https://doi.org/10.15454/4WHHJZ,EM00004,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
32,RE99106,2764096,BTH_Chaux_des_Prés_2000_SetB1,48902,gnpis_pui:holding-921_taxon-4898_accession-48902,RE99106,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
33,LM00001,2764071,BTH_Chaux_des_Prés_2000_SetB1,48906,gnpis_pui:holding-921_taxon-4898_accession-48906,LM00001,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
34,DI00006,2764083,BTH_Chaux_des_Prés_2000_SetB1,49378,gnpis_pui:holding-921_taxon-4898_accession-49378,DI00006,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
35,CF99075,2764081,BTH_Chaux_des_Prés_2000_SetB1,48935,https://doi.org/10.15454/KCTYDW,CF99075,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
36,RE00001,2764090,BTH_Chaux_des_Prés_2000_SetB1,48511,gnpis_pui:holding-921_taxon-4898_accession-48511,RE00001,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
37,RE00003,2764089,BTH_Chaux_des_Prés_2000_SetB1,49141,gnpis_pui:holding-921_taxon-4898_accession-49141,RE00003,BTH_Chaux_des_Prés_2000_SetB1,VIRTUAL_TRIAL,,,,,,,,[]
