,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,DI05004,2807402,BTH_Rennes_2005_SetB1_PIETIN-VERSE,49451,https://doi.org/10.15454/HTYOGZ,DI05004,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,DI05002,2807404,BTH_Rennes_2005_SetB1_PIETIN-VERSE,48966,gnpis_pui:holding-921_taxon-4898_accession-48966,DI05002,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,CF04215,2807395,BTH_Rennes_2005_SetB1_PIETIN-VERSE,49236,gnpis_pui:holding-921_taxon-4898_accession-49236,CF04215,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,LM04010,2807375,BTH_Rennes_2005_SetB1_PIETIN-VERSE,48743,gnpis_pui:holding-921_taxon-4898_accession-48743,LM04010,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,RE04004,2807369,BTH_Rennes_2005_SetB1_PIETIN-VERSE,49332,gnpis_pui:holding-921_taxon-4898_accession-49332,RE04004,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,RE03012,2807374,BTH_Rennes_2005_SetB1_PIETIN-VERSE,49336,gnpis_pui:holding-921_taxon-4898_accession-49336,RE03012,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,DI05007,2807399,BTH_Rennes_2005_SetB1_PIETIN-VERSE,49452,gnpis_pui:holding-921_taxon-4898_accession-49452,DI05007,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,LM04017,2807376,BTH_Rennes_2005_SetB1_PIETIN-VERSE,48520,gnpis_pui:holding-921_taxon-4898_accession-48520,LM04017,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,DI05009,2807397,BTH_Rennes_2005_SetB1_PIETIN-VERSE,48521,gnpis_pui:holding-921_taxon-4898_accession-48521,DI05009,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,RE04008,2807371,BTH_Rennes_2005_SetB1_PIETIN-VERSE,48687,gnpis_pui:holding-921_taxon-4898_accession-48687,RE04008,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,LM04003,2807394,BTH_Rennes_2005_SetB1_PIETIN-VERSE,48824,gnpis_pui:holding-921_taxon-4898_accession-48824,LM04003,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,CF03092,2807407,BTH_Rennes_2005_SetB1_PIETIN-VERSE,49643,gnpis_pui:holding-921_taxon-4898_accession-49643,CF03092,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,DI05006,2807400,BTH_Rennes_2005_SetB1_PIETIN-VERSE,48563,gnpis_pui:holding-921_taxon-4898_accession-48563,DI05006,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,Apache,2807380,BTH_Rennes_2005_SetB1_PIETIN-VERSE,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,CF04004,2807373,BTH_Rennes_2005_SetB1_PIETIN-VERSE,49316,gnpis_pui:holding-921_taxon-4898_accession-49316,CF04004,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,RE04017,2807384,BTH_Rennes_2005_SetB1_PIETIN-VERSE,49275,gnpis_pui:holding-921_taxon-4898_accession-49275,RE04017,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,CF03326,2807392,BTH_Rennes_2005_SetB1_PIETIN-VERSE,48539,gnpis_pui:holding-921_taxon-4898_accession-48539,CF03326,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
17,LM04022,2807406,BTH_Rennes_2005_SetB1_PIETIN-VERSE,48922,gnpis_pui:holding-921_taxon-4898_accession-48922,LM04022,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
18,Charger,2807388,BTH_Rennes_2005_SetB1_PIETIN-VERSE,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Rennes_2005_SetB1_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
