,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,experimental_factors
0,AO11009,2860319,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61334,https://doi.org/10.15454/FHFPK2,AO11009,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
1,AO11010,2860317,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61350,https://doi.org/10.15454/U7J4EQ,AO11010,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
2,RE10080,2860334,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61959,https://doi.org/10.15454/9SDYX3,RE10080,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
3,EM10306,2860323,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61526,https://doi.org/10.15454/MRWRT2,EM10306,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
4,EM10304,2860324,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61512,https://doi.org/10.15454/4AWA2B,EM10304,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
5,EM10322,2860322,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61572,https://doi.org/10.15454/DD34MP,EM10322,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
6,CF10108,2860301,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61973,https://doi.org/10.15454/I6GJS6,CF10108,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
7,CF10185,2860337,BTH_Rennes_2011_SetB2_PIETIN-VERSE,62036,https://doi.org/10.15454/BSSAED,CF10185,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
8,CF10140,2860310,BTH_Rennes_2011_SetB2_PIETIN-VERSE,62004,https://doi.org/10.15454/WDXEQE,CF10140,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
9,CF10180,2860335,BTH_Rennes_2011_SetB2_PIETIN-VERSE,62021,https://doi.org/10.15454/OKKASS,CF10180,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
10,CF10186,2860336,BTH_Rennes_2011_SetB2_PIETIN-VERSE,62066,https://doi.org/10.15454/DDMJZQ,CF10186,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
11,RE10050,2860305,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61869,https://doi.org/10.15454/ZWYREX,RE10050,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
12,RE10063,2860326,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61927,https://doi.org/10.15454/SHFTXF,RE10063,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
13,RE10081,2860333,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61975,https://doi.org/10.15454/WIBYI7,RE10081,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
14,CF10064,2860306,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61942,https://doi.org/10.15454/W1DFLD,CF10064,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
15,CF10082,2860311,BTH_Rennes_2011_SetB2_PIETIN-VERSE,61957,https://doi.org/10.15454/M4RPQP,CF10082,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
16,Koreli,2860313,BTH_Rennes_2011_SetB2_PIETIN-VERSE,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Rennes_2011_SetB2_PIETIN-VERSE,VIRTUAL_TRIAL,,,,,,,,[]
